,floor,floors_count,rooms_count,total_meters,price,cian_id,distance_to_subway,distance_to_center,district_rank
1439,1,4,2,58.4,11350186,287425813,0.0,24513.100936791954,18
1440,1,4,2,58.9,11350236,292788666,0.0,24513.100936791954,18
1441,4,5,2,56.51,11400270,297868734,0.0,21185.275457156422,7
1442,15,23,2,41.17,11437695,299389586,0.0,11775.989545988597,15
1443,4,20,2,50.25,11306250,294606869,0.0,11149.610709218312,13
1444,2,27,2,61.34,11407542,297361468,0.00046179507912531495,16076.523441576157,6
1445,2,17,2,56.92,11425038,297360964,0.00026368951444767945,16002.645566630552,6
1446,14,14,2,55.8,11300000,289750580,0.0002875601030300589,13529.07890069163,15
1447,2,27,2,61.34,11332410,297360967,0.00047442608836133687,16064.736873314181,6
1448,4,23,2,51.55,11534558,296760154,0.0,11775.989545988597,15
1449,17,26,2,72.0,11520000,291304601,0.00028215610000601805,14765.691186827775,18
1450,10,13,2,51.4,11464106,294504960,0.0,12202.86845421734,9
1451,9,9,2,36.0,11502000,299252984,0.0008824509967031884,8105.376344101968,6
1452,5,5,2,59.63,11545360,298649466,0.0,27351.023161351302,16
1453,21,27,2,60.52,11511477,297361045,0.00026152698674096806,16044.327746041614,6
1454,5,26,2,72.5,11600000,268905843,0.00028215610000601805,14765.691186827775,18
1455,5,5,2,56.49,11550369,295920889,0.0,21185.275457156422,7
1456,5,5,2,53.81,11566700,298649312,0.0,27239.260984798948,16
1457,3,18,2,56.18,11797800,299556088,0.00037775752067052915,10907.98021799464,15
1458,12,12,2,49.5,11731500,294538574,0.0009755093336249015,12031.044755589239,7
1459,7,13,2,63.37,11744932,297552966,0.0015524351315613749,5573.570370915869,9
1460,1,16,2,65.9,11690660,297361562,0.0002680845863611103,16017.486498839911,6
1461,1,4,2,61.8,11800339,295505178,0.0,24513.100936791954,18
1462,22,23,2,51.28,11854447,295776611,0.0,11775.989545988597,15
1463,3,16,2,48.84,11858217,293437750,0.000527795398343087,17761.53937559638,15
1464,1,16,2,51.15,11866902,295114176,0.00046437700958973675,17824.719967889057,15
1465,2,18,2,57.67,11822350,299556095,0.00037775752067052915,10907.98021799464,15
1466,2,17,2,59.51,11818853,297359510,0.0006486698056531499,13618.954530985544,15
1467,1,5,2,64.93,11957440,298697654,0.0,27351.023161351302,16
1468,12,25,2,68.0,11999000,296855173,0.0003306581076057683,11100.63998759331,9
1469,1,5,2,76.84,11912642,298649266,0.0,27239.260984798948,16
1470,3,24,2,45.12,11999000,291285573,0.0005921689279104707,13353.175100711976,7
1471,3,25,2,51.81,12002306,298056519,0.00030135179979130225,12790.006187895227,9
1472,9,10,2,49.2,12098495,292425342,0.0002674137506171582,11806.833771985788,9
1473,1,16,2,50.4,12007800,295114179,0.00046437700958973675,17824.719967889057,15
1474,8,13,2,63.68,12013805,297553003,0.0015524351315613749,5573.570370915869,9
1475,9,13,2,52.6,12135233,294504970,0.0,11951.860919378407,9
1476,2,20,2,55.14,12130800,294606539,0.0,11149.610709218312,13
1477,1,5,2,58.86,12200059,291717484,0.0,20974.916248211106,7
1478,2,18,2,59.4,12177000,299556067,0.00037775752067052915,10907.98021799464,15
1479,2,9,2,52.52,12233913,295859157,0.0,14219.929287195602,13
1480,17,17,2,58.1,12199999,289808305,0.0010294927472428834,8908.850771460182,9
1481,5,5,2,57.98,12173720,298649284,0.0,27239.260984798948,16
1482,7,15,2,58.0,12300000,295371904,0.0009670730855874037,8114.139799487425,9
1483,22,23,2,56.87,12368147,296091936,0.0,11775.989545988597,15
1484,10,16,2,47.85,12372890,292292178,0.000527795398343087,17761.53937559638,15
1485,8,8,2,35.0,12250000,299357417,0.002690140768944667,4346.676308551857,2
1486,3,25,2,57.55,12373250,294605876,0.0,11149.610709218312,13
1487,8,15,2,54.5,12300000,298778371,0.0003921025736910889,7037.078343742052,9
1488,7,10,2,55.0,12438415,293828755,0.0002674137506171582,11806.833771985788,9
1489,5,5,2,56.73,12400383,299312167,0.0,20859.281613282412,7
1490,17,24,2,54.0,12400000,299316703,0.00043757670881632233,6231.884872121011,8
1491,7,12,2,63.7,12421500,296280861,0.0,15129.081635349468,18
1492,3,5,2,42.0,12450000,298983647,0.0011583202070019449,4194.80806446703,14
1493,5,16,2,64.9,12400000,295011449,0.000860080408003701,8323.174971148124,15
1494,8,10,2,55.5,12551491,295329498,0.0002674137506171582,11806.833771985788,9
1495,7,13,2,52.71,12543888,299028859,0.0,12436.029890540683,9
1496,1,11,2,50.94,12631612,295426173,0.0005689793907627884,17516.926398682623,15
1497,1,11,2,57.46,12546219,292207779,0.00021049929259648887,17592.016998390987,15
1498,5,13,2,64.59,12684055,297552925,0.0015524351315613749,5573.570370915869,9
1499,1,7,2,57.51,12676950,298651116,0.00032355470739914993,13234.458174633584,9
1500,11,12,2,60.4,12786680,294538565,0.0009755093336249015,12031.044755589239,7
1501,1,16,2,58.7,12756097,295114189,0.00046437700958973675,17824.719967889057,15
1502,1,7,2,59.66,12871440,298651124,0.00032355470739914993,13234.458174633584,9
1503,1,7,2,58.72,12841470,298728494,0.00031048007108572175,13063.820367023884,9
1504,5,5,2,60.76,12886620,298649346,0.0,27462.05287734603,16
1505,1,5,2,62.51,12950227,294338103,0.0,20859.281613282412,7
1506,5,18,2,54.45,12986325,299555740,0.00037775752067052915,10907.98021799464,15
1507,4,17,2,58.96,12934160,297359528,0.0006486698056531499,13618.954530985544,15
1508,7,7,2,49.9,12900000,299247049,0.0013830635213104975,8943.086314259077,7
1509,3,14,2,49.7,12900000,296995439,0.00023807546229222617,11951.860919378407,9
1510,17,17,2,47.71,13053456,296662595,0.0002374534952760344,4178.483754247512,4
1511,1,11,2,63.32,13119018,286877774,0.00021049929259648887,17592.016998390987,15
1512,4,9,2,54.0,13015617,298331320,0.0,14219.929287195602,13
1513,10,12,2,52.63,13078888,293380292,0.0,12443.018922283938,9
1514,10,10,2,50.4,13259278,293828768,0.00022319627489168087,11806.833771985788,9
1515,9,16,2,53.59,13293803,274433562,0.0004686530498028614,11221.888632838467,7
1516,2,9,2,57.22,13271774,298331036,0.0,14219.929287195602,13
1517,12,14,2,46.7,13203024,288385655,0.0003710789876812801,6270.818078420478,14
1518,4,7,2,62.06,13275090,298651768,0.00031048007108572175,13063.820367023884,9
1519,5,5,2,62.33,13236130,298649280,0.0,27239.260984798948,16
1520,4,7,2,61.37,13316050,298651813,0.00031048007108572175,13063.820367023884,9
1521,3,12,2,51.59,13385888,297252074,0.0,12443.018922283938,9
1522,2,12,2,56.77,13333888,287076882,0.0,12443.018922283938,9
1523,5,9,2,57.3,13300000,299434460,0.008943608636536812,8297.324581165494,6
1524,6,14,2,50.5,13525920,299174622,0.0003710789876812801,6270.818078420478,14
1525,9,10,2,59.4,13433488,295329500,0.0002674137506171582,11806.833771985788,9
1526,15,15,2,51.72,13498920,298050419,0.0002374534952760344,4178.483754247512,4
1527,4,12,2,44.0,13500000,294999423,0.00026714932171682066,11593.562182676531,9
1528,4,19,2,63.3,13500000,298977124,0.0004243053834441092,6283.947923630841,4
1529,13,14,2,49.5,13471920,299174623,0.0003710789876812801,6270.818078420478,14
1530,3,9,2,56.43,13537233,295859104,0.0,14219.929287195602,13
1531,5,5,2,68.4,13500000,299550299,0.001570309821363935,3541.1703792347244,2
1532,4,6,2,49.7,13500000,299206748,0.001467914476208195,1474.7406410024323,1
1533,17,18,2,55.9,13695500,296306165,0.00025084837888368053,5846.467099980962,4
1534,2,12,2,55.1,13637250,299403252,0.0006998423123496174,6344.425921978766,10
1535,4,11,2,52.67,13689159,295426186,0.0005689793907627884,17516.926398682623,15
1536,1,11,2,56.93,13602225,295426160,0.0005689793907627884,17516.926398682623,15
1537,3,12,2,56.37,13582888,291398795,0.0,12443.018922283938,9
1538,2,16,2,58.8,13699297,274433465,0.0004686530498028614,11221.888632838467,7
1539,4,8,2,60.12,13550000,288684272,0.00066554959006603,4911.141740806739,17
1540,2,9,2,58.53,13575619,298331253,0.0,14219.929287195602,13
1541,5,5,2,63.31,13598680,298649300,0.0,27239.260984798948,16
1542,5,10,2,52.7,13649000,268140015,0.000312255794540409,3068.5437847284616,4
1543,4,12,2,52.9,13754000,299403411,0.0006998423123496174,6344.425921978766,10
1544,3,16,2,58.13,13735562,274433479,0.0004686530498028614,11221.888632838467,7
1545,15,17,2,57.54,13766213,297359653,0.0006486698056531499,13618.954530985544,15
1546,4,26,2,63.75,13750000,291977980,0.0002237706583249908,12341.274823653108,9
1547,2,17,2,63.94,13881991,297359514,0.0006486698056531499,13618.954530985544,15
1548,2,24,2,54.77,13859494,291969165,0.000677930479723316,16979.104847775117,15
1549,7,13,2,58.94,13920888,299028853,0.0,12436.029890540683,9
1550,13,19,2,67.9,13800000,297759062,0.0003420485299033857,11008.80463856358,9
1551,7,16,2,65.0,13900000,299052802,0.0,7983.185751117263,9
1552,1,7,2,64.57,13804840,298651749,0.00031048007108572175,13063.820367023884,9
1553,1,3,2,68.0,13962371,285685218,0.0,20631.09824345016,11
1554,2,10,2,35.0,14000000,296920330,0.0014908919152484604,4332.358760917846,2
1555,15,15,2,56.35,14081865,297578745,0.0002374534952760344,4178.483754247512,4
1556,17,18,2,57.0,13965000,296306187,0.00025084837888368053,5846.467099980962,4
1557,9,13,2,49.8,13988620,292960599,0.0003710789876812801,6270.818078420478,14
1558,10,15,2,73.0,13950000,296073719,0.0006045602816619205,9892.691487782451,14
1559,3,9,2,57.95,14035480,295859161,0.0,14219.929287195602,13
1560,15,18,2,51.03,13990000,291058944,0.00573409307627456,7004.55980333839,14
1561,2,12,2,59.2,14237600,299403258,0.0006998423123496174,6344.425921978766,10
1562,2,4,2,80.0,14150000,297940795,0.0028069442091551346,2221.5048984389323,1
1563,3,11,2,59.28,14190565,292014917,0.00021049929259648887,17592.016998390987,15
1564,15,17,2,54.57,14174542,297359487,0.0006486698056531499,13618.954530985544,15
1565,1,5,2,79.7,14171350,298649455,0.0,27351.023161351302,16
1566,7,13,2,70.93,14170466,297552965,0.0015524351315613749,5573.570370915869,9
1567,2,12,2,59.5,14309750,299403351,0.0006998423123496174,6344.425921978766,10
1568,4,11,2,59.0,14383305,295426178,0.0005689793907627884,17516.926398682623,15
1569,9,16,2,59.64,14293104,274433568,0.0004686530498028614,11221.888632838467,7
1570,4,5,2,79.28,14325600,298649541,0.0,27351.023161351302,16
1571,2,13,2,66.01,14522200,299555849,0.00037775752067052915,10907.98021799464,15
1572,10,17,2,61.39,14549430,294545603,0.0002374534952760344,4178.483754247512,4
1573,16,17,2,54.47,14480303,297359504,0.0006486698056531499,13618.954530985544,15
1574,5,9,2,53.6,14525600,299252982,0.0008824509967031884,8105.376344101968,6
1575,4,14,2,56.0,14488320,295643034,0.0003710789876812801,6270.818078420478,14
1576,8,14,2,53.2,14459494,293227156,0.0003710789876812801,6270.818078420478,14
1577,2,12,2,55.2,14466816,290849907,0.0003710789876812801,6270.818078420478,14
1578,2,10,2,36.2,14480000,296920339,0.0014908919152484604,4332.358760917846,2
1579,2,13,2,55.6,14636422,289171928,0.0003710789876812801,6270.818078420478,14
1580,3,12,2,58.1,14699300,299403357,0.0006998423123496174,6344.425921978766,10
1581,5,14,2,51.6,14558940,294724095,0.0003710789876812801,6270.818078420478,14
1582,17,17,2,56.76,14610024,296662607,0.0002374534952760344,4178.483754247512,4
1583,15,17,2,64.3,14602530,298050398,0.0002374534952760344,4178.483754247512,4
1584,5,9,2,59.3,14587800,299252981,0.0008824509967031884,8105.376344101968,6
1585,1,9,2,54.5,14578750,299252935,0.0008824509967031884,8105.376344101968,6
1586,2,10,2,36.5,14600000,296920319,0.0014908919152484604,4332.358760917846,2
1587,1,7,2,59.65,14662320,298651791,0.00031048007108572175,13063.820367023884,9
1588,15,15,2,58.24,14705600,296662629,0.0002374534952760344,4178.483754247512,4
1589,2,18,2,67.18,14779600,299555944,0.00037775752067052915,10907.98021799464,15
1590,2,11,2,61.4,14793368,293297284,0.0012618841324962757,11691.385622017355,15
1591,22,25,2,73.0,14700000,298773326,0.0009667479678438086,9810.43287371186,6
1592,9,11,2,56.7,14745628,298768040,0.0003710789876812801,6270.818078420478,14
1593,2,9,2,64.68,14786725,295858811,0.0,14219.929287195602,13
1594,2,17,2,67.29,14938380,294545577,0.0002374534952760344,4178.483754247512,4
1595,17,18,2,61.8,14832000,296306200,0.00025084837888368053,5846.467099980962,4
1596,9,10,2,33.1,14910491,299338092,0.0014908919152484604,4332.358760917846,2
1597,5,18,2,70.5,14805000,294573207,0.0,6049.536638927263,4
1598,11,18,2,61.0,14945000,294573103,0.0,6049.536638927263,4
1599,4,9,2,61.6,14845600,299252967,0.0008824509967031884,8105.376344101968,6
1600,4,14,2,59.8,14901263,299174537,0.0003710789876812801,6270.818078420478,14
1601,1,7,2,63.12,14928870,298651697,0.00031048007108572175,13063.820367023884,9
1602,9,19,2,67.2,14800000,297757618,0.00041567156475835385,6492.296659847901,4
1603,1,17,2,76.5,14929117,297034998,0.0011246790285302623,12814.88768196763,7
1604,3,14,2,57.4,14924000,298552754,0.0010103654064908573,3457.7773385025757,4
1605,6,13,2,65.38,15004710,299555889,0.00037775752067052915,10907.98021799464,15
1606,4,16,2,64.46,15017970,274433490,0.0004686530498028614,11221.888632838467,7
1607,2,12,2,61.0,15090056,298657644,0.001054454208145571,4968.431631777675,7
1608,1,12,2,68.1,15072285,298657841,0.001054454208145571,4968.431631777675,7
1609,2,17,2,62.41,15010936,297359345,0.0006486698056531499,13618.954530985544,15
1610,10,16,2,82.3,15000000,275616756,0.00039315708301518234,6110.428792856644,8
1611,17,18,2,62.8,15072000,296306204,0.00025084837888368053,5846.467099980962,4
1612,3,17,2,68.02,15032420,294545578,0.0002374534952760344,4178.483754247512,4
1613,1,11,2,48.0,15000000,295659299,0.0005192487310450389,6331.38029142412,6
1614,9,21,2,77.5,15098000,298847281,0.0002422810070255376,11299.766157022454,13
1615,2,7,2,64.86,14950000,298651130,0.00032355470739914993,13234.458174633584,9
1616,6,9,2,59.8,15069600,299252996,0.0008824509967031884,8105.376344101968,6
1617,4,16,2,53.06,15092439,296705446,0.0019210881944039999,6484.865344790792,9
1618,2,5,2,64.3,14990000,286808822,0.0033552408294106003,2592.7925970667893,2
1619,12,13,2,53.6,15056025,299174616,0.0003710789876812801,6270.818078420478,14
1620,13,13,2,53.7,15000000,294929836,0.0007687356993046883,9125.507997916624,15
1621,18,24,2,63.4,14990000,297031674,0.0009414322279374018,13244.59867603836,7
1622,2,13,2,70.38,15225888,299604003,0.0,12436.029890540683,9
1623,9,18,2,72.4,15204000,297667971,0.0,6049.536638927263,4
1624,5,9,2,48.8,15190000,296086772,0.0015392003264433664,3860.7833128088487,2
1625,17,18,2,63.5,15240000,296306188,0.00025084837888368053,5846.467099980962,4
1626,5,18,2,72.5,15225000,294573271,0.0,6049.536638927263,4
1627,2,18,2,74.2,15211000,294573165,0.0,6049.536638927263,4
1628,7,17,2,56.51,15197993,297359387,0.0006486698056531499,13618.954530985544,15
1629,2,16,2,72.1,15200000,297562583,0.0,13096.008581471646,7
1630,8,11,2,53.4,15151947,294042865,0.0012618841324962757,11691.385622017355,15
1631,6,13,2,71.87,15151633,297552944,0.0015524351315613749,5573.570370915869,9
1632,3,9,2,64.17,15244661,295858821,0.0,14219.929287195602,13
1633,1,12,2,72.6,15340809,299132637,0.001054454208145571,4968.431631777675,7
1634,2,12,2,67.87,15270751,295158777,0.0002443202332049146,11930.967202371161,9
1635,7,23,2,53.9,15424621,299507388,0.00078990446148012,5408.447398582295,8
1636,1,9,2,58.1,15396500,299252985,0.0008824509967031884,8105.376344101968,6
1637,6,9,2,55.7,15428900,299252997,0.0008824509967031884,8105.376344101968,6
1638,8,11,2,58.5,15354144,296296114,0.0003710789876812801,6270.818078420478,14
1639,7,17,2,61.2,15257472,297050487,0.0015561615366635922,6574.416520169278,9
1640,2,13,2,70.49,15507800,299555936,0.00037775752067052915,10907.98021799464,15
1641,4,7,2,75.24,15589420,298651809,0.00031048007108572175,13063.820367023884,9
1642,2,4,2,69.0,15500000,299477816,0.004360646239124576,1741.1253658728624,2
1643,2,13,2,61.85,15494000,294617970,0.0009271099381053776,9313.397367168938,8
1644,3,11,2,59.65,15569000,298534365,0.0009271099381053776,9313.397367168938,8
1645,2,12,2,57.18,15500000,265730391,0.0007061490931202307,4604.30782464311,6
1646,1,8,2,67.8,15541277,298657946,0.0012979185985750512,5134.208936751541,7
1647,2,25,2,64.41,15555643,297024619,0.0022092997571388586,6516.88336096182,9
1648,6,7,2,66.77,15531600,298651734,0.00031048007108572175,13063.820367023884,9
1649,9,10,2,34.5,15477059,299338081,0.0014908919152484604,4332.358760917846,2
1650,1,9,2,57.0,15475500,299252966,0.0008824509967031884,8105.376344101968,6
1651,9,16,2,65.19,15571449,297024265,0.0019210881944039999,6484.865344790792,9
1652,8,16,2,66.36,15569017,288158016,0.0019210881944039999,6484.865344790792,9
1653,2,25,2,68.64,15519171,297024583,0.0022092997571388586,6516.88336096182,9
1654,2,25,2,64.54,15573881,297024552,0.0022092997571388586,6516.88336096182,9
1655,2,16,2,67.13,15604274,297024179,0.0019210881944039999,6484.865344790792,9
1656,3,23,2,68.2,15623665,295748088,0.0010317245879766614,13235.02215092884,6
1657,7,18,2,64.0,15680000,297709791,0.0,6049.536638927263,4
1658,1,8,2,67.5,15741764,298657610,0.0015699562426688873,5180.273757095257,7
1659,11,25,2,67.65,15665062,297024416,0.0022092997571388586,6516.88336096182,9
1660,8,25,2,60.11,15614000,288159537,0.0022092997571388586,6516.88336096182,9
1661,2,12,2,53.8,15610608,290849902,0.0004796408593601411,4178.483754247512,4
1662,2,12,2,58.17,15600000,280852955,0.0007638416509853799,4403.8221652324455,6
1663,7,22,2,46.0,15600000,295988037,0.00040640521958291433,8439.790826503302,9
1664,2,12,2,61.08,15860000,265730202,0.0007061490931202307,4604.30782464311,6
1665,1,12,2,66.6,15757027,279628300,0.0004796408593601411,4178.483754247512,4
1666,8,12,2,56.16,15800000,296636129,0.0007638416509853799,4403.8221652324455,6
1667,1,4,2,69.55,15857400,281600996,0.00039638395998703826,13168.393880635933,6
1668,11,14,2,65.5,15795456,295643028,0.0003710789876812801,6270.818078420478,14
1669,2,7,2,67.64,15768000,298651730,0.00031048007108572175,13063.820367023884,9
1670,7,23,2,63.3,16006633,295748099,0.0010317245879766614,13235.02215092884,6
1671,3,5,2,79.7,15900000,294853092,0.0010490956514376492,3544.5530865974197,2
1672,8,10,2,55.0,16026636,298658305,0.0,3605.4900231840356,8
1673,6,8,2,62.3,16000000,298657580,0.0015699562426688873,5180.273757095257,7
1674,8,18,2,53.7,16021362,298655754,0.0011127270923814955,4568.991465194513,3
1675,23,25,2,60.57,15984807,297024752,0.0022092997571388586,6516.88336096182,9
1676,2,25,2,67.48,15947118,297024391,0.0022092997571388586,6516.88336096182,9
1677,4,12,2,54.8,15945000,265730347,0.0007061490931202307,4604.30782464311,6
1678,9,12,2,55.87,16000000,265732761,0.0007171105828576463,4511.638648020734,6
1679,2,12,2,60.5,15930000,291414212,0.0007171105828576463,4511.638648020734,6
1680,11,25,2,78.4,15990000,292632843,0.0011760098739673542,11288.578152193719,6
1681,9,25,2,61.9,15950000,299018574,0.0006938748949020001,8569.951593254063,9
1682,2,18,2,66.7,16185939,298655758,0.0011127270923814955,4568.991465194513,3
1683,3,11,2,62.72,16057000,298534367,0.0009271099381053776,9313.397367168938,8
1684,17,26,2,54.5,15900000,298984095,0.0007137905264656559,6990.281577345395,6
1685,23,25,2,62.77,15950000,286016480,0.0017993629905311522,6347.713167246244,9
1686,3,25,2,64.41,15999396,297024621,0.0022092997571388586,6516.88336096182,9
1687,3,8,3,96.0,54000000,293686843,0.0020205996219657793,3072.4086932167406,2
1688,2,7,3,107.2,80000000,294201834,0.0042791139346944,538.4197838081402,2
1689,3,3,3,125.0,160000000,294562193,0.0,4565.899292846608,1
1690,4,7,3,90.96,28660412,293435894,0.001873124201333252,2427.235424631879,4
1691,6,9,3,142.6,39000000,299446065,0.0013250613643255595,3076.5460441279506,1
1692,6,6,3,153.6,43900000,288722870,0.0011934919349798402,1583.0036498976854,1
1693,6,9,3,95.0,34500000,297340742,0.0020567902291903435,2111.2178203237477,1
1694,3,4,3,93.2,19880000,296073186,0.0006704149470746204,8755.583892732422,9
1695,7,14,3,91.14,21919999,291004590,0.0,6908.371857739092,10
1696,1,6,3,201.8,58320000,289478924,0.0015984735487700311,5102.213842566818,1
1697,2,11,3,91.75,29635250,299636437,0.002691499980391655,5337.23626028407,10
1698,3,6,3,120.0,56000000,296488797,0.0030090220849231385,2724.3619468037755,1
1699,15,23,3,157.0,54431900,299540715,0.0008606429687940384,7074.693753651223,6
1700,3,10,3,150.0,105000000,298017709,0.0009622054747303848,3564.606901672357,1
1701,6,9,3,62.8,19729999,299481506,0.00024131935475818608,4386.753252758496,3
1702,2,9,3,73.04,15585144,295858534,0.0,14219.929287195602,13
1703,3,11,3,64.0,19520000,297078434,0.0021087170959393367,7984.230239493426,9
1704,24,25,3,108.5,22900000,290341286,0.0006845045686329397,12774.579788042094,8
1705,3,5,3,132.0,34000000,298048424,0.004144901028444481,8257.974154065805,6
1706,5,24,3,54.9,9195750,297361049,0.0,14467.660341501061,9
1707,3,3,3,125.0,160000000,299243392,0.0005210845438749699,4572.872694929944,1
1708,3,5,3,64.0,14750000,299057100,0.0012224420764158825,2622.2951010860943,4
1709,2,5,3,56.0,13200000,299345112,0.0008938353769363651,3969.3661712796365,4
1710,2,8,3,92.32,37081235,298529950,0.0027167605928378087,2612.434051709723,1
1711,3,5,3,55.0,12900000,297329095,0.002427813108849864,5829.192264390461,9
1712,2,7,3,129.6,61819200,298769234,0.000797014911166779,4033.544608364312,1
1713,20,25,3,80.0,17700000,299095961,0.0010305748007457599,7824.5342234917325,9
1714,3,9,3,83.1,33500000,299243396,0.0010656399662450657,3710.662353264709,1
1715,5,5,3,92.5,21000000,293749751,0.0009861289867529913,2933.1396957550633,3
1716,3,9,3,65.7,11999999,299055905,0.0009895995096540387,10176.608332565995,15
1717,6,6,3,140.0,79380000,296753484,0.0014486231604305111,9303.52686532759,7
1718,1,6,3,192.7,58800000,297327666,0.0,5102.213842566818,1
1719,2,9,3,126.7,36900000,286662063,0.0,3693.05383697214,1
1720,2,6,3,97.7,36067792,299135837,0.0013308960995756572,3715.2002526419874,2
1721,8,11,3,108.5,32500000,298695832,0.0007431405362565629,3976.961943658586,2
1722,2,20,3,80.3,20679999,299064304,0.0,6973.704459245435,4
1723,3,5,3,138.0,150000000,298277726,0.0,5215.1248481145785,1
1724,2,23,3,62.57,11910212,297361443,0.0,13776.493199782368,9
1725,5,6,3,86.8,89000000,298392017,0.0003451713373519353,1668.9757503066862,1
1726,3,9,3,107.9,43299445,299294160,0.0024977195314226856,2853.7814454790096,1
1727,6,21,3,77.6,21000000,299009879,0.0005681230017126506,7075.128807314501,10
1728,17,27,3,65.99,12729480,297361409,0.0,16176.821458851662,6
1729,5,9,3,103.95,38900000,285457188,0.001744416315288738,3876.0941764526733,2
1730,2,7,3,101.4,34476000,284740242,0.0019217993387368993,3236.420320870265,1
1731,2,5,3,216.4,207531061,286484033,0.0009325712040608985,5530.706153118401,1
1732,9,9,3,108.04,64824000,298467199,0.004268622705045566,2559.896809408433,1
1733,2,9,3,82.91,27081759,298270932,0.0012671506381348664,2431.4119256350064,4
1734,4,5,3,60.7,7300000,279933895,0.001470508905582511,13167.129754468313,15
1735,3,9,3,87.73,28082373,288420252,0.0008667257292285963,2749.465268207675,1
1736,24,28,3,94.5,13000000,299168449,0.0,20407.835771846836,6
1737,6,12,3,98.1,28449000,291806237,0.0011961205477479906,5006.838569585699,9
1738,16,18,3,102.9,21900000,257443065,0.0004583585452763669,5990.41003231455,4
1739,2,11,3,97.8,45000000,298392016,0.0,5505.659556532029,10
1740,3,9,3,137.0,65000000,285457308,0.006388272754761097,4619.6920389545385,1
1741,6,9,3,92.49,42554649,297998664,0.0008907437739749439,2750.7766748482773,4
1742,4,4,3,134.0,145000000,299568113,0.0012066860393311841,4605.4861024518505,1
1743,5,5,3,79.4,20247000,299383441,0.0,27804.626630077706,18
1744,8,16,3,81.4,13850000,292144791,0.0,18602.80400523797,13
1745,8,16,3,87.6,15000000,299610962,0.0,12603.221057428484,13
1746,2,8,3,122.9,38099000,296753472,0.00046367804768863627,3918.5140509483917,1
1747,7,10,3,72.9,9850000,270083815,0.0,19494.947498571113,13
1748,3,11,3,128.5,24499000,283214295,0.0011072761495428546,7869.055508427589,6
1749,6,6,3,380.0,300000000,299243363,0.002371551625486409,1565.0081921104704,2
1750,2,11,3,75.95,23206522,267475645,0.0008598427095825661,7328.485835206947,7
1751,7,14,3,141.0,123500000,299568150,0.00119437420552889,3298.419048676071,1
1752,5,9,3,93.4,32540560,294545826,0.0004969811736658589,3673.0205801863285,1
1753,5,10,3,67.3,14100000,299529021,0.002479883452239224,8077.3541964015985,9
1754,7,25,3,92.4,22500000,292865568,0.0016430910651802468,12114.690010269025,8
1755,4,7,3,133.8,134000000,292289237,0.0014802570944730258,4388.497159005616,1
1756,4,10,3,159.1,59000000,285555839,0.0009038990131467546,3461.327499486661,1
1757,2,10,3,86.26,22000699,299043804,0.0005857890412959522,7742.194844551407,6
1758,3,10,3,150.0,96000000,292149080,0.0009038990131467546,3461.327499486661,1
1759,4,9,3,99.5,27650353,296753837,0.0008967610293599994,4118.140588414935,6
1760,3,3,3,94.0,20000000,299529961,0.0002860976040085763,6971.951379785221,8
1761,4,10,3,94.12,34824400,267475887,0.005233786065658821,3896.0540483730765,7
1762,9,17,3,107.3,17999999,299461261,0.0006700946640673417,6772.914947849459,6
1763,6,12,3,82.84,20599823,294460935,0.0002443202332049146,11930.967202371161,9
1764,8,16,3,97.2,18700000,285251748,0.00039921635783599617,6110.428792856644,8
1765,2,14,3,69.4,17194544,295642921,0.0003710789876812801,6270.818078420478,14
1766,5,8,3,143.0,220000000,299329502,0.0009622054747303848,3564.606901672357,1
1767,2,12,3,70.3,16932739,284566351,0.0003710789876812801,6270.818078420478,14
1768,15,15,3,78.6,24000000,293953976,0.000636758317053478,7637.302897299916,15
1769,2,5,3,85.37,19635100,293991870,0.0004040844495318558,13073.080330525087,6
1770,2,7,3,120.0,122800000,299568177,0.0012779880766050342,2323.5883499707597,2
1771,2,4,3,106.32,19050417,295827646,0.0,16840.845053024983,13
1772,5,6,3,73.2,11870000,299250888,0.001109517674690694,2814.6408644122066,4
1773,4,15,3,87.6,17484960,294545441,0.0,6223.576487337736,4
1774,14,17,3,90.1,14950000,298531162,0.0003262740006155037,10934.118875811002,9
1775,11,12,3,84.7,24990000,297776015,0.0018694573166237389,7932.389674218336,9
1776,7,7,3,77.1,17500000,293125782,0.0003618306093026915,7782.594219307357,7
1777,2,25,3,85.23,18133963,297024339,0.0022092997571388586,6516.88336096182,9
1778,7,12,3,62.4,9500000,294559645,0.0,10199.250084573587,10
1779,4,5,3,73.4,18490000,298982857,0.0,3389.9672899693624,2
1780,18,19,3,78.7,18000000,295367406,0.00033053440737267477,9038.971703980545,9
1781,21,25,3,114.0,42000000,298625915,0.0012476833255042983,8821.931572579952,9
1782,2,5,3,57.6,8800000,297929237,0.0010720877692190608,7857.767500835043,15
1783,9,23,3,157.0,40000000,294775384,0.002328641413325417,11967.262951966453,7
1784,14,14,3,87.0,17200000,288870055,0.00020059681691511513,11499.844747397026,13
1785,5,12,3,92.28,22050306,275720486,0.00026808539679687833,11481.157584312961,9
1786,12,16,3,108.6,23900000,294371889,0.0012421994121109277,11568.696843483845,15
1787,1,13,3,94.61,17866888,298845877,0.0,12436.029890540683,9
1788,3,5,3,61.7,7500000,299372591,0.0,26666.121802153073,13
1789,3,18,3,76.2,19491960,294544562,0.0007119083617079709,8999.34609272824,15
