,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id,adress,longitude,latitude
1419,4,8,2,60.12,13550000,Кировский,Двинская ,6,Нарвская,288684272,Двинская 6,41.158236337091495,64.35402595
1420,2,9,2,58.53,13575619,Красносельский, Тамбасова,5,Проспект Ветеранов,298331253,Тамбасова 5,91.68953046810196,53.69713395
1421,5,5,2,63.31,13598680,Колпинский,шоссе Рубежное,12,Рыбацкое,298649300,шоссе Рубежное 12,30.62656118082336,59.754711
1422,4,12,2,52.9,13754000,Красногвардейский,Партизанская ,5Б,Ладожская,299403411,Партизанская 5Б,135.45392159903076,48.476215350000004
1423,3,16,2,58.13,13735562,Московский,Кубинская ,82к1,Ленинский проспект,274433479,Кубинская 82к1,39.5951176,60.5251412
1424,15,17,2,57.54,13766213,Невский,Октябрьская набережная,11Б,Пролетарская,297359653,Октябрьская набережная 11Б,30.4469472,59.8935011
1425,4,26,2,63.75,13750000,Приморский,проспект Авиаконструкторов,67к1,Комендантский проспект,291977980,проспект Авиаконструкторов 67к1,30.201284557206442,60.037538749999996
1426,2,17,2,63.94,13881991,Невский,Октябрьская набережная,11Б,Пролетарская,297359514,Октябрьская набережная 11Б,30.4469472,59.8935011
1427,2,24,2,54.77,13859494,Невский, Славянская,8,Рыбацкое,291969165,Славянская 8,92.473935615507,58.23735525
1428,7,13,2,58.94,13920888,Приморский,аллея Арцеуловская,9,Старая Деревня,299028853,аллея Арцеуловская 9,30.196216354600743,60.036259799999996
1429,13,19,2,67.9,13800000,Приморский,проспект Королева,65,Комендантский проспект,297759062,проспект Королева 65,30.2418798,60.0333579
1430,7,16,2,65.0,13900000,Приморский,проспект Сизова,22,,299052802,проспект Сизова 22,30.273627151295337,60.01032015
1431,1,7,2,64.57,13804840,Приморский,набережная Реки Каменки,3к3,Озерки,298651749,набережная Реки Каменки 3к3,30.2819109,60.0577206
1432,1,3,2,68.0,13962371,Петродворцовый,Красносельское шоссе,22,Ленинский проспект,285685218,Красносельское шоссе 22,30.073854247506883,59.82415265
1433,2,10,2,35.0,14000000,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920330,Херсонский проезд 6,87.34593906500979,53.78735065
1434,15,15,2,56.35,14081865,Василеостровский,Гавань,12,Горный институт,297578745,Гавань 12,59.321794049999994,57.234667
1435,9,13,2,49.8,13988620,Фрунзенский,Волковское,3,Обводный канал,292960599,Волковское 3,37.748983793671826,55.932123000000004
1436,10,15,2,73.0,13950000,Фрунзенский,Софийская ,48к4,Ломоносовская,296073719,Софийская 48к4,30.41643186639498,59.869609049999994
1437,3,9,2,57.95,14035480,Красносельский, Тамбасова,5,Проспект Ветеранов,295859161,Тамбасова 5,91.68953046810196,53.69713395
1438,15,18,2,51.03,13990000,Фрунзенский, Салова,61,Бухарестская,291058944,Салова 61,30.3690298,59.8850676
1439,2,12,2,59.2,14237600,Красногвардейский,Партизанская ,5Б,Ладожская,299403258,Партизанская 5Б,135.45392159903076,48.476215350000004
1440,2,4,2,80.0,14150000,Петроградский,Стрельнинская ,12,Чкаловская,297940795,Стрельнинская 12,30.298185178519958,59.95997745
1441,3,11,2,59.28,14190565,Невский, Гудиловская,6к1,Обухово,292014917,Гудиловская 6к1,30.53247648935025,59.82824855
1442,15,17,2,54.57,14174542,Невский,Октябрьская набережная,11Б,Пролетарская,297359487,Октябрьская набережная 11Б,30.4469472,59.8935011
1443,1,5,2,79.7,14171350,Колпинский,шоссе Рубежное,14,Рыбацкое,298649455,шоссе Рубежное 14,30.62783528082336,59.7536247
1444,7,13,2,70.93,14170466,Приморский,Коломяжский проспект,4,Черная речка,297552965,Коломяжский проспект 4,30.305596104633878,59.99647395
1445,2,12,2,59.5,14309750,Красногвардейский,Партизанская ,5Б,Ладожская,299403351,Партизанская 5Б,135.45392159903076,48.476215350000004
1446,4,11,2,59.0,14383305,Невский, Гудиловская,5к1,Рыбацкое,295426178,Гудиловская 5к1,30.53141285020367,59.828977699999996
1447,9,16,2,59.64,14293104,Московский,Кубинская ,82к1,Ленинский проспект,274433568,Кубинская 82к1,39.5951176,60.5251412
1448,4,5,2,79.28,14325600,Колпинский,шоссе Рубежное,14,Рыбацкое,298649541,шоссе Рубежное 14,30.62783528082336,59.7536247
1449,2,13,2,66.01,14522200,Невский, Тельмана,37,Ломоносовская,299555849,Тельмана 37,80.27410090000001,50.422221500000006
1450,10,17,2,61.39,14549430,Василеостровский,Гавань,12,Горный институт,294545603,Гавань 12,59.321794049999994,57.234667
1451,16,17,2,54.47,14480303,Невский,Октябрьская набережная,11Б,Пролетарская,297359504,Октябрьская набережная 11Б,30.4469472,59.8935011
1452,5,9,2,53.6,14525600,Выборгский,Светлановский проспект,45,Политехническая,299252982,Светлановский проспект 45,30.35119813750005,60.0114092
1453,4,14,2,56.0,14488320,Фрунзенский,Волковское,5,Обводный канал,295643034,Волковское 5,37.747821776003704,55.93213205
1454,8,14,2,53.2,14459494,Фрунзенский,Волковское,1,Обводный канал,293227156,Волковское 1,37.74837375434552,55.930746
1455,2,12,2,55.2,14466816,Фрунзенский,Волковское,5,Обводный канал,290849907,Волковское 5,37.747821776003704,55.93213205
1456,2,10,2,36.2,14480000,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920339,Херсонский проезд 6,87.34593906500979,53.78735065
1457,2,13,2,55.6,14636422,Фрунзенский,Волковское,1,Обводный канал,289171928,Волковское 1,37.74837375434552,55.930746
1458,3,12,2,58.1,14699300,Красногвардейский,Партизанская ,5Б,Ладожская,299403357,Партизанская 5Б,135.45392159903076,48.476215350000004
1459,5,14,2,51.6,14558940,Фрунзенский,Волковское,1,Обводный канал,294724095,Волковское 1,37.74837375434552,55.930746
1460,17,17,2,56.76,14610024,Василеостровский,Гавань,12,Горный институт,296662607,Гавань 12,59.321794049999994,57.234667
1461,15,17,2,64.3,14602530,Василеостровский,Гавань,12,Горный институт,298050398,Гавань 12,59.321794049999994,57.234667
1462,5,9,2,59.3,14587800,Выборгский,Светлановский проспект,45,Политехническая,299252981,Светлановский проспект 45,30.35119813750005,60.0114092
1463,1,9,2,54.5,14578750,Выборгский,Светлановский проспект,45,Политехническая,299252935,Светлановский проспект 45,30.35119813750005,60.0114092
1464,2,10,2,36.5,14600000,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920319,Херсонский проезд 6,87.34593906500979,53.78735065
1465,1,7,2,59.65,14662320,Приморский,набережная Реки Каменки,3к3,Озерки,298651791,набережная Реки Каменки 3к3,30.2819109,60.0577206
1466,15,15,2,58.24,14705600,Василеостровский,Гавань,12,Горный институт,296662629,Гавань 12,59.321794049999994,57.234667
1467,2,18,2,67.18,14779600,Невский, Тельмана,37,Ломоносовская,299555944,Тельмана 37,80.27410090000001,50.422221500000006
1468,2,11,2,61.4,14793368,Невский,Октябрьская набережная,86К2,Пролетарская,293297284,Октябрьская набережная 86К2,30.4690683,59.8722408
1469,22,25,2,73.0,14700000,Выборгский, Есенина,1к1,Озерки,298773326,Есенина 1к1,30.3303405,60.0282886
1470,9,11,2,56.7,14745628,Фрунзенский,Волковское,3,Обводный канал,298768040,Волковское 3,37.748983793671826,55.932123000000004
1471,2,9,2,64.68,14786725,Красносельский, Тамбасова,5,Проспект Ветеранов,295858811,Тамбасова 5,91.68953046810196,53.69713395
1472,2,17,2,67.29,14938380,Василеостровский,Гавань,12,Горный институт,294545577,Гавань 12,59.321794049999994,57.234667
1473,9,10,2,33.1,14910491,Центральный,Херсонский проезд,6,Площадь Александра Невского,299338092,Херсонский проезд 6,87.34593906500979,53.78735065
1474,5,18,2,70.5,14805000,Василеостровский,бульвар Головнина,3к1,Горный институт,294573207,бульвар Головнина 3к1,30.20716529397076,59.932884900000005
1475,11,18,2,61.0,14945000,Василеостровский,бульвар Головнина,3к1,Горный институт,294573103,бульвар Головнина 3к1,30.20716529397076,59.932884900000005
1476,4,9,2,61.6,14845600,Выборгский,Светлановский проспект,45,Политехническая,299252967,Светлановский проспект 45,30.35119813750005,60.0114092
1477,4,14,2,59.8,14901263,Фрунзенский,Волковское,1,Обводный канал,299174537,Волковское 1,37.74837375434552,55.930746
1478,1,7,2,63.12,14928870,Приморский,набережная Реки Каменки,3к3,Озерки,298651697,набережная Реки Каменки 3к3,30.2819109,60.0577206
1479,9,19,2,67.2,14800000,Василеостровский,бульвар Вилькицкий,7,Приморская,297757618,бульвар Вилькицкий 7,30.1964934,59.9375359
1480,3,14,2,57.4,14924000,Василеостровский,набережная Реки Смоленки,35к1,Приморская,298552754,набережная Реки Смоленки 35к1,30.25267755424528,59.9487955
1481,6,13,2,65.38,15004710,Невский, Тельмана,37,Ломоносовская,299555889,Тельмана 37,80.27410090000001,50.422221500000006
1482,4,16,2,64.46,15017970,Московский,Кубинская ,82к1,Ленинский проспект,274433490,Кубинская 82к1,39.5951176,60.5251412
1483,2,12,2,61.0,15090056,Московский,Черниговская ,17,Московские ворота,298657644,Черниговская 17,50.307503972209446,53.295697950000005
1484,1,12,2,68.1,15072285,Московский,Черниговская ,17,Московские ворота,298657841,Черниговская 17,50.307503972209446,53.295697950000005
1485,2,17,2,62.41,15010936,Невский,Октябрьская набережная,11Б,Пролетарская,297359345,Октябрьская набережная 11Б,30.4469472,59.8935011
1486,10,16,2,82.3,15000000,Калининский,Кондратьевский проспект,62к6,Выборгская,275616756,Кондратьевский проспект 62к6,30.38999750929335,59.98098555
1487,3,17,2,68.02,15032420,Василеостровский,Гавань,12,Горный институт,294545578,Гавань 12,59.321794049999994,57.234667
1488,1,11,2,48.0,15000000,Выборгский,проспект Энгельса,2,Пионерская,295659299,проспект Энгельса 2,30.327488986727563,60.0395802
1489,9,21,2,77.5,15098000,Красносельский,Ленинский проспект,82к1,Ленинский проспект,298847281,Ленинский проспект 82к1,30.1946523,59.8586584
1490,2,7,2,64.86,14950000,Приморский,шоссе Суздальское,18к3,Проспект Просвещения,298651130,шоссе Суздальское 18к3,30.279475876411816,60.0588629
1491,6,9,2,59.8,15069600,Выборгский,Светлановский проспект,45,Политехническая,299252996,Светлановский проспект 45,30.35119813750005,60.0114092
1492,4,16,2,53.06,15092439,Приморский,Коломяжский проспект,13к3,Пионерская,296705446,Коломяжский проспект 13к3,30.2946471,60.0121522
1493,2,5,2,64.3,14990000,Центральный,Поварской переулок,12,Маяковская,286808822,Поварской переулок 12,30.3523655,59.929241
1494,12,13,2,53.6,15056025,Фрунзенский,Волковское,3,Обводный канал,299174616,Волковское 3,37.748983793671826,55.932123000000004
1495,13,13,2,53.7,15000000,Невский,Варфоломеевская ,6,Ломоносовская,294929836,Варфоломеевская 6,30.41965948839928,59.879154
1496,18,24,2,63.4,14990000,Московский, Федора Котанова,13к1,Звездная,297031674,Федора Котанова 13к1,30.347946347610687,59.82344205
1497,2,13,2,70.38,15225888,Приморский,аллея Арцеуловская,9,Старая Деревня,299604003,аллея Арцеуловская 9,30.196216354600743,60.036259799999996
1498,9,18,2,72.4,15204000,Василеостровский,бульвар Головнина,3к1,Горный институт,297667971,бульвар Головнина 3к1,30.20716529397076,59.932884900000005
1499,5,9,2,48.8,15190000,Центральный,Кременчугская ,9К1,Площадь Александра Невского,296086772,Кременчугская 9К1,30.3717645,59.9234107
1500,5,18,2,72.5,15225000,Василеостровский,бульвар Головнина,3к1,Горный институт,294573271,бульвар Головнина 3к1,30.20716529397076,59.932884900000005
1501,2,18,2,74.2,15211000,Василеостровский,бульвар Головнина,3к1,Горный институт,294573165,бульвар Головнина 3к1,30.20716529397076,59.932884900000005
1502,7,17,2,56.51,15197993,Невский,Октябрьская набережная,11Б,Пролетарская,297359387,Октябрьская набережная 11Б,30.4469472,59.8935011
1503,2,16,2,72.1,15200000,Московский, Среднерогатская,16к5,,297562583,Среднерогатская 16к5,30.343987446593033,59.8248734
1504,8,11,2,53.4,15151947,Невский,Октябрьская набережная,86К2,Пролетарская,294042865,Октябрьская набережная 86К2,30.4690683,59.8722408
1505,6,13,2,71.87,15151633,Приморский,Коломяжский проспект,4,Черная речка,297552944,Коломяжский проспект 4,30.305596104633878,59.99647395
1506,3,9,2,64.17,15244661,Красносельский, Тамбасова,5,Проспект Ветеранов,295858821,Тамбасова 5,91.68953046810196,53.69713395
1507,1,12,2,72.6,15340809,Московский,Черниговская ,17,Московские ворота,299132637,Черниговская 17,50.307503972209446,53.295697950000005
1508,2,12,2,67.87,15270751,Приморский,проспект Авиаконструкторов,54,Комендантский проспект,295158777,проспект Авиаконструкторов 54,30.2049243,60.0329587
1509,7,23,2,53.9,15424621,Калининский,Полюстровский проспект,75,Лесная,299507388,Полюстровский проспект 75,30.366242481841205,59.98172635
1510,1,9,2,58.1,15396500,Выборгский,Светлановский проспект,45,Политехническая,299252985,Светлановский проспект 45,30.35119813750005,60.0114092
1511,6,9,2,55.7,15428900,Выборгский,Светлановский проспект,45,Политехническая,299252997,Светлановский проспект 45,30.35119813750005,60.0114092
1512,8,11,2,58.5,15354144,Фрунзенский,Волковское,3,Обводный канал,296296114,Волковское 3,37.748983793671826,55.932123000000004
1513,7,17,2,61.2,15257472,Приморский,переулок Ипподромный,1к2,Пионерская,297050487,переулок Ипподромный 1к2,30.3076737544702,60.0001943
1514,2,13,2,70.49,15507800,Невский, Тельмана,37,Ломоносовская,299555936,Тельмана 37,80.27410090000001,50.422221500000006
1515,4,7,2,75.24,15589420,Приморский,набережная Реки Каменки,3к3,Озерки,298651809,набережная Реки Каменки 3к3,30.2819109,60.0577206
1516,2,4,2,69.0,15500000,Центральный,Гороховая ,44,Сенная площадь,299477816,Гороховая 44,30.32452518980705,59.92703985
1517,2,13,2,61.85,15494000,Калининский, Академика Константинова,1к1,Академическая,294617970,Академика Константинова 1к1,30.1169694,59.5758075
1518,3,11,2,59.65,15569000,Калининский, Академика Константинова,1к1,Академическая,298534365,Академика Константинова 1к1,30.1169694,59.5758075
1519,2,12,2,57.18,15500000,Выборгский,Большой Сампсониевский проспект,70К2,Выборгская,265730391,Большой Сампсониевский проспект 70К2,30.333641505625877,59.980883000000006
1520,1,8,2,67.8,15541277,Московский,Черниговская ,13к2,Московские ворота,298657946,Черниговская 13к2,30.330460784129077,59.8957585
1521,2,25,2,64.41,15555643,Приморский,Коломяжский проспект,13к2,Пионерская,297024619,Коломяжский проспект 13к2,30.2946471,60.0121522
1522,6,7,2,66.77,15531600,Приморский,набережная Реки Каменки,3к3,Озерки,298651734,набережная Реки Каменки 3к3,30.2819109,60.0577206
1523,9,10,2,34.5,15477059,Центральный,Херсонский проезд,6,Площадь Александра Невского,299338081,Херсонский проезд 6,87.34593906500979,53.78735065
1524,1,9,2,57.0,15475500,Выборгский,Светлановский проспект,45,Политехническая,299252966,Светлановский проспект 45,30.35119813750005,60.0114092
1525,9,16,2,65.19,15571449,Приморский,Коломяжский проспект,13к3,Пионерская,297024265,Коломяжский проспект 13к3,30.2946471,60.0121522
1526,8,16,2,66.36,15569017,Приморский,Коломяжский проспект,13к3,Пионерская,288158016,Коломяжский проспект 13к3,30.2946471,60.0121522
1527,2,25,2,68.64,15519171,Приморский,Коломяжский проспект,13к2,Пионерская,297024583,Коломяжский проспект 13к2,30.2946471,60.0121522
1528,2,25,2,64.54,15573881,Приморский,Коломяжский проспект,13к2,Пионерская,297024552,Коломяжский проспект 13к2,30.2946471,60.0121522
1529,2,16,2,67.13,15604274,Приморский,Коломяжский проспект,13к3,Пионерская,297024179,Коломяжский проспект 13к3,30.2946471,60.0121522
1530,7,18,2,64.0,15680000,Василеостровский,бульвар Головнина,3к1,Горный институт,297709791,бульвар Головнина 3к1,30.20716529397076,59.932884900000005
1531,1,8,2,67.5,15741764,Московский,Черниговская ,11к1,Московские ворота,298657610,Черниговская 11к1,30.32696614320617,59.8953421
1532,11,25,2,67.65,15665062,Приморский,Коломяжский проспект,13к2,Пионерская,297024416,Коломяжский проспект 13к2,30.2946471,60.0121522
1533,8,25,2,60.11,15614000,Приморский,Коломяжский проспект,13к2,Пионерская,288159537,Коломяжский проспект 13к2,30.2946471,60.0121522
1534,2,12,2,53.8,15610608,Василеостровский,Гавань,1,Приморская,290849902,Гавань 1,30.18184861947747,59.871402700000004
1535,2,12,2,58.17,15600000,Выборгский, Александра Матросова,8к3,Выборгская,280852955,Александра Матросова 8к3,30.331578535187674,59.97968735
1536,7,22,2,46.0,15600000,Приморский, Оптиков,34К1,Старая Деревня,295988037,Оптиков 34К1,30.2173028,59.9993166
1537,2,12,2,61.08,15860000,Выборгский,Большой Сампсониевский проспект,70К2,Выборгская,265730202,Большой Сампсониевский проспект 70К2,30.333641505625877,59.980883000000006
1538,1,12,2,66.6,15757027,Василеостровский,Гавань,1,Приморская,279628300,Гавань 1,30.18184861947747,59.871402700000004
1539,8,12,2,56.16,15800000,Выборгский, Александра Матросова,8к3,Выборгская,296636129,Александра Матросова 8к3,30.331578535187674,59.97968735
1540,1,4,2,69.55,15857400,Выборгский, Береговая,8,Проспект Просвещения,281600996,Береговая 8,92.8467561,53.8464699
1541,11,14,2,65.5,15795456,Фрунзенский,Волковское,5,Обводный канал,295643028,Волковское 5,37.747821776003704,55.93213205
1542,2,7,2,67.64,15768000,Приморский,набережная Реки Каменки,3к3,Озерки,298651730,набережная Реки Каменки 3к3,30.2819109,60.0577206
1543,8,10,2,55.0,16026636,Калининский,Нейшлотский переулок,19к2,,298658305,Нейшлотский переулок 19к2,30.3518458,59.9677392
1544,6,8,2,62.3,16000000,Московский,Черниговская ,11к1,Московские ворота,298657580,Черниговская 11к1,30.32696614320617,59.8953421
1545,8,18,2,53.7,16021362,Адмиралтейский,бульвар Измайловский,9,Фрунзенская,298655754,бульвар Измайловский 9,37.7867031,55.7977305
1546,23,25,2,60.57,15984807,Приморский,Коломяжский проспект,13к2,Пионерская,297024752,Коломяжский проспект 13к2,30.2946471,60.0121522
1547,2,25,2,67.48,15947118,Приморский,Коломяжский проспект,13к2,Пионерская,297024391,Коломяжский проспект 13к2,30.2946471,60.0121522
1548,4,12,2,54.8,15945000,Выборгский,Большой Сампсониевский проспект,70К2,Выборгская,265730347,Большой Сампсониевский проспект 70К2,30.333641505625877,59.980883000000006
1549,9,12,2,55.87,16000000,Выборгский,Большой Сампсониевский проспект,70к3,Выборгская,265732761,Большой Сампсониевский проспект 70к3,30.330634895111956,59.98050535
1550,2,12,2,60.5,15930000,Выборгский,Большой Сампсониевский проспект,70к3,Выборгская,291414212,Большой Сампсониевский проспект 70к3,30.330634895111956,59.98050535
1551,11,25,2,78.4,15990000,Выборгский,проспект Луначарского,15к1,Озерки,292632843,проспект Луначарского 15к1,30.3332286,60.0419626
1552,9,25,2,61.9,15950000,Приморский,проспект Сизова,25,Комендантский проспект,299018574,проспект Сизова 25,30.2803211,60.0163001
1553,2,18,2,66.7,16185939,Адмиралтейский,бульвар Измайловский,9,Фрунзенская,298655758,бульвар Измайловский 9,37.7867031,55.7977305
1554,3,11,2,62.72,16057000,Калининский, Академика Константинова,1к1,Академическая,298534367,Академика Константинова 1к1,30.1169694,59.5758075
1555,17,26,2,54.5,15900000,Выборгский, Орбели,17,Площадь Мужества,298984095,Орбели 17,44.48904271360668,40.801649049999995
1556,23,25,2,62.77,15950000,Приморский,Коломяжский проспект,13,Пионерская,286016480,Коломяжский проспект 13,30.30213416017964,59.9981279
1557,3,25,2,64.41,15999396,Приморский,Коломяжский проспект,13к2,Пионерская,297024621,Коломяжский проспект 13к2,30.2946471,60.0121522
1558,3,8,3,96.0,54000000,Центральный,Парадная ,3к2,Чернышевская,293686843,Парадная 3к2,30.36608156312665,59.940674349999995
1559,2,7,3,107.2,80000000,Центральный,Большая Морская ,4,Адмиралтейская,294201834,Большая Морская 4,30.317923,59.9373753
1560,6,9,3,142.6,39000000,Петроградский, Малая Зеленина,8,Чкаловская,299446065,Малая Зеленина 8,30.279711833952682,59.96349705
1561,6,6,3,153.6,43900000,Петроградский,Съезжинская ,24,Спортивная,288722870,Съезжинская 24,30.30087382351554,59.95431245
1562,6,9,3,95.0,34500000,Петроградский,Большая Посадская ,12,Горьковская,297340742,Большая Посадская 12,49.799227,58.651079949999996
1563,3,4,3,93.2,19880000,Приморский,Парашютная ,15,Комендантский проспект,296073186,Парашютная 15,50.18361505472076,53.22150055
1564,7,14,3,91.14,21919999,Красногвардейский,проспект Энергетиков,2,,291004590,проспект Энергетиков 2,30.435320207456087,59.96158675
1565,1,6,3,201.8,58320000,Петроградский,набережная Мартынова,74Д,Крестовский остров,289478924,набережная Мартынова 74Д,30.2511569,59.9755889
1566,2,11,3,91.75,29635250,Красногвардейский, Стахановцев,1,Новочеркасская,299636437,Стахановцев 1,63.7149417,58.0274811
1567,15,23,3,157.0,54431900,Выборгский,аллея Академика Лихачева,7,Площадь Мужества,299540715,аллея Академика Лихачева 7,30.346896091843032,60.00261465
1568,3,10,3,150.0,105000000,Петроградский,Вязовая ,8,Крестовский остров,298017709,Вязовая 8,60.16894621086142,56.6723553
1569,6,9,3,62.8,19729999,Адмиралтейский, Шкапина,43-45,Балтийская,299481506,Шкапина 43-45,30.2959521,59.9087317
1570,2,9,3,73.04,15585144,Красносельский, Тамбасова,5,Проспект Ветеранов,295858534,Тамбасова 5,91.68953046810196,53.69713395
1571,3,11,3,64.0,19520000,Приморский,Фермское шоссе,12Б,Удельная,297078434,Фермское шоссе 12Б,30.3121204,60.0172791
1572,24,25,3,108.5,22900000,Калининский,Светлановский проспект,121к1,Гражданский проспект,290341286,Светлановский проспект 121к1,30.405512478277306,60.0461047
1573,3,5,3,132.0,34000000,Выборгский,Калязинская ,7,Удельная,298048424,Калязинская 7,37.52217563518818,56.730361349999995
1574,5,24,3,54.9,9195750,Приморский, Ивинская,19к1,Комендантский проспект,297361049,Ивинская 19к1,30.12787427216709,60.03260765
1575,3,3,3,125.0,160000000,Петроградский,2-я Березовая аллея,13-15,Крестовский остров,299243392,2-я Березовая аллея 13-15,30.287983424731763,59.981041250000004
1576,2,8,3,92.32,37081235,Петроградский,Пионерская ,53,Чкаловская,298529950,Пионерская 53,127.99603210000001,49.614011149999996
1577,3,5,3,55.0,12900000,Приморский,Школьная ,70,Старая Деревня,297329095,Школьная 70,44.582646331169755,43.4831303
1578,2,7,3,129.6,61819200,Петроградский,Петровский проспект,28к2,Крестовский остров,298769234,Петровский проспект 28к2,30.2531546,59.9611345
1579,20,25,3,80.0,17700000,Приморский,проспект Королева,7,Пионерская,299095961,проспект Королева 7,30.290825441970703,60.01067845
1580,3,9,3,83.1,33500000,Петроградский,проспект Медиков,10к5,Петроградская,299243396,проспект Медиков 10к5,30.315193549999996,59.974638999999996
1581,5,5,3,92.5,21000000,Адмиралтейский,Троицкий проспект,10,Технологический институт,293749751,Троицкий проспект 10,40.5334684,64.5318701
1582,3,9,3,65.7,11999999,Невский, Подвойского,34к1,Улица Дыбенко,299055905,Подвойского 34к1,30.487452408966227,59.91629535
1583,6,6,3,140.0,79380000,Московский, Гастелло,7,Московская,296753484,Гастелло 7,47.31394767436609,56.10741075
1584,1,6,3,192.7,58800000,Петроградский,набережная Мартынова,74Д,,297327666,набережная Мартынова 74Д,30.2511569,59.9755889
1585,2,9,3,126.7,36900000,Петроградский,Петровский проспект,11к2,,286662063,Петровский проспект 11к2,30.259412625520834,59.9624914
1586,2,6,3,97.7,36067792,Центральный,Миргородская ,1,Площадь Александра Невского,299135837,Миргородская 1,55.918344228005026,58.0047043
1587,8,11,3,108.5,32500000,Центральный,Кременчугская ,17к3,Площадь Восстания,298695832,Кременчугская 17к3,30.3701481,59.9205468
1588,2,20,3,80.3,20679999,Василеостровский, Челюскина,8,,299064304,Челюскина 8,77.21582407614503,43.313531100000006
1589,3,5,3,138.0,150000000,Петроградский,набережная Мартынова,62И,,298277726,набережная Мартынова 62И,30.2511569,59.9755889
1590,2,23,3,62.57,11910212,Приморский, Ивинская,1к4,Зенит,297361443,Ивинская 1к4,30.1260104,60.0327736
1591,5,6,3,86.8,89000000,Петроградский,Спортивная ,2,Крестовский остров,298392017,Спортивная 2,30.2833282,59.9480129
1592,3,9,3,107.9,43299445,Петроградский,Лодейнопольская ,7,Чкаловская,299294160,Лодейнопольская 7,30.290884734005065,59.9644068
1593,6,21,3,77.6,21000000,Красногвардейский,проспект Энергетиков,9к3,Новочеркасская,299009879,проспект Энергетиков 9к3,30.43870143720715,59.93686445
1594,17,27,3,65.99,12729480,Выборгский,проезд Толубеевский,34к2,,297361409,проезд Толубеевский 34к2,30.3418015,60.066545
1595,5,9,3,103.95,38900000,Центральный,Миргородская ,20,Площадь Александра Невского,285457188,Миргородская 20,30.37362416837516,59.92523425
1596,2,7,3,101.4,34476000,Петроградский,набережная Реки Карповки,31к2,Петроградская,284740242,набережная Реки Карповки 31к2,30.3180725,59.9680798
1597,2,5,3,216.4,207531061,Петроградский,набережная Гребного канала,1,Крестовский остров,286484033,набережная Гребного канала 1,30.242982081234814,59.977279800000005
1598,9,9,3,108.04,64824000,Петроградский,Большая Разночинная ,21,Чкаловская,298467199,Большая Разночинная 21,30.2885656,59.9603341
1599,4,5,3,60.7,7300000,Невский,3-й Рабфаковский переулок,8,Обухово,279933895,3-й Рабфаковский переулок 8,30.467419227995038,59.85252
1600,3,9,3,87.73,28082373,Петроградский,Петроградская набережная,38,Горьковская,288420252,Петроградская набережная 38,30.333000922013227,59.9637442
1601,24,28,3,94.5,13000000,Выборгский,Заречная ,11к6,Парнас,299168449,Заречная 11к6,56.057446,57.864151
1602,6,12,3,98.1,28449000,Приморский,Белоостровская ,7,Лесная,291806237,Белоостровская 7,30.328233976336737,59.98569325
1603,16,18,3,102.9,21900000,Василеостровский,бульвар Александра Грина,2к2,Приморская,257443065,бульвар Александра Грина 2к2,30.206002297833763,59.93513085
1604,2,11,3,97.8,45000000,Красногвардейский,Пискаревский проспект,1,,298392016,Пискаревский проспект 1,30.4060576,59.9579605
1605,3,9,3,137.0,65000000,Петроградский,Кемская ,1,Крестовский остров,285457308,Кемская 1,34.45487324911504,61.7576624
1606,4,4,3,134.0,145000000,Петроградский,Чкаловское,5,Крестовский остров,299568113,Чкаловское 5,36.9345851,49.7154088
1607,5,5,3,79.4,20247000,Пушкинский, Камероновская,14к1,,299383441,Камероновская 14к1,30.40852511969875,59.696466099999995
1608,8,16,3,81.4,13850000,Красносельский,шоссе Красносельское,56к2,Проспект Ветеранов,292144791,шоссе Красносельское 56к2,30.1541583,59.7944909
1609,8,16,3,87.6,15000000,Красносельский, Доблести,28к1,Ленинский проспект,299610962,Доблести 28к1,30.1766002,59.850953
1610,2,8,3,122.9,38099000,Петроградский,Петровский проспект,26к2,Чкаловская,296753472,Петровский проспект 26к2,30.254776622413942,59.96051075
1611,7,10,3,72.9,9850000,Красносельский, Коммунаров,118к1,Проспект Ветеранов,270083815,Коммунаров 118к1,30.150435104583224,59.786164150000005
1612,3,11,3,128.5,24499000,Выборгский,Манчестерская ,4,Удельная,283214295,Манчестерская 4,30.3278412,60.0115214
1613,6,6,3,380.0,300000000,Центральный,Итальянская ,12а,Гостиный двор,299243363,Итальянская 12а,30.338697850000003,59.9364455
1614,2,11,3,75.95,23206522,Московский,Благодатная ,50,Электросила,267475645,Благодатная 50,39.64660201576087,47.22425225
1615,7,14,3,141.0,123500000,Петроградский,Песочная набережная,40,Чкаловская,299568150,Песочная набережная 40,30.28573272832862,59.96785255
1616,5,9,3,93.4,32540560,Петроградский,Петровский проспект,11к3,Спортивная,294545826,Петровский проспект 11к3,30.2623162584233,59.962701949999996
1617,5,10,3,67.3,14100000,Приморский,Приморский проспект,151,Беговая,299529021,Приморский проспект 151,30.19762930120978,59.98594645
1618,7,25,3,92.4,22500000,Калининский,проспект Просвещения,99,Гражданский проспект,292865568,проспект Просвещения 99,30.4301574,60.0315565
1619,4,7,3,133.8,134000000,Петроградский,Депутатская ,26,Крестовский остров,292289237,Депутатская 26,30.270108438204524,59.97448815
