author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Лимон Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298845003/;Санкт-Петербург;sale;flat;7;7;4;98.8;21000000;Невский; Бабушкина;81к1;Ломоносовская;
Владимир Ромашко;realtor;https://spb.cian.ru/sale/flat/294108373/;Санкт-Петербург;sale;flat;5;7;4;140.0;21100000;Адмиралтейский;набережная Реки Фонтанки;103;Спасская;
Городская Служба Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/266422908/;Санкт-Петербург;sale;flat;3;6;4;96.8;21500000;Центральный; Ломоносова;11-13;Достоевская;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298214396/;Санкт-Петербург;sale;flat;2;5;4;101.1;21500000;Калининский;Финляндский;8/8;;
Квартиры СПБ;real_estate_agent;https://spb.cian.ru/sale/flat/289052096/;Санкт-Петербург;sale;flat;4;6;4;136.0;21499000;Адмиралтейский;Гороховая ;58;Пушкинская;
Анастасия Аблова;realtor;https://spb.cian.ru/sale/flat/296603800/;Санкт-Петербург;sale;flat;1;5;4;68.0;21500000;Василеостровский;18-я Васильевского острова линия;19;;
ID 84317967;unknown;https://spb.cian.ru/sale/flat/299234272/;Санкт-Петербург;sale;flat;2;5;4;113.8;21500000;Пушкинский;Слуцкая ;13к2;Купчино;
Магазин Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/299374845/;Санкт-Петербург;sale;flat;9;23;4;129.4;21893000;Выборгский;Парнас;3/20;Парнас;Прагма city
Магазин Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/299142194/;Санкт-Петербург;sale;flat;8;23;4;128.2;21690000;Выборгский;Парнас;3/20;Парнас;Прагма city
Петербургский Риэлтор;real_estate_agent;https://spb.cian.ru/sale/flat/297349671/;Санкт-Петербург;sale;flat;3;5;4;129.0;21750000;Центральный;Захарьевская ;21;Площадь Ленина;
Магазин Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/296684386/;Санкт-Петербург;sale;flat;12;14;4;108.5;21790000;Московский; Парфеновская;17;Московские ворота;Московские ворота II
Лилия Шеффер;realtor;https://spb.cian.ru/sale/flat/298116058/;Санкт-Петербург;sale;flat;1;9;4;129.2;21700000;Невский; Дыбенко;40К1;Улица Дыбенко;
Будь первым;real_estate_agent;https://spb.cian.ru/sale/flat/297270283/;Санкт-Петербург;sale;flat;1;7;4;95.8;22000000;Василеостровский;1-я Васильевского острова линия;36;Спортивная;
Русский Фонд Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/297277215/;Санкт-Петербург;sale;flat;1;2;4;94.4;22000000;Петродворцовый;Лихардовская ;6;Проспект Ветеранов;
Студия 78;real_estate_agent;https://spb.cian.ru/sale/flat/299629917/;Санкт-Петербург;sale;flat;13;27;4;99.4;22000000;Московский;Витебский проспект;101к4;Купчино;Квартет
PRO.НедвижимостьN1;real_estate_agent;https://spb.cian.ru/sale/flat/299069292/;Санкт-Петербург;sale;flat;4;12;4;83.8;22000000;Приморский;Белоостровская ;7;Лесная;
МАКРОМИР НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/298004059/;Санкт-Петербург;sale;flat;9;15;4;121.0;22000000;Выборгский;проспект Пархоменко;39;Площадь Мужества;
ЕОН Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/291469586/;Санкт-Петербург;sale;flat;4;7;4;107.7;22000000;Московский;Ленинский проспект;161;Московская;
Школа Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/299486466/;Санкт-Петербург;sale;flat;2;6;4;114.5;21999000;Центральный;Тележная ;16;Площадь Александра Невского;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/294627478/;Санкт-Петербург;sale;flat;3;7;4;107.7;22000000;Адмиралтейский;Бородинская ;1/88;Звенигородская;
Будь первым;real_estate_agent;https://spb.cian.ru/sale/flat/290579582/;Санкт-Петербург;sale;flat;15;16;4;102.3;22000000;Приморский;Сердобольская ;7к2;Лесная;
Интерсервис;real_estate_agent;https://spb.cian.ru/sale/flat/276668938/;Санкт-Петербург;sale;flat;2;3;4;95.0;22000000;Калининский;Герасимовская ;18;Лесная;
Лимон Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298683666/;Санкт-Петербург;sale;flat;3;4;4;118.9;22000000;Адмиралтейский;Вознесенский проспект;45;Садовая;
ПРОСПЕКТ;real_estate_agent;https://spb.cian.ru/sale/flat/296452309/;Санкт-Петербург;sale;flat;4;6;4;98.0;22000000;Центральный; Чехова;4;Маяковская;
Тепло;real_estate_agent;https://spb.cian.ru/sale/flat/296201320/;Санкт-Петербург;sale;flat;18;24;4;116.0;22100000;Красносельский;бульвар Балтийский;4;Ленинский проспект;Паруса
Вадим Слободов;realtor;https://spb.cian.ru/sale/flat/297051025/;Санкт-Петербург;sale;flat;12;14;4;110.75;22150000;Василеостровский;набережная Миклухо-Маклая;1к1;Приморская;Морская набережная. SeaView
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/271981968/;Санкт-Петербург;sale;flat;4;4;4;148.0;22250000;Центральный;Греческий проспект;13;Площадь Восстания;
Магазин Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/298415754/;Санкт-Петербург;sale;flat;18;23;4;102.82;22101000;Невский;Октябрьская набережная;3соор1;Улица Дыбенко;Pulse Premier
ЮГАН;real_estate_agent;https://spb.cian.ru/sale/flat/295473659/;Санкт-Петербург;sale;flat;13;16;4;142.0;22200000;Василеостровский;Морская набережная;33;Приморская;
VSN (Весь Спектр Недвижимости);real_estate_agent;https://spb.cian.ru/sale/flat/294164551/;Санкт-Петербург;sale;flat;13;14;4;100.0;22300000;Калининский;Кондратьевский проспект;64к4;Лесная;
Недвижка Маркет;real_estate_agent;https://spb.cian.ru/sale/flat/285355254/;Санкт-Петербург;sale;flat;2;6;4;100.0;22400000;Центральный;Невский проспект;156;;
Время Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/290048956/;Санкт-Петербург;sale;flat;4;7;4;85.0;22450000;Центральный;Караванная ;14;Гостиный двор;
IPM Group;real_estate_agent;https://spb.cian.ru/sale/flat/294272735/;Санкт-Петербург;sale;flat;19;24;4;107.8;22500000;Красносельский;бульвар Балтийский;4;Ленинский проспект;Паруса
ЮСОН;real_estate_agent;https://spb.cian.ru/sale/flat/276906069/;Санкт-Петербург;sale;flat;3;6;4;98.3;22300000;Василеостровский;2-я Васильевского острова линия;29;Василеостровская;
ЮГАН;real_estate_agent;https://spb.cian.ru/sale/flat/282459139/;Санкт-Петербург;sale;flat;4;6;4;126.0;22700000;Василеостровский;16-я Васильевского острова линия;19;Горный институт;
Просто недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/296413084/;Санкт-Петербург;sale;flat;12;17;4;113.6;22900000;Приморский;Комендантский проспект;34к1;Комендантский проспект;
ЮСОН;real_estate_agent;https://spb.cian.ru/sale/flat/297577252/;Санкт-Петербург;sale;flat;1;15;4;103.6;22999000;Приморский;Мебельная ;21к1;Беговая;
AVIV ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/299344729/;Санкт-Петербург;sale;flat;3;4;4;147.2;22950000;Адмиралтейский;Казанская ;45;Спасская;
ЮСОН;real_estate_agent;https://spb.cian.ru/sale/flat/298536519/;Санкт-Петербург;sale;flat;3;6;4;109.4;22890000;Московский;Московское шоссе;14к1;Звездная;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/294998391/;Санкт-Петербург;sale;flat;3;4;4;115.2;22777000;Адмиралтейский;Конногвардейский бульвар;9Б;Адмиралтейская;
М16;real_estate_agent;https://spb.cian.ru/sale/flat/256066239/;Санкт-Петербург;sale;flat;16;17;4;107.0;22900000;Приморский;Парашютная ;61к4;;Шуваловский
ЮРИСТ  отд.;real_estate_agent;https://spb.cian.ru/sale/flat/299417617/;Санкт-Петербург;sale;flat;2;25;4;105.7;22990000;Приморский;проспект Королева;63к1;Комендантский проспект;Юбилейный квартал
МАКРОМИР НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/298784254/;Санкт-Петербург;sale;flat;7;9;4;107.0;23000000;Фрунзенский;Альпийский переулок;37к1;Проспект Славы;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/296696401/;Санкт-Петербург;sale;flat;1;5;4;90.0;23000000;Московский; Севастьянова;1к2;;
Brokers Pro Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/299466514/;Санкт-Петербург;sale;flat;4;6;4;107.7;23000000;Центральный;Кирочная ;25;Площадь Восстания;
ДОМУС;real_estate_agent;https://spb.cian.ru/sale/flat/299481732/;Санкт-Петербург;sale;flat;7;12;4;90.5;23500000;Выборгский;Светлановский проспект;8;Пионерская;Панорама парк Сосновка
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/291324090/;Санкт-Петербург;sale;flat;6;6;4;181.8;23500000;Василеостровский;проспект Средний Васильевского острова;11;Спортивная;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/299328822/;Санкт-Петербург;sale;flat;1;15;4;103.7;23500000;Приморский;Мебельная ;21к1;Беговая;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298845729/;Санкт-Петербург;sale;flat;2;17;4;104.0;23500000;Невский;переулок Клочков;10к2;Проспект Большевиков;
Ольга Юлова;realtor;https://spb.cian.ru/sale/flat/295423373/;Санкт-Петербург;sale;flat;13;21;4;109.9;23500000;Московский;Московское шоссе;26к2;Звездная;Звезда
Жилплощадь;real_estate_agent;https://spb.cian.ru/sale/flat/296963207/;Санкт-Петербург;sale;flat;2;6;4;127.7;23800000;Адмиралтейский;Серпуховская ;48;Технологический институт;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/274207007/;Санкт-Петербург;sale;flat;3;4;4;119.1;23800000;Пушкинский;Жуковско-Волынская ;1/18;;
Балтийский берег;real_estate_agent;https://spb.cian.ru/sale/flat/299592831/;Санкт-Петербург;sale;flat;2;5;4;106.8;24000000;Василеостровский;проспект Малый Васильевского острова;10/62;Спортивная;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/298565321/;Санкт-Петербург;sale;flat;2;4;4;104.9;24000000;Центральный;Кузнечный переулок;13;Владимирская;
Виктория Бердышева;realtor;https://spb.cian.ru/sale/flat/299419793/;Санкт-Петербург;sale;flat;4;7;4;78.3;23999999;Центральный; Моисеенко;5;Площадь Восстания;
МАКРОМИР НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/292022015/;Санкт-Петербург;sale;flat;2;7;4;107.7;24000000;Центральный;4-я Советская ;13;Площадь Восстания;
KARTES;real_estate_agent;https://spb.cian.ru/sale/flat/298326050/;Санкт-Петербург;sale;flat;11;15;4;120.0;24000000;Фрунзенский;Софийская ;37к2;Международная;
Гарант-Сервис;real_estate_agent;https://spb.cian.ru/sale/flat/296125538/;Санкт-Петербург;sale;flat;2;6;4;111.5;23950000;Невский;Ивановская ;17;Ломоносовская;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/285694094/;Санкт-Петербург;sale;flat;2;3;4;148.9;24000000;Центральный;Синопская набережная;32/35В;Площадь Александра Невского;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/280087905/;Санкт-Петербург;sale;flat;4;4;4;111.5;24000000;Центральный;Невский проспект;22-24;Гостиный двор;
АДРЕС ПЛЮС;real_estate_agent;https://spb.cian.ru/sale/flat/297942481/;Санкт-Петербург;sale;flat;7;7;4;102.3;24000000;Петроградский;Съезжинская ;29;Спортивная;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298825757/;Санкт-Петербург;sale;flat;4;6;4;98.6;24200000;Василеостровский; Челюскина;6;Приморская;Golden City
Большой Дом;real_estate_agent;https://spb.cian.ru/sale/flat/294423056/;Санкт-Петербург;sale;flat;2;4;4;100.9;24200000;Адмиралтейский; Декабристов;19;Спасская;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/297036742/;Санкт-Петербург;sale;flat;2;6;4;107.81;24600000;Центральный;3-я Советская ;7;Площадь Восстания;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/295985369/;Санкт-Петербург;sale;flat;8;16;4;106.9;24600000;Василеостровский;Морская набережная;15Б;Приморская;
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/296473636/;Санкт-Петербург;sale;flat;3;5;4;90.0;24500000;Приморский;Школьная ;15;Черная речка;
Время Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/274871381/;Санкт-Петербург;sale;flat;4;6;4;160.0;24400000;Центральный; Правды;22;Звенигородская;
ЮСОН;real_estate_agent;https://spb.cian.ru/sale/flat/295378570/;Санкт-Петербург;sale;flat;20;24;4;100.0;24700000;Выборгский;Выборгское шоссе;17к2;Проспект Просвещения;
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/298701107/;Санкт-Петербург;sale;flat;2;7;4;128.0;24700000;Центральный;Лиговский проспект;65;Площадь Восстания;
Просто недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/299560216/;Санкт-Петербург;sale;flat;13;19;4;136.0;24900000;Кировский;проспект Маршала Жукова;54к1;Ленинский проспект;Полежаевский парк
Rielt Group Agency;real_estate_agent;https://spb.cian.ru/sale/flat/273993460/;Санкт-Петербург;sale;flat;2;3;4;104.0;25000000;Центральный;Графский переулок;10/11;Достоевская;
Омега;real_estate_agent;https://spb.cian.ru/sale/flat/282242656/;Санкт-Петербург;sale;flat;3;7;4;120.8;25000000;Кировский;проспект Стачек;57;Кировский завод;
В ПИТЕРЕ ЖИТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/295094575/;Санкт-Петербург;sale;flat;2;4;4;104.5;24990000;Адмиралтейский;Садовая ;91;Балтийская;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/293651189/;Санкт-Петербург;sale;flat;3;6;4;165.1;24990000;Василеостровский;6-я Васильевского острова линия;41;Василеостровская;
Жилплощадь;real_estate_agent;https://spb.cian.ru/sale/flat/295331357/;Санкт-Петербург;sale;flat;2;5;4;110.0;25000000;Адмиралтейский;Садовая ;65;Садовая;
ЮСОН;real_estate_agent;https://spb.cian.ru/sale/flat/299437479/;Санкт-Петербург;sale;flat;5;7;4;150.0;25000000;Выборгский;шоссе Суздальское;10;Озерки;Новая Скандинавия
Городской Центр Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/297922108/;Санкт-Петербург;sale;flat;4;5;4;104.0;25000000;Адмиралтейский;Почтамтский переулок;2;Адмиралтейская;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/294426610/;Санкт-Петербург;sale;flat;2;3;4;104.1;25000000;Центральный;Графский переулок;10/11;Достоевская;
Денис Афанасьев;realtor;https://spb.cian.ru/sale/flat/297660619/;Санкт-Петербург;sale;flat;2;7;4;156.1;24900000;Выборгский;шоссе Суздальское;12к2;;
Ю-Питер;real_estate_agent;https://spb.cian.ru/sale/flat/285494358/;Санкт-Петербург;sale;flat;2;10;4;118.1;25000000;Приморский;Новоколомяжский проспект;4К1;Удельная;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/297326941/;Санкт-Петербург;sale;flat;3;3;4;108.3;24997000;Адмиралтейский; Декабристов;51;Балтийская;
НЕВА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298784768/;Санкт-Петербург;sale;flat;4;10;4;112.3;25000000;Кировский;проспект Стачек;79;Автово;
Петр Богатырев;realtor;https://spb.cian.ru/sale/flat/284601167/;Санкт-Петербург;sale;flat;1;7;4;101.1;24900000;Адмиралтейский;Измайловский проспект;16/30;Балтийская;
Инд. Предприниматели;real_estate_agent;https://spb.cian.ru/sale/flat/297642930/;Санкт-Петербург;sale;flat;2;14;4;110.0;24900000;Приморский;набережная Черной речки;9;Черная речка;ЦДС Черная речка
Владислав Харламов;realtor;https://spb.cian.ru/sale/flat/276489058/;Санкт-Петербург;sale;flat;5;6;4;167.5;25000000;Выборгский; Руднева;22/1;Проспект Просвещения;
Татьяна Никитинская;realtor;https://spb.cian.ru/sale/flat/295895775/;Санкт-Петербург;sale;flat;4;6;4;112.3;25000000;Центральный;Думская ;5/22;Невский проспект;
Станислав Серегин;realtor;https://spb.cian.ru/sale/flat/293942118/;Санкт-Петербург;sale;flat;9;17;4;103.3;24900000;Фрунзенский;проспект Славы;52к1;Проспект Славы;
Gordo;real_estate_agent;https://spb.cian.ru/sale/flat/297679158/;Санкт-Петербург;sale;flat;3;18;4;128.3;25018500;Василеостровский;бульвар Александра Грина;2к2;Приморская;Нахимов (Гавань Капитанов)
Эрмитаж Галерея Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/298331281/;Санкт-Петербург;sale;flat;9;25;4;115.3;26199999;Калининский; Брянцева;13к1;Гражданский проспект;Дом на проспекте Просвещения
Оксана Дауранова;realtor;https://spb.cian.ru/sale/flat/285102268/;Санкт-Петербург;sale;flat;4;5;4;138.0;26000000;Пушкинский; Глинки;17;;
Альфа Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/290951818/;Санкт-Петербург;sale;flat;6;7;4;172.2;25990000;Калининский; Хлопина;7К3;Площадь Мужества;
Ирина Шушунина;realtor;https://spb.cian.ru/sale/flat/296973237/;Санкт-Петербург;sale;flat;4;7;4;131.7;25990000;Петроградский; Ленина;52;Чкаловская;
Brokers Pro Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298745107/;Санкт-Петербург;sale;flat;3;6;4;94.6;26000000;Василеостровский;3-я Васильевского острова линия;58;Спортивная;
ДОМенико;real_estate_agent;https://spb.cian.ru/sale/flat/291256296/;Санкт-Петербург;sale;flat;23;24;4;105.0;26400000;Красносельский;бульвар Балтийский;4;;Паруса
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/284814518/;Санкт-Петербург;sale;flat;11;17;4;130.0;26500000;Приморский;Коломяжский проспект;20;Пионерская;Богатырский 2
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/296401388/;Санкт-Петербург;sale;flat;3;3;4;106.0;26500000;Василеостровский;Кадетская линия;17;Спортивная;
Алькор;real_estate_agent;https://spb.cian.ru/sale/flat/295860767/;Санкт-Петербург;sale;flat;5;25;4;166.1;26500000;Василеостровский; Нахимова;20;Приморская;
Будь первым;real_estate_agent;https://spb.cian.ru/sale/flat/299422704/;Санкт-Петербург;sale;flat;4;4;4;100.0;26800000;Выборгский;Большой Сампсониевский проспект;38-40;Выборгская;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/299399141/;Санкт-Петербург;sale;flat;2;10;4;112.6;26856000;Выборгский;Манчестерская ;3;Удельная;
Петербургский Риэлтор;real_estate_agent;https://spb.cian.ru/sale/flat/292421539/;Санкт-Петербург;sale;flat;13;13;4;153.8;26950000;Василеостровский;Морская набережная;33;Приморская;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/295372903/;Санкт-Петербург;sale;flat;3;6;4;106.2;27000000;Центральный; Рубинштейна;2/45;Достоевская;
Школа Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/292068452/;Санкт-Петербург;sale;flat;4;16;4;106.76;27007100;Василеостровский;Гавань;;;Морская Набережная ЖК
MASTER-GROUP Real Estate;real_estate_agent;https://spb.cian.ru/sale/flat/266346951/;Санкт-Петербург;sale;flat;2;3;4;181.9;27000000;Василеостровский;19-я Васильевского острова линия;2;Горный институт;
Антонина Бригис;realtor;https://spb.cian.ru/sale/flat/290434875/;Санкт-Петербург;sale;flat;3;3;4;132.3;27000000;Центральный; Чайковского;33-37;Площадь Ленина;
Симур Бахшиев;realtor;https://spb.cian.ru/sale/flat/290546481/;Санкт-Петербург;sale;flat;3;6;4;103.3;27400000;Московский;Московский проспект;216;Московская;
Будь первым;real_estate_agent;https://spb.cian.ru/sale/flat/298809023/;Санкт-Петербург;sale;flat;2;6;4;138.9;27300000;Василеостровский;проспект Средний Васильевского острова;33;Василеостровская;
АВЕНТИН;real_estate_agent;https://spb.cian.ru/sale/flat/296598769/;Санкт-Петербург;sale;flat;4;4;4;100.0;27400000;Василеостровский;1-я Васильевского острова линия;4;Василеостровская;
ВАРИАНТ;real_estate_agent;https://spb.cian.ru/sale/flat/299153338/;Санкт-Петербург;sale;flat;14;14;4;104.3;27475000;Василеостровский;набережная Миклухо-Маклая;1к1;Приморская;Морская набережная. SeaView
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298986454/;Санкт-Петербург;sale;flat;3;7;4;95.7;27295000;Центральный;Лиговский проспект;139;Обводный канал;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/290075085/;Санкт-Петербург;sale;flat;2;3;4;165.0;27600000;Приморский;1-я Утиная ;17к1;Озерки;
Русский Фонд Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/297182637/;Санкт-Петербург;sale;flat;4;5;4;135.3;28000000;Петроградский;Каменноостровский проспект;59;Петроградская;
ЭЛИТцентр;real_estate_agent;https://spb.cian.ru/sale/flat/295198038/;Санкт-Петербург;sale;flat;7;9;4;140.0;28000000;Выборгский;проспект Энгельса;126К1;Озерки;
АРИСТЕЙ-Риэлти;real_estate_agent;https://spb.cian.ru/sale/flat/287402885/;Санкт-Петербург;sale;flat;5;6;4;170.4;27900000;Петродворцовый;Разводная ;12;;
Смарт Инновации;real_estate_agent;https://spb.cian.ru/sale/flat/299555456/;Санкт-Петербург;sale;flat;1;3;4;90.8;28000000;Фрунзенский;Лиговский проспект;201;Обводный канал;
Магазин Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/285390605/;Санкт-Петербург;sale;flat;15;25;4;117.87;27850000;Приморский;Коломяжский проспект;13;Пионерская;Приморский квартал
8 ЭТАЖ;real_estate_agent;https://spb.cian.ru/sale/flat/297078428/;Санкт-Петербург;sale;flat;6;6;4;95.5;28000000;Петроградский;проспект Большой Петроградской стороны;69;Петроградская;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/299149656/;Санкт-Петербург;sale;flat;4;7;4;129.0;28000000;Кировский;проспект Стачек;67К3;Автово;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/293457788/;Санкт-Петербург;sale;flat;5;6;4;188.6;27900000;Петродворцовый;Разводная ;12;;
Анна Брун;realtor;https://spb.cian.ru/sale/flat/294269313/;Санкт-Петербург;sale;flat;4;5;4;145.4;28000000;Центральный;Пушкинская ;6;Площадь Восстания;
Оксана Двораковская;realtor;https://spb.cian.ru/sale/flat/295375392/;Санкт-Петербург;sale;flat;16;20;4;129.2;28000000;Приморский;Долгоозерная ;14;Комендантский проспект;Дом на Долгоозёрной
KARTES;real_estate_agent;https://spb.cian.ru/sale/flat/298570176/;Санкт-Петербург;sale;flat;7;15;4;108.3;28500000;Выборгский;Новолитовская ;14;Лесная;Облака на Лесной
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/295047485/;Санкт-Петербург;sale;flat;4;6;4;128.9;28400000;Центральный;Невский проспект;151;Площадь Александра Невского;
Итака;real_estate_agent;https://spb.cian.ru/sale/flat/298074089/;Санкт-Петербург;sale;flat;11;12;4;114.0;28490000;Курортный;Дубковское шоссе;38;Беговая;
Active Group - Арендафон. Штаб Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/294605770/;Санкт-Петербург;sale;flat;3;3;4;115.0;28400000;Центральный; Чайковского;33-37;Чернышевская;
Агентство недвижимости Романа Чиковани;real_estate_agent;https://spb.cian.ru/sale/flat/290501717/;Санкт-Петербург;sale;flat;1;9;4;132.3;28890000;Выборгский;проспект Энгельса;126К1;Озерки;
Ольга Гаврилюк;realtor;https://spb.cian.ru/sale/flat/290344605/;Санкт-Петербург;sale;flat;4;5;4;115.5;28800000;Центральный;Казанская ;8-10;Гостиный двор;
Сергей Варфоломеев;realtor;https://spb.cian.ru/sale/flat/279028513/;Санкт-Петербург;sale;flat;3;11;4;106.7;28800000;Центральный;Кременчугская ;17к3;Площадь Александра Невского;Царская столица
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/295324533/;Санкт-Петербург;sale;flat;2;5;4;132.5;29500000;Центральный;Большая Морская ;23/12;Адмиралтейская;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/293615061/;Санкт-Петербург;sale;flat;4;5;4;113.2;30000000;Московский;Московский проспект;149А;Электросила;
KARTES;real_estate_agent;https://spb.cian.ru/sale/flat/296501288/;Санкт-Петербург;sale;flat;2;4;4;101.7;30000000;Адмиралтейский;набережная Реки Мойки;62/2;Адмиралтейская;
Торговый дом недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/290943879/;Санкт-Петербург;sale;flat;3;15;4;141.4;29950000;Калининский;проспект Науки;19К2;Академическая;Гражданка Сити-2
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/292240600/;Санкт-Петербург;sale;flat;1;4;4;104.8;29999000;Центральный; Рубинштейна;15-17;Достоевская;
Митра;real_estate_agent;https://spb.cian.ru/sale/flat/298170378/;Санкт-Петербург;sale;flat;2;3;4;170.0;30000000;Петродворцовый; Аврова;26к1;;
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/296642924/;Санкт-Петербург;sale;flat;9;10;4;97.1;29850000;Выборгский;Манчестерская ;;Удельная;Svetlana Park
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/294366944/;Санкт-Петербург;sale;flat;2;16;4;116.0;29995000;Московский;Краснопутиловская ;125;Московская;
ПИА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/283440909/;Санкт-Петербург;sale;flat;1;9;4;109.1;29800000;Петроградский;Петровский проспект;11к2;Крестовский остров;Neva Haus
Городская Служба Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/296681696/;Санкт-Петербург;sale;flat;2;4;4;100.2;29900000;Центральный;Парадная ;4;Площадь Восстания;
Ирина Бабаева;realtor;https://spb.cian.ru/sale/flat/243131157/;Санкт-Петербург;sale;flat;13;15;4;160.2;30000000;Приморский;Комендантский проспект;27К1;Комендантский проспект;
Ольга Волохонская;realtor;https://spb.cian.ru/sale/flat/296786834/;Санкт-Петербург;sale;flat;11;27;4;114.0;29848000;Московский;проспект Космонавтов;37;Московская;Доминанта
Матвеев Дом;real_estate_agent;https://spb.cian.ru/sale/flat/291532110/;Санкт-Петербург;sale;flat;12;12;4;141.4;31000000;Выборгский;Ярославский проспект;66к1;Удельная;
Квадратный метр;real_estate_agent;https://spb.cian.ru/sale/flat/295003407/;Санкт-Петербург;sale;flat;10;12;4;102.9;30900000;Московский; Решетникова;29;Электросила;iD Park Pobedy
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/298042859/;Санкт-Петербург;sale;flat;3;3;4;102.0;31000000;Приморский; Новая;51к27;Беговая;Квартал Лахта Парк
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/298018068/;Санкт-Петербург;sale;flat;3;6;4;120.8;30770000;Василеостровский;6-я Васильевского острова линия;43;Василеостровская;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/295227027/;Санкт-Петербург;sale;flat;2;4;4;144.0;31072765;Адмиралтейский;Казначейская ;4;Сенная площадь;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/299660633/;Санкт-Петербург;sale;flat;2;6;4;112.3;31500000;Адмиралтейский;Садовая ;97;Сенная площадь;
