author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582483/;Санкт-Петербург;sale;flat;1;5;1;35.8;6850097;Московский; Струве;8к3;Звездная;Зеленый квартал
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298655312/;Санкт-Петербург;sale;flat;3;12;1;39.2;6842967;Пушкинский;;;Звездная;Монография ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299044080/;Санкт-Петербург;sale;flat;1;4;1;34.88;6850170;Петродворцовый;;;Автово;Дворцовый фасад ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280934/;Санкт-Петербург;sale;flat;8;12;1;41.8;6897000;Пушкинский;проспект Старорусский;9;;Аэросити 2
Лидер Групп;developer;https://spb.cian.ru/sale/flat/294606998/;Санкт-Петербург;sale;flat;2;20;1;30.91;6800200;Красносельский; Маршала Казакова;64к1;;Южный Форт
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658224/;Санкт-Петербург;sale;flat;3;4;1;37.6;6865603;Пушкинский; Соколиная;;Купчино;Пулковский дом
Аквилон;developer;https://spb.cian.ru/sale/flat/299468664/;Санкт-Петербург;sale;flat;24;25;1;34.7;6887377;Невский; Русановская;24;Пролетарская;Аквилон SKY
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/296569504/;Санкт-Петербург;sale;flat;5;5;1;38.4;6800000;Невский;Ивановская ;30;Ломоносовская;
;;https://spb.cian.ru/sale/flat/298270577/;Санкт-Петербург;sale;flat;9;9;1;44.06;6873360;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
КВС;developer;https://spb.cian.ru/sale/flat/294622578/;Санкт-Петербург;sale;flat;1;4;1;36.27;6890168;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361053/;Санкт-Петербург;sale;flat;6;24;1;42.0;6896400;Приморский; Ивинская;19к1;Комендантский проспект;Юнтолово
КВС;developer;https://spb.cian.ru/sale/flat/284294472/;Санкт-Петербург;sale;flat;1;5;1;40.4;6846720;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279689297/;Санкт-Петербург;sale;flat;1;5;1;38.25;6806640;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
Алькор;real_estate_agent;https://spb.cian.ru/sale/flat/295804792/;Санкт-Петербург;sale;flat;4;4;1;34.9;6800000;Пушкинский;Колпинское шоссе;;Шушары;Univer City. Город возможностей
;;https://spb.cian.ru/sale/flat/298270597/;Санкт-Петербург;sale;flat;2;9;1;44.57;6863780;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
ID 58431251;homeowner;https://spb.cian.ru/sale/flat/290211656/;Санкт-Петербург;sale;flat;12;19;1;35.6;6800000;Василеостровский;бульвар Александра Грина;1;Приморская;
ID 22731690;homeowner;https://spb.cian.ru/sale/flat/299027081/;Санкт-Петербург;sale;flat;1;12;1;35.0;6800000;Калининский;Кондратьевский проспект;83К2;Лесная;
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361209/;Санкт-Петербург;sale;flat;6;24;1;34.9;6910200;Приморский; Ивинская;19к3;Комендантский проспект;Юнтолово
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297419353/;Санкт-Петербург;sale;flat;2;20;1;34.59;6918000;Красносельский; Маршала Казакова;64к1;;Южный Форт
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298819833/;Санкт-Петербург;sale;flat;1;4;1;32.02;6900053;Петродворцовый;;;Автово;Дворцовый фасад ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297023967/;Санкт-Петербург;sale;flat;2;7;1;43.28;6924800;Красногвардейский;Полюстрово;69;;Старлайт
Технополис;developer;https://spb.cian.ru/sale/flat/299600102/;Санкт-Петербург;sale;flat;8;8;1;42.72;6920640;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297884859/;Санкт-Петербург;sale;flat;6;23;1;33.51;6936370;Приморский; Ивинская;1к1;Зенит;ПАРК-КВАРТАЛ Юнтолово
Самолет;developer;https://spb.cian.ru/sale/flat/299577835/;Санкт-Петербург;sale;flat;7;9;1;33.28;6942214;Курортный;;581;Проспект Просвещения;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/296290997/;Санкт-Петербург;sale;flat;3;9;1;33.44;6948601;Курортный;;582;Парнас;Курортный квартал ЖК
Стоун;developer;https://spb.cian.ru/sale/flat/297264889/;Санкт-Петербург;sale;flat;6;6;1;45.99;6933500;Московский;Пулковский меридиан;;Звездная;Перспектива ЖК
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658261/;Санкт-Петербург;sale;flat;1;4;1;36.8;6931957;Пушкинский;;;Купчино;Пулковский дом ЖК
КВС;developer;https://spb.cian.ru/sale/flat/295838370/;Санкт-Петербург;sale;flat;1;5;1;41.07;6946293;Пушкинский;;;Звездная;ЮгТаун ЖК
GloraX;developer;https://spb.cian.ru/sale/flat/297535248/;Санкт-Петербург;sale;flat;2;15;1;39.95;6939999;Выборгский;;;;Глоракс Парголово ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120024/;Санкт-Петербург;sale;flat;1;4;1;43.95;6944100;Пушкинский;;;Звездная;Образцовый квартал 15 ЖК
КВС;developer;https://spb.cian.ru/sale/flat/284294693/;Санкт-Петербург;sale;flat;1;5;1;40.75;6913260;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279689383/;Санкт-Петербург;sale;flat;1;5;1;38.75;6913740;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
;;https://spb.cian.ru/sale/flat/292413481/;Санкт-Петербург;sale;flat;1;6;1;43.2;6912000;Курортный; Строителей;3к2;;Granholm Village
ID 97068974;realtor;https://spb.cian.ru/sale/flat/295132398/;Санкт-Петербург;sale;flat;10;21;1;44.4;6900000;Приморский;Парашютная ;58;Комендантский проспект;Каменка
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120237/;Санкт-Петербург;sale;flat;1;4;1;42.09;6964640;Пушкинский;;;Звездная;Образцовый квартал 15 ЖК
Технополис;developer;https://spb.cian.ru/sale/flat/293979108/;Санкт-Петербург;sale;flat;7;8;1;43.14;6988680;Красносельский; Лермонтова;15к2Ж;Проспект Ветеранов;Новикола
Унистрой;developer;https://spb.cian.ru/sale/flat/296825927/;Санкт-Петербург;sale;flat;2;5;1;27.25;6994000;Курортный;;;Беговая;Лисино
Купим Вместе;real_estate_agent;https://spb.cian.ru/sale/flat/297502786/;Санкт-Петербург;sale;flat;2;18;1;36.3;6950000;Приморский;Парашютная ;61к4;Комендантский проспект;Шуваловский
Лидер Групп;developer;https://spb.cian.ru/sale/flat/299556160/;Санкт-Петербург;sale;flat;2;18;1;31.6;6952000;Невский; Тельмана;37;Ломоносовская;ИСКРА-Сити
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/297610570/;Санкт-Петербург;sale;flat;25;25;1;37.5;6950000;Невский;проспект Советский;36к2;;Невские паруса
LUNA ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/299463025/;Санкт-Петербург;sale;flat;3;9;1;30.0;6999999;Фрунзенский;Альпийский переулок;45;Проспект Славы;
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/274752387/;Санкт-Петербург;sale;flat;5;6;1;30.0;6990000;Пушкинский;Ахматовская ;6;Купчино;
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/293666957/;Санкт-Петербург;sale;flat;2;4;1;40.62;6952050;Пушкинский; Образцовая;2;Купчино;Образцовый квартал 13
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/293667012/;Санкт-Петербург;sale;flat;2;4;1;38.61;6970477;Пушкинский; Образцовая;2;Купчино;Образцовый квартал 13
КВС;developer;https://spb.cian.ru/sale/flat/294622511/;Санкт-Петербург;sale;flat;1;4;1;36.81;6968650;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361070/;Санкт-Петербург;sale;flat;9;24;1;42.5;6978500;Приморский; Ивинская;19к1;Комендантский проспект;Юнтолово
Единый Центр Инвестиций;real_estate_agent;https://spb.cian.ru/sale/flat/290514177/;Санкт-Петербург;sale;flat;7;29;1;37.54;7035000;Московский;Витебский проспект;99к1;;IN2IT
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/294049915/;Санкт-Петербург;sale;flat;1;5;1;43.58;7076175;Московский;Пулковский меридиан;;Звездная;Плюс Пулковский ЖК
Шельф;developer;https://spb.cian.ru/sale/flat/268906753/;Санкт-Петербург;sale;flat;17;26;1;34.6;7093000;Пушкинский;проспект Новгородский;2к3;Шушары;Simple
Шельф;developer;https://spb.cian.ru/sale/flat/296842501/;Санкт-Петербург;sale;flat;20;26;1;32.2;7084000;Пушкинский;проспект Новгородский;2к3;Шушары;Simple
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361486/;Санкт-Петербург;sale;flat;4;23;1;36.78;7099068;Приморский; Ивинская;1к4;Зенит;ПАРК-КВАРТАЛ Юнтолово
Технополис;developer;https://spb.cian.ru/sale/flat/299600092/;Санкт-Петербург;sale;flat;7;8;1;43.8;7095600;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
Самолет;developer;https://spb.cian.ru/sale/flat/296760047/;Санкт-Петербург;sale;flat;2;10;1;38.1;7020981;Курортный;;;Парнас;Курортный квартал ЖК
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/294945283/;Санкт-Петербург;sale;flat;5;25;1;38.0;7050000;Выборгский; Михаила Дудина;25к1;Парнас;Северная долина
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361212/;Санкт-Петербург;sale;flat;6;24;1;37.4;7023720;Приморский; Ивинская;19к3;Комендантский проспект;Юнтолово
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/296324547/;Санкт-Петербург;sale;flat;6;18;1;32.0;7000000;Василеостровский; Вадима Шефнера;4;Приморская;Магеллан (Гавань Капитанов)
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/299370211/;Санкт-Петербург;sale;flat;14;15;1;28.1;7000000;Выборгский;проспект Энгельса;113К2;Озерки;
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361159/;Санкт-Петербург;sale;flat;4;17;1;37.9;7053190;Приморский; Ивинская;9;Комендантский проспект;Юнтолово
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/293667177/;Санкт-Петербург;sale;flat;2;4;1;37.75;7015860;Пушкинский; Образцовая;2;Купчино;Образцовый квартал 13
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296121457/;Санкт-Петербург;sale;flat;1;4;1;42.43;7068920;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
КВС;developer;https://spb.cian.ru/sale/flat/292309986/;Санкт-Петербург;sale;flat;1;5;1;41.7;7048525;Пушкинский;;;Звездная;ЮгТаун ЖК
;;https://spb.cian.ru/sale/flat/298270048/;Санкт-Петербург;sale;flat;2;9;1;45.63;7072650;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
;;https://spb.cian.ru/sale/flat/293752180/;Санкт-Петербург;sale;flat;2;12;1;36.91;7096561;Пушкинский;проспект Старорусский;5к1;Шушары;Chkalov
ID 113700177;homeowner;https://spb.cian.ru/sale/flat/298985630/;Санкт-Петербург;sale;flat;2;13;1;38.3;7000000;Выборгский; Тихоокеанская;1к2;Проспект Просвещения;в Парголово
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296659653/;Санкт-Петербург;sale;flat;3;4;1;39.66;7100210;Пушкинский;;;Шушары;Универ Сити ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582466/;Санкт-Петербург;sale;flat;1;5;1;37.4;7100296;Московский;Пулковский меридиан;;Звездная;Зеленый квартал ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120146/;Санкт-Петербург;sale;flat;1;4;1;43.23;7147920;Пушкинский;;;Звездная;Образцовый квартал 15 ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582505/;Санкт-Петербург;sale;flat;1;5;1;37.6;7100233;Московский; Струве;12;Звездная;Зеленый квартал
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582488/;Санкт-Петербург;sale;flat;1;5;1;39.1;7100325;Московский; Струве;8к3;Звездная;Зеленый квартал
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582462/;Санкт-Петербург;sale;flat;1;5;1;37.4;7100296;Московский; Струве;8к2;Звездная;Зеленый квартал
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296627173/;Санкт-Петербург;sale;flat;4;4;1;29.8;7100252;Петродворцовый;;;Автово;Дворцовый фасад ЖК
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658246/;Санкт-Петербург;sale;flat;2;4;1;39.0;7137753;Пушкинский; Соколиная;;Купчино;Пулковский дом
;;https://spb.cian.ru/sale/flat/298270283/;Санкт-Петербург;sale;flat;1;9;1;47.59;7138500;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
;;https://spb.cian.ru/sale/flat/292781502/;Санкт-Петербург;sale;flat;10;13;1;44.5;7120000;Невский;Варфоломеевская ;6;Ломоносовская;Апарт-отель Начало
;;https://spb.cian.ru/sale/flat/292413435/;Санкт-Петербург;sale;flat;1;6;1;44.4;7104000;Курортный; Строителей;3к2;;Granholm Village
ID 95934346;realtor;https://spb.cian.ru/sale/flat/278676829/;Санкт-Петербург;sale;flat;2;14;1;37.3;7100000;Приморский;шоссе Суздальское;;Проспект Просвещения;Заповедный парк
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298861148/;Санкт-Петербург;sale;flat;3;12;1;33.05;7200107;Приморский;Коломяги;;Проспект Просвещения;Бионика Заповедная
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299178312/;Санкт-Петербург;sale;flat;5;5;1;34.38;7200254;Московский;Пулковское шоссе;95к3;Звездная;Парадный ансамбль
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361433/;Санкт-Петербург;sale;flat;1;23;1;39.74;7220758;Приморский; Ивинская;1к4;Зенит;ПАРК-КВАРТАЛ Юнтолово
Лидер Групп;developer;https://spb.cian.ru/sale/flat/299555705/;Санкт-Петербург;sale;flat;3;18;1;29.49;7225050;Невский; Тельмана;37;Ломоносовская;ИСКРА-Сити
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299493930/;Санкт-Петербург;sale;flat;1;4;1;36.41;7200168;Петродворцовый;;;Автово;Дворцовый фасад ЖК
ДВА Групп;developer;https://spb.cian.ru/sale/flat/298145926/;Санкт-Петербург;sale;flat;3;16;1;30.15;7196240;Московский;Московское шоссе;13Ж;Звездная;Апартаменты AVENUE-APART ПУЛКОВО
Технополис;developer;https://spb.cian.ru/sale/flat/293979143/;Санкт-Петербург;sale;flat;3;8;1;44.47;7204140;Красносельский; Лермонтова;15к2Ж;Проспект Ветеранов;Новикола
Самолет;developer;https://spb.cian.ru/sale/flat/284756080/;Санкт-Петербург;sale;flat;1;9;1;35.38;7242615;Курортный;;582;Парнас;Курортный квартал ЖК
Унистрой;developer;https://spb.cian.ru/sale/flat/296825852/;Санкт-Петербург;sale;flat;1;5;1;27.74;7219000;Курортный;;;Беговая;Лисино
Самолет;developer;https://spb.cian.ru/sale/flat/285014750/;Санкт-Петербург;sale;flat;1;11;1;28.39;7150220;Невский; Гудиловская;6к1;Обухово;Живи! в Рыбацком
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658272/;Санкт-Петербург;sale;flat;3;4;1;37.6;7247587;Пушкинский;;;Купчино;Пулковский дом ЖК
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658247/;Санкт-Петербург;sale;flat;1;4;1;40.6;7206247;Пушкинский;;;Купчино;Пулковский дом ЖК
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658222/;Санкт-Петербург;sale;flat;3;4;1;41.7;7248852;Пушкинский; Соколиная;;Купчино;Пулковский дом
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/299336594/;Санкт-Петербург;sale;flat;1;4;1;41.1;7212184;Пушкинский; Соколиная;;Купчино;Пулковский дом
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298655317/;Санкт-Петербург;sale;flat;2;12;1;41.8;7239100;Пушкинский;;;Звездная;Монография ЖК
Агентство недвижимости Сергея Галлера;real_estate_agent;https://spb.cian.ru/sale/flat/299404957/;Санкт-Петербург;sale;flat;24;27;1;39.3;7200000;Невский;проспект Советский;36к1;Рыбацкое;Невские паруса
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298674260/;Санкт-Петербург;sale;flat;12;12;1;29.85;7150224;Приморский;Коломяги;;Проспект Просвещения;Бионика Заповедная
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296121487/;Санкт-Петербург;sale;flat;1;4;1;43.23;7220600;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
КВС;developer;https://spb.cian.ru/sale/flat/292309696/;Санкт-Петербург;sale;flat;1;5;1;42.83;7221267;Пушкинский;;;Звездная;ЮгТаун ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294622752/;Санкт-Петербург;sale;flat;1;4;1;38.2;7198716;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/279690495/;Санкт-Петербург;sale;flat;1;5;1;37.7;7209000;Пушкинский; Нины Петровой;10к1;Купчино;ЮгТаун. Олимпийские кварталы
;;https://spb.cian.ru/sale/flat/292781638/;Санкт-Петербург;sale;flat;2;13;1;46.2;7161000;Невский;Варфоломеевская ;6;Ломоносовская;Апарт-отель Начало
Артем Колтушин;realtor;https://spb.cian.ru/sale/flat/296510309/;Санкт-Петербург;sale;flat;2;10;1;30.0;7199000;Фрунзенский;Будапештская ;9к1;Международная;
ФСК;developer;https://spb.cian.ru/sale/flat/297552909/;Санкт-Петербург;sale;flat;4;13;1;34.42;7287849;Приморский;Коломяжский проспект;4;Черная речка;Апартаменты Zoom Черная Речка
КВС;developer;https://spb.cian.ru/sale/flat/279689602/;Санкт-Петербург;sale;flat;1;5;1;41.55;7285060;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
;;https://spb.cian.ru/sale/flat/292413427/;Санкт-Петербург;sale;flat;3;6;1;45.4;7264000;Курортный; Строителей;3к2;;Granholm Village
Роман Корякин;realtor;https://spb.cian.ru/sale/flat/292155905/;Санкт-Петербург;sale;flat;7;14;1;35.3;7290000;Приморский;Планерная ;87к1;Комендантский проспект;FoRest Аквилон
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298405606/;Санкт-Петербург;sale;flat;1;5;1;37.02;7300029;Московский;Пулковское шоссе;95к3;Звездная;Парадный ансамбль
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/299650719/;Санкт-Петербург;sale;flat;8;17;1;32.3;7300000;Невский;проспект Солидарности;14к1;;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286946778/;Санкт-Петербург;sale;flat;2;12;1;43.06;7320200;Пушкинский;;;;Аэросити 3 ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/298977598/;Санкт-Петербург;sale;flat;9;23;1;38.19;7314687;Приморский; Ивинская;1к2;Зенит;ПАРК-КВАРТАЛ Юнтолово
;;https://spb.cian.ru/sale/flat/292413426/;Санкт-Петербург;sale;flat;2;6;1;45.8;7328000;Курортный; Строителей;3к2;;Granholm Village
ID 114322095;homeowner;https://spb.cian.ru/sale/flat/299666176/;Санкт-Петербург;sale;flat;19;27;1;44.0;7300000;Выборгский; Архитектора Белова;6к1;Парнас;Парнас
Олеся Гаврилова;realtor;https://spb.cian.ru/sale/flat/299268613/;Санкт-Петербург;sale;flat;13;20;1;35.5;7300000;Приморский;Комендантский проспект;55к1;Комендантский проспект;YOGA 1
Единый Центр Инвестиций;real_estate_agent;https://spb.cian.ru/sale/flat/289698322/;Санкт-Петербург;sale;flat;7;13;1;35.3;7445000;Приморский;Планерная ;87к1;;FoRest Аквилон
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299540726/;Санкт-Петербург;sale;flat;5;12;1;33.7;7350020;Приморский;Коломяги;;Проспект Просвещения;Бионика Заповедная
Луч;real_estate_agent;https://spb.cian.ru/sale/flat/299377383/;Санкт-Петербург;sale;flat;10;12;1;38.0;7389000;Невский;Караваевская ;42;Рыбацкое;
Росстройинвест;developer;https://spb.cian.ru/sale/flat/280432413/;Санкт-Петербург;sale;flat;9;12;1;31.91;7446985;Красногвардейский;Полюстрово;;Академическая;Академик
Самолет;developer;https://spb.cian.ru/sale/flat/299577823/;Санкт-Петербург;sale;flat;3;9;1;37.2;7438898;Курортный;;2;Проспект Просвещения;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/296410642/;Санкт-Петербург;sale;flat;1;8;1;32.39;7394440;Красносельский;Константиновское;;Проспект Ветеранов;Сандэй ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/294049834/;Санкт-Петербург;sale;flat;1;23;1;31.61;7353524;Невский;Рыбацкое;4;Рыбацкое;Живи в Рыбацком ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361260/;Санкт-Петербург;sale;flat;9;24;1;37.5;7361250;Приморский; Ивинская;19к3;Комендантский проспект;Юнтолово
Полис;developer;https://spb.cian.ru/sale/flat/280840799/;Санкт-Петербург;sale;flat;1;13;1;34.03;7447888;Приморский;аллея Арцеуловская;9;Пионерская;Полис Приморский 2
Аквилон;developer;https://spb.cian.ru/sale/flat/294090972/;Санкт-Петербург;sale;flat;24;24;1;39.8;7440365;Невский; Русановская;24;Пролетарская;Аквилон SKY
ФСК;developer;https://spb.cian.ru/sale/flat/297553019/;Санкт-Петербург;sale;flat;8;13;1;34.72;7417650;Приморский;Коломяжский проспект;4;Черная речка;Апартаменты Zoom Черная Речка
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/294215677/;Санкт-Петербург;sale;flat;3;5;1;31.2;7350000;Фрунзенский;Лиговский проспект;251;Обводный канал;
АУРУМ;real_estate_agent;https://spb.cian.ru/sale/flat/297918540/;Санкт-Петербург;sale;flat;6;25;1;37.0;7430000;Приморский;аллея Арцеуловская;19;Комендантский проспект;Чистое небо
КВС;developer;https://spb.cian.ru/sale/flat/279688957/;Санкт-Петербург;sale;flat;2;5;1;37.85;7417760;Пушкинский; Нины Петровой;8к1;Купчино;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279688936/;Санкт-Петербург;sale;flat;1;5;1;38.9;7396800;Пушкинский; Нины Петровой;8к1;Купчино;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279690571/;Санкт-Петербург;sale;flat;1;5;1;38.9;7396800;Пушкинский; Нины Петровой;10к1;Купчино;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279690870/;Санкт-Петербург;sale;flat;2;5;1;37.85;7417760;Пушкинский; Нины Петровой;6к1;Купчино;ЮгТаун. Олимпийские кварталы
КВС;developer;https://spb.cian.ru/sale/flat/279690865/;Санкт-Петербург;sale;flat;1;5;1;38.7;7380370;Пушкинский; Нины Петровой;6к1;Купчино;ЮгТаун. Олимпийские кварталы
Елена Шабанова;realtor;https://spb.cian.ru/sale/flat/298310823/;Санкт-Петербург;sale;flat;3;5;1;39.4;7400000;Красногвардейский;проспект Наставников;36к1;Ладожская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/282420034/;Санкт-Петербург;sale;flat;2;4;1;39.1;7450057;Пушкинский;шоссе Колпинское;129;Купчино;Univer City. Город возможностей
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296336642/;Санкт-Петербург;sale;flat;1;5;1;38.68;7450154;Московский;Пулковское шоссе;99к6;Звездная;Парадный ансамбль
Шельф;developer;https://spb.cian.ru/sale/flat/296842429/;Санкт-Петербург;sale;flat;11;26;1;37.1;7457100;Пушкинский;проспект Новгородский;2к3;Шушары;Simple
ДВА Групп;developer;https://spb.cian.ru/sale/flat/298146235/;Санкт-Петербург;sale;flat;9;16;1;31.4;7494589;Московский;Московское шоссе;13Ж;Звездная;Апартаменты AVENUE-APART ПУЛКОВО
Самолет;developer;https://spb.cian.ru/sale/flat/284754903/;Санкт-Петербург;sale;flat;1;9;1;37.5;7468104;Курортный;;581;Проспект Просвещения;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/296760023/;Санкт-Петербург;sale;flat;2;10;1;41.3;7499119;Курортный;;;Парнас;Курортный квартал ЖК
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649537/;Санкт-Петербург;sale;flat;1;5;1;42.86;7457360;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
Самолет;developer;https://spb.cian.ru/sale/flat/299173187/;Санкт-Петербург;sale;flat;1;11;1;31.6;7473684;Невский; Гудиловская;6к1;Обухово;Живи! в Рыбацком
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/286808714/;Санкт-Петербург;sale;flat;3;16;1;42.0;7450000;Красносельский;Ленинский проспект;67к2;Ленинский проспект;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/294606177/;Санкт-Петербург;sale;flat;2;25;1;37.36;7472000;Красносельский; Маршала Казакова;64к1;;Южный Форт
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/297711365/;Санкт-Петербург;sale;flat;5;9;1;57.4;7490000;Колпинский; Красных Партизан;5;Купчино;
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297885374/;Санкт-Петербург;sale;flat;2;23;1;38.93;7495098;Приморский; Ивинская;1к4;Зенит;ПАРК-КВАРТАЛ Юнтолово
КВС;developer;https://spb.cian.ru/sale/flat/294622904/;Санкт-Петербург;sale;flat;1;4;1;38.69;7469560;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294622539/;Санкт-Петербург;sale;flat;1;4;1;39.9;7453516;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/279689577/;Санкт-Петербург;sale;flat;1;5;1;42.95;7464250;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
ID 112961784;realtor;https://spb.cian.ru/sale/flat/298151164/;Санкт-Петербург;sale;flat;2;9;1;37.1;7450000;Невский; Белышева;4И;Проспект Большевиков;
ID 112934479;homeowner;https://spb.cian.ru/sale/flat/298117104/;Санкт-Петербург;sale;flat;18;19;1;44.0;7450000;Приморский;Парашютная ;56к3;Комендантский проспект;Каменка
ID 93130024;homeowner;https://spb.cian.ru/sale/flat/299328977/;Санкт-Петербург;sale;flat;1;10;1;37.5;7450000;Невский; Крыленко;13к4;Улица Дыбенко;
Самолет;developer;https://spb.cian.ru/sale/flat/299173194/;Санкт-Петербург;sale;flat;23;24;1;30.57;7573438;Невский; Славянская;;Рыбацкое;Живи! в Рыбацком
