,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id,adress,longitude,latitude
4542,13,16,-1,28.41,6870948,Московский,Московское шоссе,13Ж,Звездная,298146063,Московское шоссе 13Ж,30.356238,59.823959
4543,3,11,1,25.97,6872404,Невский, Гудиловская,5к1,Рыбацкое,295426202,Гудиловская 5к1,30.531455,59.829075
4544,3,17,1,23.33,6810458,Невский,Октябрьская набережная,11Б,Пролетарская,297359522,Октябрьская набережная 11Б,30.496959,59.861652
4545,4,15,-1,30.07,6871231,Красногвардейский,проспект Энергетиков,6,Ладожская,289280458,проспект Энергетиков 6,30.434221,59.935926
4546,2,15,-1,27.59,6826613,Красногвардейский,проспект Энергетиков,6,Ладожская,289280468,проспект Энергетиков 6,30.434221,59.935926
4547,4,13,1,30.7,6823896,Приморский,Планерная ,87к1,Комендантский проспект,297548220,Планерная 87к1,30.2026,60.030245
4548,1,3,1,35.8,6937377,Петродворцовый,Красносельское шоссе,22,Ленинский проспект,298402712,Красносельское шоссе 22,30.133618,59.779463
4549,8,25,1,31.6,6949991,Приморский,шоссе Суздальское,20к4,Проспект Просвещения,298651636,шоссе Суздальское 20к4,30.277115,60.059234
4550,11,23,1,29.0,6949000,Красногвардейский,проспект Энергетиков,11к2,Новочеркасская,298339302,проспект Энергетиков 11к2,30.437024,59.939293
4551,1,4,-1,30.0,6900000,Приморский, Новая,51к41,Беговая,293441590,Новая 51к41,30.159498,60.00608
4552,15,15,1,22.81,6984422,Василеостровский,Гавань,12,Горный институт,296662623,Гавань 12,30.241164,59.930038
4553,14,14,-1,36.54,6990000,Кировский,проспект Стачек,64,Кировский завод,294571658,проспект Стачек 64,30.264314,59.881245
4554,2,15,-1,36.89,6955964,Красногвардейский,проспект Энергетиков,6,Ладожская,290733274,проспект Энергетиков 6,30.434221,59.935926
4555,16,24,1,25.0,6990000,Приморский, Плесецкая,10,Комендантский проспект,299189228,Плесецкая 10,30.214808,60.03371
4556,3,7,-1,26.4,7000000,Приморский,Приморский проспект,6,,297211543,Приморский проспект 6,30.283187,59.983265
4557,3,3,1,33.1,7029306,Петродворцовый,Красносельское шоссе,22,Ленинский проспект,293828734,Красносельское шоссе 22,30.133618,59.779463
4558,8,18,1,26.5,7022500,Василеостровский, Вадима Шефнера,4,Василеостровская,296306156,Вадима Шефнера 4,30.20869,59.934695
4559,2,11,1,21.8,7073664,Фрунзенский,Волковское,3,Обводный канал,287469471,Волковское 3,30.366614,59.892067
4560,12,14,1,20.6,7036300,Фрунзенский,Волковское,5,Обводный канал,292512706,Волковское 5,30.366614,59.892067
4561,12,12,1,21.8,7079942,Фрунзенский,Волковское,5,Обводный канал,290223466,Волковское 5,30.366614,59.892067
4562,10,18,1,24.6,7134000,Василеостровский,бульвар Головнина,3к1,Горный институт,292855629,бульвар Головнина 3к1,30.205285,59.933731
4563,14,18,-1,25.0,7100000,Московский,5-й Предпортовый проезд,2,Московская,299137228,5-й Предпортовый проезд 2,30.312392,59.840849
4564,4,7,-1,26.6,7185000,Приморский,Приморский проспект,6,,289902310,Приморский проспект 6,30.283187,59.983265
4565,2,3,1,34.0,7220435,Петродворцовый,Красносельское шоссе,22,Проспект Ветеранов,298402725,Красносельское шоссе 22,30.133618,59.779463
4566,17,18,1,28.4,7242000,Василеостровский, Вадима Шефнера,4,Василеостровская,296306223,Вадима Шефнера 4,30.20869,59.934695
4567,4,6,1,19.6,7173169,Адмиралтейский,набережная Обводного Канала,118бБ,Балтийская,298163681,набережная Обводного Канала 118бБ,30.305546,59.907532
4568,11,14,1,23.6,7238592,Фрунзенский,Волковское,5,Обводный канал,294724133,Волковское 5,30.366614,59.892067
4569,2,12,1,22.1,7203384,Фрунзенский,Волковское,4,Обводный канал,277372984,Волковское 4,30.366614,59.892067
4570,2,5,1,29.3,7200000,Петроградский, Ленина,41,Чкаловская,299059285,Ленина 41,30.298665,59.964602
4571,17,18,1,28.6,7293000,Василеостровский, Вадима Шефнера,4,Василеостровская,296306218,Вадима Шефнера 4,30.20869,59.934695
4572,21,25,1,30.1,7250000,Калининский, Богословская,4к3,Лесная,299166705,Богословская 4к3,30.378669,59.985107
4573,2,11,1,23.8,7259000,Московский,Московский проспект,114Б,Московские ворота,294213911,Московский проспект 114Б,30.321015,59.891597
4574,3,14,-1,34.97,7349140,Красногвардейский,Магнитогорская ,51,Ладожская,292504134,Магнитогорская 51,30.433835,59.939104
4575,12,18,1,28.5,7300000,Фрунзенский, Салова,61,Бухарестская,298967970,Салова 61,30.368563,59.885142
4576,2,14,1,24.3,7403359,Фрунзенский,Волковское,1,Обводный канал,288160763,Волковское 1,30.366614,59.892067
4577,12,14,1,25.4,7412736,Фрунзенский,Волковское,5,Обводный канал,299174636,Волковское 5,30.366614,59.892067
4578,13,13,1,23.6,7403980,Фрунзенский,Волковское,3,Обводный канал,293354156,Волковское 3,30.366614,59.892067
4579,2,10,-1,35.2,7585600,Василеостровский, Одоевского,17,Василеостровская,295026147,Одоевского 17,30.261277,59.951957
4580,8,17,1,25.6,7600000,Приморский,переулок Ипподромный,1к2,Пионерская,298216616,переулок Ипподромный 1к2,30.307298,60.000294
4581,2,11,1,26.0,7600320,Фрунзенский,Волковское,3,Обводный канал,275298194,Волковское 3,30.366614,59.892067
4582,5,7,1,25.0,7625000,Петроградский,Каменноостровский проспект,45,Петроградская,298677646,Каменноостровский проспект 45,30.308996,59.968876
4583,4,10,-1,35.9,7736450,Василеостровский, Одоевского,17,Василеостровская,295026160,Одоевского 17,30.261277,59.951957
4584,1,11,1,33.34,7711409,Невский, Гудиловская,6к1,Обухово,285020664,Гудиловская 6к1,30.532533,59.828663
4585,10,18,-1,23.2,7830000,Фрунзенский, Салова,61,Бухарестская,297982363,Салова 61,30.368563,59.885142
4586,10,19,-1,23.1,7750000,Фрунзенский, Салова,61,Бухарестская,298648611,Салова 61,30.368563,59.885142
4587,12,18,1,26.52,7876440,Фрунзенский, Салова,61,Бухарестская,297982362,Салова 61,30.368563,59.885142
4588,9,10,1,27.7,7990000,Московский,Киевская ,5к6,Технологический институт,279676716,Киевская 5к6,30.326405,59.902961
4589,9,10,1,27.3,7990000,Московский,Киевская ,5к6,Технологический институт,279676710,Киевская 5к6,30.326405,59.902961
4590,8,18,-1,23.56,7951500,Фрунзенский, Салова,61,Бухарестская,293340260,Салова 61,30.368563,59.885142
4591,2,10,-1,36.8,7930400,Василеостровский, Одоевского,17,Василеостровская,295026151,Одоевского 17,30.261277,59.951957
4592,3,14,-1,39.23,8143392,Красногвардейский,Магнитогорская ,51,Площадь Александра Невского,292504048,Магнитогорская 51,30.433835,59.939104
4593,2,14,1,24.9,8063989,Фрунзенский,Волковское,1,Обводный канал,293227169,Волковское 1,30.366614,59.892067
4594,5,14,1,26.0,8100000,Василеостровский,Уральская ,21,Василеостровская,298095241,Уральская 21,30.252896,59.955939
4595,3,13,-1,30.0,8144790,Приморский,Коломяжский проспект,4,Черная речка,298730064,Коломяжский проспект 4,30.295458,59.990638
4596,8,12,1,24.8,8156472,Фрунзенский,Волковское,4,Обводный канал,299174525,Волковское 4,30.366614,59.892067
4597,5,10,-1,35.3,8290000,Московский,Киевская ,5к6,Фрунзенская,291029374,Киевская 5к6,30.326405,59.902961
4598,5,10,1,36.0,8290000,Московский,Киевская ,5к6,Обводный канал,293722066,Киевская 5к6,30.326405,59.902961
4599,9,10,1,30.0,8390000,Московский,Киевская ,5к6,Обводный канал,279676742,Киевская 5к6,30.326405,59.902961
4600,4,14,-1,39.9,8303002,Красногвардейский,Магнитогорская ,51,Ладожская,296045830,Магнитогорская 51,30.433835,59.939104
4601,14,23,1,24.9,8395999,Калининский,Полюстровский проспект,75,Лесная,299507407,Полюстровский проспект 75,30.366201,59.981708
4602,1,19,1,36.5,8300118,Невский,Дальневосточный проспект,19к1,Проспект Большевиков,299178327,Дальневосточный проспект 19к1,30.447301,59.906982
4603,12,18,1,28.3,8348500,Василеостровский,бульвар Головнина,3к1,Горный институт,294573254,бульвар Головнина 3к1,30.205285,59.933731
4604,11,12,1,23.2,8302468,Фрунзенский,Волковское,4,Обводный канал,287469096,Волковское 4,30.366614,59.892067
4605,12,18,1,28.5,8407500,Василеостровский,бульвар Головнина,3к1,Горный институт,294573248,бульвар Головнина 3к1,30.205285,59.933731
4606,3,25,1,23.24,8499966,Приморский,Коломяжский проспект,13к2,Пионерская,297024769,Коломяжский проспект 13к2,30.302348,59.999615
4607,8,12,1,24.6,8487738,Василеостровский,Гавань,1,Приморская,277780807,Гавань 1,30.241164,59.930038
4608,2,14,1,29.3,8492458,Фрунзенский,Волковское,1,Обводный канал,293227164,Волковское 1,30.366614,59.892067
4609,6,19,1,36.0,8500068,Невский,Дальневосточный проспект,19к1,Проспект Большевиков,299582558,Дальневосточный проспект 19к1,30.447301,59.906982
4610,4,5,-1,24.56,8514903,Курортный, Инструментальщиков,18,Беговая,293123129,Инструментальщиков 18,29.942726,60.086295
4611,11,12,1,24.0,8530704,Василеостровский,Гавань,1,Приморская,298242940,Гавань 1,30.241164,59.930038
4612,2,8,1,32.0,8629453,Московский,Черниговская ,11к1,Московские ворота,298657601,Черниговская 11к1,30.327196,59.895438
4613,5,5,-1,23.74,8630155,Курортный, Инструментальщиков,18,Беговая,293123103,Инструментальщиков 18,29.942726,60.086295
4614,6,10,-1,21.5,8550000,Центральный,Херсонский проезд,6,Площадь Александра Невского,299518634,Херсонский проезд 6,30.386188,59.929421
4615,20,25,1,29.0,8706118,Приморский,Богатырский проспект,2А,Пионерская,297024826,Богатырский проспект 2А,30.304289,60.000857
4616,11,12,1,29.6,8714388,Фрунзенский,Волковское,4,Обводный канал,299174524,Волковское 4,30.366614,59.892067
4617,19,25,1,30.26,8719832,Приморский,Богатырский проспект,2А,Пионерская,297024811,Богатырский проспект 2А,30.304289,60.000857
4618,9,10,-1,26.1,8748000,Василеостровский,проспект Малый Васильевского острова,54к2,Горный институт,292192711,проспект Малый Васильевского острова 54к2,30.25754,59.941781
4619,2,10,-1,40.4,8706200,Василеостровский, Одоевского,17,Василеостровская,295026152,Одоевского 17,30.261277,59.951957
4620,2,12,1,28.8,8797460,Московский,Черниговская ,17,Московские ворота,299132636,Черниговская 17,30.330717,59.8977
4621,2,25,1,28.06,8776159,Приморский,Коломяжский проспект,13к2,Пионерская,297024761,Коломяжский проспект 13к2,30.302348,59.999615
4622,3,25,1,23.76,8785522,Приморский,Коломяжский проспект,13к2,Пионерская,297024731,Коломяжский проспект 13к2,30.302348,59.999615
4623,6,12,1,26.2,8758791,Фрунзенский,Волковское,4,Обводный канал,294724109,Волковское 4,30.366614,59.892067
4624,2,19,1,30.92,8804246,Приморский,Коломяжский проспект,13,Пионерская,297025118,Коломяжский проспект 13,30.30101,59.998027
4625,5,5,-1,22.33,8850418,Курортный, Инструментальщиков,18,Беговая,291779585,Инструментальщиков 18,29.942726,60.086295
4626,14,25,1,29.43,8862762,Приморский,Коломяжский проспект,13к2,Пионерская,297024439,Коломяжский проспект 13к2,30.302348,59.999615
4627,4,14,1,29.9,8899286,Фрунзенский,Волковское,1,Обводный канал,294144813,Волковское 1,30.366614,59.892067
4628,3,10,-1,40.9,8813950,Василеостровский, Одоевского,17,Василеостровская,295026157,Одоевского 17,30.261277,59.951957
4629,10,10,-1,25.2,8850000,Василеостровский,проспект Малый Васильевского острова,54к2,Горный институт,268140002,проспект Малый Васильевского острова 54к2,30.25754,59.941781
4630,10,11,-1,29.8,8870000,Василеостровский,набережная Макарова,60,Приморская,298432660,набережная Макарова 60,30.242566,59.957449
4631,3,14,-1,43.33,8994473,Красногвардейский,Магнитогорская ,51,Ладожская,292504059,Магнитогорская 51,30.433835,59.939104
4632,2,25,1,26.12,8984475,Приморский,Коломяжский проспект,13к2,Пионерская,297024763,Коломяжский проспект 13к2,30.302348,59.999615
4633,9,9,1,20.0,8992040,Адмиралтейский,Измайловское,к 2.1,Балтийская,299176053,Измайловское к 2.1,30.308188,59.907501
4634,2,12,1,28.7,8922801,Василеостровский,Гавань,1,Приморская,277167918,Гавань 1,30.241164,59.930038
4635,4,12,1,26.0,8980000,Выборгский,Новолитовская ,12,Лесная,299341908,Новолитовская 12,30.35799,59.982356
4636,4,10,1,27.8,8990000,Василеостровский,проспект Малый Васильевского острова,63/14,Василеостровская,294174720,проспект Малый Васильевского острова 63/14,30.243913,59.93873
4637,24,25,1,31.38,8904617,Приморский,Богатырский проспект,2А,Пионерская,297024804,Богатырский проспект 2А,30.304289,60.000857
4638,7,18,-1,30.15,9090225,Фрунзенский, Салова,61,Бухарестская,294996567,Салова 61,30.368563,59.885142
4639,2,16,-1,27.3,9000000,Московский,Московский проспект,103к6Й,Московские ворота,286942198,Московский проспект 103к6Й,30.313613,59.890528
4640,13,23,1,27.9,9008756,Калининский,Полюстровский проспект,75,Лесная,299507405,Полюстровский проспект 75,30.366201,59.981708
4641,9,9,1,20.0,9074760,Адмиралтейский,Измайловское,к 2.2,Балтийская,295870052,Измайловское к 2.2,30.308188,59.907501
4642,7,12,1,27.1,9124593,Московский,Черниговская ,17,Московские ворота,298657656,Черниговская 17,30.330717,59.8977
4643,2,25,1,25.41,9171724,Приморский,Коломяжский проспект,13к2,Пионерская,297024755,Коломяжский проспект 13к2,30.302348,59.999615
4644,2,7,1,23.2,9150636,Адмиралтейский,Измайловское,к 2.1,Балтийская,299176051,Измайловское к 2.1,30.308188,59.907501
4645,6,9,1,21.2,9101117,Адмиралтейский,Измайловское,к 2.2,Балтийская,298768024,Измайловское к 2.2,30.308188,59.907501
4646,2,7,1,24.3,9191620,Адмиралтейский,Измайловское,к 2.2,Балтийская,292688315,Измайловское к 2.2,30.308188,59.907501
4647,12,16,-1,24.5,9200000,Московский,Московский проспект,103к6Й,Московские ворота,295869994,Московский проспект 103к6Й,30.313613,59.890528
4648,7,8,1,27.2,9208761,Московский,Черниговская ,13к2,Московские ворота,298657566,Черниговская 13к2,30.329271,59.896039
4649,4,10,-1,42.9,9244950,Василеостровский, Одоевского,17,Василеостровская,295026158,Одоевского 17,30.261277,59.951957
4650,4,8,1,24.6,9342997,Московский,Черниговская ,11к1,Московские ворота,298657617,Черниговская 11к1,30.327196,59.895438
4651,4,7,1,23.2,9314196,Адмиралтейский,Измайловское,к 2.2,Балтийская,299176018,Измайловское к 2.2,30.308188,59.907501
4652,18,18,1,30.4,9300000,Калининский, Обручевых,5,Политехническая,295914224,Обручевых 5,30.379235,60.012341
4653,6,11,1,23.4,9250000,Фрунзенский,Лиговский проспект,271,Обводный канал,299186864,Лиговский проспект 271,30.342404,59.905357
4654,9,12,1,27.4,9321343,Фрунзенский,Волковское,4,Обводный канал,277372926,Волковское 4,30.366614,59.892067
4655,4,5,-1,23.32,9380167,Курортный, Инструментальщиков,18,Беговая,293598990,Инструментальщиков 18,29.942726,60.086295
4656,2,9,1,24.8,9378417,Адмиралтейский,Измайловское,к 2.1,Балтийская,299176050,Измайловское к 2.1,30.308188,59.907501
4657,2,9,1,24.8,9436697,Адмиралтейский,Измайловское,к 2.2,Балтийская,292688314,Измайловское к 2.2,30.308188,59.907501
4658,2,10,-1,43.8,9438900,Василеостровский, Одоевского,17,Василеостровская,295026163,Одоевского 17,30.261277,59.951957
4659,3,9,1,24.1,9505040,Петроградский,Петровский проспект,9к2,Спортивная,298085164,Петровский проспект 9к2,30.266533,59.960994
4660,6,12,-1,23.7,9544492,Курортный,Приморское шоссе,570Л,,289388411,Приморское шоссе 570Л,29.662541,60.191798
4661,2,10,-1,22.7,9534000,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920323,Херсонский проезд 6,30.386188,59.929421
4662,3,16,-1,26.4,9450000,Московский,Московский проспект,103к6Й,Московские ворота,271710044,Московский проспект 103к6Й,30.313613,59.890528
4663,9,10,-1,21.2,9648374,Центральный,Херсонский проезд,6,Площадь Александра Невского,299635046,Херсонский проезд 6,30.386188,59.929421
4664,9,10,-1,20.9,9608900,Центральный,Херсонский проезд,6,Площадь Александра Невского,299640628,Херсонский проезд 6,30.386188,59.929421
4665,2,10,-1,22.9,9618000,Центральный,Херсонский проезд,6,Площадь Александра Невского,299338004,Херсонский проезд 6,30.386188,59.929421
4666,2,8,1,30.4,9625596,Московский,Черниговская ,11к1,Московские ворота,298657620,Черниговская 11к1,30.327196,59.895438
4667,4,12,1,27.8,9582139,Московский,Черниговская ,17,Московские ворота,298657816,Черниговская 17,30.330717,59.8977
4668,3,11,1,30.43,9646310,Московский,Московский проспект,114Б,Московские ворота,294213912,Московский проспект 114Б,30.321015,59.891597
4669,3,7,1,24.3,9728407,Адмиралтейский,Измайловское,к 2.1,Балтийская,293408463,Измайловское к 2.1,30.308188,59.907501
4670,5,9,1,26.1,9761400,Петроградский,Петровский проспект,9к2,Спортивная,298085139,Петровский проспект 9к2,30.266533,59.960994
4671,5,8,1,24.3,9785260,Московский,Черниговская ,11к1,Московские ворота,298657608,Черниговская 11к1,30.327196,59.895438
4672,2,10,-1,23.6,9912000,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920317,Херсонский проезд 6,30.386188,59.929421
4673,3,9,1,26.57,9949999,Адмиралтейский, Шкапина,43-45,Балтийская,299481419,Шкапина 43-45,30.288622,59.903823
4674,6,8,1,27.7,9892327,Московский,Черниговская ,13к2,Московские ворота,298657562,Черниговская 13к2,30.329271,59.896039
4675,5,5,-1,29.02,9987915,Курортный, Инструментальщиков,18,Беговая,293123107,Инструментальщиков 18,29.942726,60.086295
4676,16,25,1,27.26,10002645,Приморский,Коломяжский проспект,13к2,Пионерская,297024719,Коломяжский проспект 13к2,30.302348,59.999615
4677,3,9,1,27.6,10004006,Адмиралтейский,Измайловское,к 2.2,Балтийская,290945795,Измайловское к 2.2,30.308188,59.907501
4678,3,13,-1,39.13,9990202,Приморский,Коломяжский проспект,4,Черная речка,298729987,Коломяжский проспект 4,30.295458,59.990638
4679,2,8,-1,22.5,9970000,Петроградский,Ремесленная ,17литЗ,Спортивная,299601643,Ремесленная 17литЗ,30.272965,59.954908
4680,5,16,-1,34.9,10100000,Московский,Московский проспект,103к6Й,Московские ворота,297604371,Московский проспект 103к6Й,30.313613,59.890528
4681,5,16,-1,30.4,10100000,Московский,Московский проспект,103к6Й,Московские ворота,297604362,Московский проспект 103к6Й,30.313613,59.890528
4682,4,8,1,31.9,10104619,Московский,Черниговская ,13к2,Московские ворота,298657535,Черниговская 13к2,30.329271,59.896039
4683,9,10,-1,22.4,10194509,Центральный,Херсонский проезд,6,Площадь Александра Невского,299640627,Херсонский проезд 6,30.386188,59.929421
4684,1,5,-1,25.58,10160069,Курортный, Инструментальщиков,18,Беговая,293123118,Инструментальщиков 18,29.942726,60.086295
4685,6,12,1,26.0,10204434,Московский,Черниговская ,17,Московские ворота,298657818,Черниговская 17,30.330717,59.8977
4686,4,9,1,27.6,10177831,Адмиралтейский,Измайловское,к 2.1,Балтийская,290945865,Измайловское к 2.1,30.308188,59.907501
4687,9,18,1,33.8,10263337,Адмиралтейский,бульвар Измайловский,9,Фрунзенская,298655450,бульвар Измайловский 9,30.306229,59.900448
4688,7,8,1,31.4,10371200,Московский,Черниговская ,13к2,Московские ворота,298657541,Черниговская 13к2,30.329271,59.896039
4689,6,18,1,32.0,10529309,Адмиралтейский,бульвар Измайловский,9,Фрунзенская,298655458,бульвар Измайловский 9,30.306229,59.900448
4690,2,5,-1,29.98,10545375,Курортный, Инструментальщиков,18,Беговая,293598859,Инструментальщиков 18,29.942726,60.086295
4691,5,8,1,35.9,10536106,Московский,Черниговская ,13к2,Московские ворота,298657963,Черниговская 13к2,30.329271,59.896039
4692,7,8,1,38.0,10500000,Красносельский,Петергофское шоссе,84к19,,299376579,Петергофское шоссе 84к19,30.108106,59.846007
4693,2,10,-1,25.0,10500000,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920318,Херсонский проезд 6,30.386188,59.929421
4694,10,17,1,34.88,10495392,Выборгский,Большой Сампсониевский проспект,77,Лесная,299273050,Большой Сампсониевский проспект 77,30.334598,59.987258
4695,1,10,1,29.7,10558350,Выборгский,Манчестерская ,3к1,Удельная,296753822,Манчестерская 3к1,30.328732,60.010456
4696,1,10,1,29.7,10558350,Выборгский,Манчестерская ,3к1,Удельная,296753822,Манчестерская 3к1,30.328732,60.010456
4697,4,9,1,28.95,10639999,Адмиралтейский, Шкапина,43-45,Балтийская,299481477,Шкапина 43-45,30.288622,59.903823
4698,1,5,-1,35.26,10578000,Курортный, Инструментальщиков,18,Беговая,289559413,Инструментальщиков 18,29.942726,60.086295
4699,2,7,1,23.2,10592145,Адмиралтейский,Измайловское,к1,Балтийская,274325237,Измайловское к1,30.308188,59.907501
4700,4,6,-1,26.57,10588145,Курортный,дорога Таможенная,11к1с4,Беговая,293980708,дорога Таможенная 11к1с4,29.942986,60.128471
4701,7,14,1,30.9,10550000,Выборгский, Грибалевой,7к3,Лесная,299468449,Грибалевой 7к3,30.356714,59.983675
4702,6,9,1,29.83,10679999,Адмиралтейский, Шкапина,43-45,Балтийская,299481546,Шкапина 43-45,30.288622,59.903823
4703,5,9,1,24.8,10788793,Адмиралтейский,Измайловское,к1,Балтийская,284669843,Измайловское к1,30.308188,59.907501
4704,4,14,-1,50.87,10795469,Красногвардейский,Магнитогорская ,51,Ладожская,296045824,Магнитогорская 51,30.433835,59.939104
4705,2,10,-1,26.4,10824000,Центральный,Херсонский проезд,6,Площадь Александра Невского,299337999,Херсонский проезд 6,30.386188,59.929421
4706,11,12,1,28.0,10777956,Василеостровский,Гавань,1,Приморская,289084223,Гавань 1,30.241164,59.930038
4707,2,7,1,24.3,10811118,Адмиралтейский,Измайловское,к1,Балтийская,275860537,Измайловское к1,30.308188,59.907501
4708,6,10,-1,26.8,10827950,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920293,Херсонский проезд 6,30.386188,59.929421
4709,2,10,-1,26.7,10947000,Центральный,Херсонский проезд,6,Площадь Александра Невского,299338015,Херсонский проезд 6,30.386188,59.929421
4710,7,18,1,34.7,10984019,Адмиралтейский,бульвар Измайловский,9,Фрунзенская,298655486,бульвар Измайловский 9,30.306229,59.900448
4711,8,10,-1,25.9,10945444,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920358,Херсонский проезд 6,30.386188,59.929421
4712,12,14,1,30.71,10949999,Красногвардейский,проспект Энергетиков,2,,279352009,проспект Энергетиков 2,30.434311,59.931134
4713,4,16,-1,39.9,11000000,Московский,Московский проспект,103к6Й,Московские ворота,299046054,Московский проспект 103к6Й,30.313613,59.890528
4714,8,9,1,27.4,11098260,Адмиралтейский,Измайловское,к 2.1,Балтийская,298894723,Измайловское к 2.1,30.308188,59.907501
4715,5,9,1,29.8,11210760,Петроградский,Петровский проспект,9к2,Спортивная,298366920,Петровский проспект 9к2,30.266533,59.960994
4716,5,16,-1,39.9,11200008,Московский,Московский проспект,103к6Й,Московские ворота,297604380,Московский проспект 103к6Й,30.313613,59.890528
4717,3,16,-1,38.7,11200000,Московский,Московский проспект,103к6Й,Московские ворота,273024315,Московский проспект 103к6Й,30.313613,59.890528
4718,6,9,1,31.62,11269999,Адмиралтейский, Шкапина,43-45,Балтийская,299481550,Шкапина 43-45,30.288622,59.903823
4719,2,10,-1,27.5,11275000,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920344,Херсонский проезд 6,30.386188,59.929421
4720,6,6,1,31.4,11405000,Василеостровский,Морской,7,Горный институт,289707281,Морской 7,30.277097,59.971001
4721,7,9,1,29.1,11316990,Петроградский,Петровский проспект,9к2,Спортивная,298366965,Петровский проспект 9к2,30.266533,59.960994
4722,2,10,-1,27.7,11357000,Центральный,Херсонский проезд,6,Площадь Александра Невского,299337997,Херсонский проезд 6,30.386188,59.929421
4723,6,9,1,27.6,11495786,Адмиралтейский,Измайловское,к1,Балтийская,296296604,Измайловское к1,30.308188,59.907501
4724,1,13,1,36.1,11552902,Приморский,Коломяжский проспект,4,Черная речка,298220727,Коломяжский проспект 4,30.295458,59.990638
4725,6,11,-1,28.7,11600000,Центральный,Херсонский проезд,6,Площадь Александра Невского,297116332,Херсонский проезд 6,30.386188,59.929421
4726,3,5,-1,38.85,11654994,Курортный, Инструментальщиков,18,Беговая,285763039,Инструментальщиков 18,29.942726,60.086295
4727,2,4,1,24.5,11900000,Василеостровский,проспект Средний Васильевского острова,83с2,Василеостровская,299517776,проспект Средний Васильевского острова 83с2,30.25419,59.937553
4728,8,9,1,27.4,12015174,Адмиралтейский,Измайловское,к1,Балтийская,298894717,Измайловское к1,30.308188,59.907501
4729,12,14,1,33.79,12219999,Красногвардейский,проспект Энергетиков,2,,279352033,проспект Энергетиков 2,30.434311,59.931134
4730,2,9,1,34.34,12369999,Адмиралтейский, Шкапина,43-45,Балтийская,299481516,Шкапина 43-45,30.288622,59.903823
4731,2,9,1,34.72,12439999,Адмиралтейский, Шкапина,43-45,Балтийская,299481518,Шкапина 43-45,30.288622,59.903823
4732,3,14,-1,60.83,12627136,Красногвардейский,Магнитогорская ,51,Ладожская,292504112,Магнитогорская 51,30.433835,59.939104
4733,2,10,-1,30.7,12587000,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920308,Херсонский проезд 6,30.386188,59.929421
4734,3,10,-1,34.3,13603298,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920286,Херсонский проезд 6,30.386188,59.929421
4735,2,14,1,51.0,14150307,Невский,Фарфоровская ,7к1,Ломоносовская,299582555,Фарфоровская 7к1,30.430781,59.880505
4736,2,10,-1,34.7,14227000,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920311,Херсонский проезд 6,30.386188,59.929421
4737,10,10,1,36.25,14300000,Фрунзенский,Прилукская ,28к2,Обводный канал,297024661,Прилукская 28к2,30.354118,59.908989
4738,4,10,-1,37.6,14842224,Центральный,Херсонский проезд,6,Площадь Александра Невского,299338034,Херсонский проезд 6,30.386188,59.929421
4739,2,10,-1,36.4,14924000,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920310,Херсонский проезд 6,30.386188,59.929421
4740,3,10,-1,38.6,15165261,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920285,Херсонский проезд 6,30.386188,59.929421
4741,7,25,1,30.32,15691282,Московский,Алтайская ,39,Московская,297319719,Алтайская 39,30.333134,59.849103
4742,2,12,-1,48.2,16154712,Курортный,Приморское шоссе,570Л,,289388271,Приморское шоссе 570Л,29.662541,60.191798
4743,5,12,-1,46.3,17158055,Курортный,Приморское шоссе,570Л,,296606507,Приморское шоссе 570Л,29.662541,60.191798
4744,10,12,-1,24.7,17331496,Курортный,Приморское шоссе,570Л,,290705960,Приморское шоссе 570Л,29.662541,60.191798
4745,5,12,-1,46.6,17271684,Курортный,Приморское шоссе,570Л,,289388327,Приморское шоссе 570Л,29.662541,60.191798
4746,9,10,-1,38.4,17832960,Центральный,Херсонский проезд,6,Площадь Александра Невского,296920381,Херсонский проезд 6,30.386188,59.929421
4747,1,13,1,59.36,18406348,Приморский,Коломяжский проспект,4,Черная речка,298220731,Коломяжский проспект 4,30.295458,59.990638
4748,6,12,-1,49.3,19089995,Курортный,Приморское шоссе,570Л,,289388395,Приморское шоссе 570Л,29.662541,60.191798
4749,3,12,-1,64.5,22205633,Курортный,Приморское шоссе,570Л,,289388278,Приморское шоссе 570Л,29.662541,60.191798
4750,12,12,-1,50.7,35505680,Курортный,Приморское шоссе,570Л,,290705992,Приморское шоссе 570Л,29.662541,60.191798
4751,11,12,-1,51.5,36077200,Курортный,Приморское шоссе,570Л,,290705973,Приморское шоссе 570Л,29.662541,60.191798
4752,11,12,-1,96.6,68296640,Курортный,Приморское шоссе,570Л,,290705980,Приморское шоссе 570Л,29.662541,60.191798
4753,11,12,-1,107.2,75869280,Курортный,Приморское шоссе,570Л,,290705979,Приморское шоссе 570Л,29.662541,60.191798
