,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id
2555,11,12,2,60.4,12786680,Московский,Московское шоссе,3к5,Звездная,294538565
2556,1,4,2,64.2,12804480,Пушкинский,,,Купчино,299153163
2557,3,12,2,56.43,12850437,Приморский,Коломяги,,Озерки,295921594
2558,1,4,2,64.55,12890130,Пушкинский,,,Купчино,299153207
2559,1,16,2,58.7,12756097,Невский,проспект Советский,43к2,Рыбацкое,295114189
2560,2,4,2,69.4,12815924,Пушкинский,,,Купчино,298658264
2561,3,13,2,58.4,12840121,Приморский,Юнтолово,,Беговая,297292871
2562,4,13,2,61.9,12851546,Приморский,Юнтолово,,Беговая,297292370
2563,2,13,2,66.5,12897412,Приморский,Юнтолово,,Беговая,297291656
2564,3,12,2,55.77,12827100,Приморский,м. Комендантский проспект,,Комендантский проспект,294914017
2565,1,7,2,59.66,12871440,Приморский,шоссе Суздальское,18к3,Проспект Просвещения,298651124
2566,1,7,2,58.72,12841470,Приморский,набережная Реки Каменки,3к3,Озерки,298728494
2567,5,5,2,60.76,12886620,Колпинский,проезд Понтонный,6,Рыбацкое,298649346
2568,1,5,2,62.51,12950227,Московский,Пулковское шоссе,95к3,Звездная,294338103
2569,5,18,2,54.45,12986325,Невский, Тельмана,37,Ломоносовская,299555740
2570,4,17,2,58.96,12934160,Невский,Октябрьская набережная,11Б,Пролетарская,297359528
2571,7,7,2,49.9,12900000,Московский, Фрунзе,23,Парк Победы,299247049
2572,4,10,2,46.17,12927600,Выборгский, Курчатова,,Политехническая,298511467
2573,1,5,2,60.67,12935000,Курортный,,,Беговая,296825942
2574,12,21,2,50.32,12900035,Невский,Невский,,Проспект Большевиков,299354070
2575,5,12,2,59.25,12950213,Приморский,Коломяги,,Проспект Просвещения,298861170
2576,3,14,2,49.7,12900000,Приморский,Планерная ,91к2,Комендантский проспект,296995439
2577,6,21,2,52.3,13100443,Невский,Невский,,Проспект Большевиков,299394199
2578,17,17,2,47.71,13053456,Василеостровский,Гавань,12,Горный институт,296662595
2579,3,12,2,61.06,13142197,Красногвардейский,Полюстрово,,Академическая,280432142
2580,10,12,2,52.35,13050226,Приморский,Коломяги,,Озерки,295347896
2581,6,8,2,55.55,13062258,Красносельский,Константиновское,,Проспект Ветеранов,296862506
2582,1,11,2,63.32,13119018,Невский, Гудиловская,6к1,Обухово,286877774
2583,4,9,2,54.0,13015617,Красносельский, Тамбасова,5,Проспект Ветеранов,298331320
2584,10,12,2,52.63,13078888,Приморский,аллея Арцеуловская,7к2,Пионерская,293380292
2585,13,18,2,51.56,13001395,Московский,м. Ленинский проспект,,Ленинский проспект,293304089
2586,4,16,2,53.51,13010972,Московский,м. Ленинский проспект,,Ленинский проспект,299516741
2587,9,13,2,60.5,13045133,Приморский,Юнтолово,,Беговая,297293383
2588,11,13,2,52.0,13144111,Приморский,Юнтолово,,Беговая,297292793
2589,5,23,2,52.68,13000000,Калининский,Полюстровский проспект,,,297123852
2590,1,4,2,65.7,13105890,Пушкинский,,,Купчино,299153169
2591,2,7,2,48.32,13033798,Калининский,Финляндский,,Выборгская,280115687
2592,7,7,2,56.42,13075000,Выборгский,Шувалово-Озерки,,,298609342
2593,1,7,2,57.23,13135000,Выборгский,Шувалово-Озерки,,,298609166
2594,4,7,2,54.63,13223097,Красносельский,Константиновское,,Проспект Ветеранов,298690311
2595,10,10,2,50.4,13259278,Приморский,Парашютная ,79к1,Озерки,293828768
2596,2,12,2,58.68,13200212,Приморский,Коломяги,,Озерки,297904416
2597,9,16,2,53.59,13293803,Московский,Кубинская ,82к1,Ленинский проспект,274433562
2598,2,9,2,57.22,13271774,Красносельский, Тамбасова,5,Проспект Ветеранов,298331036
2599,12,14,2,46.7,13203024,Фрунзенский,Волковское,5,Обводный канал,288385655
2600,4,7,2,62.06,13275090,Приморский,набережная Реки Каменки,3к3,Озерки,298651768
2601,10,12,2,54.82,13250322,Приморский,Коломяги,,Озерки,295347898
2602,5,5,2,62.33,13236130,Колпинский,шоссе Рубежное,12,Рыбацкое,298649280
2603,10,10,2,36.89,13280400,Выборгский, Курчатова,,Политехническая,298567719
2604,22,25,2,63.88,13361083,Приморский,Коломяги,,Проспект Просвещения,298056570
2605,4,7,2,61.37,13316050,Приморский,набережная Реки Каменки,3к3,Озерки,298651813
2606,3,12,2,51.59,13385888,Приморский,аллея Арцеуловская,7к2,Пионерская,297252074
2607,2,12,2,56.77,13333888,Приморский,аллея Арцеуловская,7к2,Пионерская,287076882
2608,5,13,2,59.5,13311209,Приморский,Юнтолово,,Беговая,297293770
2609,5,9,2,57.3,13300000,Выборгский,Костромской проспект,24,Удельная,299434460
2610,6,14,2,50.5,13525920,Фрунзенский,Волковское,5,Обводный канал,299174622
2611,9,10,2,59.4,13433488,Приморский,Парашютная ,79к1,Комендантский проспект,295329500
2612,1,12,2,54.67,13400409,Московский,м. Ленинский проспект,,Ленинский проспект,296659928
2613,1,9,2,54.7,13400323,Московский,Новоизмайловское,,,296659908
2614,3,8,2,61.59,13537482,Приморский,Коломяги,,Проспект Просвещения,298650937
2615,15,15,2,51.72,13498920,Василеостровский,Гавань,12,Горный институт,298050419
2616,2,14,2,60.78,13535706,Василеостровский,Гавань,,Приморская,294660466
2617,2,16,2,59.76,13535640,Василеостровский,Гавань,,Приморская,294660896
2618,8,16,2,51.5,13427688,Выборгский,Шувалово-Озерки,,Проспект Просвещения,299139300
2619,4,12,2,44.0,13500000,Приморский, Плесецкая,6,Комендантский проспект,294999423
2620,4,19,2,63.3,13500000,Василеостровский,бульвар Александра Грина,3,Приморская,298977124
2621,13,14,2,49.5,13471920,Фрунзенский,Волковское,5,Обводный канал,299174623
2622,3,9,2,56.43,13537233,Красносельский, Тамбасова,5,Проспект Ветеранов,295859104
2623,1,19,2,58.09,13430434,Калининский,Финляндский,,Выборгская,286343962
2624,5,5,2,68.4,13500000,Центральный,Невский проспект,146,Площадь Восстания,299550299
2625,4,6,2,49.7,13500000,Петроградский,Зверинская ,17б,Спортивная,299206748
2626,2,7,2,59.57,13670000,Выборгский,Шувалово-Озерки,,,298609149
2627,17,18,2,55.9,13695500,Василеостровский, Вадима Шефнера,4,Василеостровская,296306165
2628,2,14,2,61.76,13630432,Василеостровский,Гавань,,Приморская,294660454
2629,2,12,2,55.1,13637250,Красногвардейский,Партизанская ,5Б,Ладожская,299403252
2630,1,5,2,63.97,13687000,Курортный,,,Беговая,296825900
2631,4,11,2,52.67,13689159,Невский, Гудиловская,5к1,Рыбацкое,295426186
2632,1,11,2,56.93,13602225,Невский, Гудиловская,5к1,Рыбацкое,295426160
2633,3,18,2,56.64,13600198,Невский,Невский,,Проспект Большевиков,298355584
2634,3,12,2,56.37,13582888,Приморский,аллея Арцеуловская,7к2,Пионерская,291398795
2635,2,16,2,58.8,13699297,Московский,Кубинская ,82к1,Ленинский проспект,274433465
2636,4,18,2,59.13,13685689,Московский,м. Ленинский проспект,,Ленинский проспект,293303958
2637,12,18,2,55.99,13574375,Московский,м. Ленинский проспект,,Ленинский проспект,293304591
2638,4,8,2,60.12,13550000,Кировский,Двинская ,6,Нарвская,288684272
2639,2,9,2,58.53,13575619,Красносельский, Тамбасова,5,Проспект Ветеранов,298331253
2640,5,5,2,63.31,13598680,Колпинский,шоссе Рубежное,12,Рыбацкое,298649300
2641,13,19,2,49.68,13651114,Калининский,Финляндский,,Выборгская,292590566
2642,5,10,2,52.7,13649000,Василеостровский,проспект Малый Васильевского острова,54к2,Горный институт,268140015
2643,2,8,2,66.86,13793472,Приморский,Коломяги,,Проспект Просвещения,298651053
2644,8,12,2,55.14,13785000,Приморский,м. Комендантский проспект,,Комендантский проспект,294928410
2645,9,23,2,66.0,13769387,Выборгский,дорога Ольгинская,,Парнас,298863467
2646,2,16,2,64.09,13779350,Василеостровский,Гавань,,Приморская,294660859
2647,11,12,2,62.77,13775900,Красногвардейский,Полюстрово,,Академическая,280432436
2648,4,12,2,52.9,13754000,Красногвардейский,Партизанская ,5Б,Ладожская,299403411
2649,4,12,2,59.75,13750207,Приморский,Коломяги,,Проспект Просвещения,298861130
2650,4,12,2,56.56,13797529,Московский,Звёздное,,Звездная,298641778
2651,3,16,2,58.13,13735562,Московский,Кубинская ,82к1,Ленинский проспект,274433479
