author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651119/;Санкт-Петербург;sale;flat;1;7;3;76.91;15455990;Приморский;шоссе Суздальское;18к3;Проспект Просвещения;Окла
ID 87256332;homeowner;https://spb.cian.ru/sale/flat/297215460/;Санкт-Петербург;sale;flat;7;7;3;81.5;15500000;Адмиралтейский;набережная Канала Грибоедова;148-150;Балтийская;
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297293328/;Санкт-Петербург;sale;flat;6;13;3;70.1;15712139;Приморский;Юнтолово;;Беговая;Тайм Сквер ЖК
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/299343353/;Санкт-Петербург;sale;flat;5;6;3;80.0;15700000;Петроградский; Блохина;4;Спортивная;
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649316/;Санкт-Петербург;sale;flat;5;5;3;86.53;15687840;Колпинский;шоссе Рубежное;12;Рыбацкое;Юттери
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649470/;Санкт-Петербург;sale;flat;5;5;3;84.06;15789760;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649454/;Санкт-Петербург;sale;flat;1;5;3;74.21;15757000;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
КВС;developer;https://spb.cian.ru/sale/flat/299153385/;Санкт-Петербург;sale;flat;2;4;3;77.05;15871700;Пушкинский;;;Купчино;Дубровский ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294621178/;Санкт-Петербург;sale;flat;2;4;3;75.0;15884960;Пушкинский;;;Купчино;Дубровский ЖК
ВАРИАНТ;real_estate_agent;https://spb.cian.ru/sale/flat/297071747/;Санкт-Петербург;sale;flat;4;4;3;90.0;16000000;Центральный;Невский проспект;103;Площадь Восстания;
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298923949/;Санкт-Петербург;sale;flat;3;5;3;86.29;16032000;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649456/;Санкт-Петербург;sale;flat;2;5;3;86.92;16044000;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
КВС;developer;https://spb.cian.ru/sale/flat/299153119/;Санкт-Петербург;sale;flat;1;4;3;79.65;16099440;Пушкинский;;;Купчино;Дубровский ЖК
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298864226/;Санкт-Петербург;sale;flat;9;23;3;96.9;16382441;Выборгский;дорога Ольгинская;;Парнас;Прагма city
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649394/;Санкт-Петербург;sale;flat;5;5;3;70.04;16224000;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/295239682/;Санкт-Петербург;sale;flat;26;26;3;71.1;16200000;Невский; Дыбенко;5к1;Улица Дыбенко;Цивилизация
КВС;developer;https://spb.cian.ru/sale/flat/294621212/;Санкт-Петербург;sale;flat;2;4;3;78.05;16383000;Пушкинский;;;Купчино;Дубровский ЖК
ID 102375767;homeowner;https://spb.cian.ru/sale/flat/299531865/;Санкт-Петербург;sale;flat;3;16;3;80.0;16200000;Фрунзенский;Софийская ;38к2;Международная;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/298056551/;Санкт-Петербург;sale;flat;24;25;3;74.92;16503471;Приморский;Коломяги;;Озерки;Френдс ЖК
Нордбау;real_estate_agent;https://spb.cian.ru/sale/flat/299164003/;Санкт-Петербург;sale;flat;7;7;3;78.1;16500000;Невский; Седова;94;Ломоносовская;
Самолет;developer;https://spb.cian.ru/sale/flat/296654448/;Санкт-Петербург;sale;flat;8;10;3;70.0;16610901;Красносельский;Константиновское;;Проспект Ветеранов;Сандэй ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296538610/;Санкт-Петербург;sale;flat;3;4;3;73.87;16650519;Петродворцовый;;;Проспект Ветеранов;Дворцовый фасад ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/295660150/;Санкт-Петербург;sale;flat;2;7;3;70.12;16655818;Красносельский;Константиновское;;Проспект Ветеранов;Сандэй
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582532/;Санкт-Петербург;sale;flat;5;5;3;92.3;16650504;Московский; Струве;12;Звездная;Зеленый квартал
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649528/;Санкт-Петербург;sale;flat;4;5;3;83.43;16596120;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
КВС;developer;https://spb.cian.ru/sale/flat/299153092/;Санкт-Петербург;sale;flat;3;4;3;79.35;16679700;Пушкинский;;;Купчино;Дубровский ЖК
РСТИ;developer;https://spb.cian.ru/sale/flat/298331223/;Санкт-Петербург;sale;flat;4;9;3;77.5;16792578;Красносельский; Тамбасова;5;Проспект Ветеранов;Кинопарк
Росстройинвест;developer;https://spb.cian.ru/sale/flat/280432234/;Санкт-Петербург;sale;flat;10;12;3;73.97;16715742;Красногвардейский;Полюстрово;;Академическая;Академик
Технополис;developer;https://spb.cian.ru/sale/flat/299600043/;Санкт-Петербург;sale;flat;8;8;3;105.05;16702950;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649410/;Санкт-Петербург;sale;flat;5;5;3;85.03;16762900;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
КВС;developer;https://spb.cian.ru/sale/flat/299153386/;Санкт-Петербург;sale;flat;2;4;3;81.3;16814160;Пушкинский;;;Купчино;Дубровский ЖК
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/299135862/;Санкт-Петербург;sale;flat;1;8;3;79.9;16938800;Приморский;Коломяги;;Проспект Просвещения;Окла ЖК
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299507450/;Санкт-Петербург;sale;flat;8;23;3;68.65;16956250;Калининский;Финляндский;;Выборгская;Беларт ЖК
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658250/;Санкт-Петербург;sale;flat;2;4;3;80.7;16999257;Пушкинский;;;Купчино;Пулковский дом ЖК
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/298056607/;Санкт-Петербург;sale;flat;22;25;3;78.08;17194817;Приморский;Коломяги;;Озерки;Френдс ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298292409/;Санкт-Петербург;sale;flat;1;15;3;78.1;17100112;Невский;Дальневосточный проспект;19к1;Проспект Большевиков;Pulse Premier
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658249/;Санкт-Петербург;sale;flat;1;4;3;80.0;17163647;Пушкинский;;;Купчино;Пулковский дом ЖК
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649548/;Санкт-Петербург;sale;flat;5;5;3;80.95;17159700;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/275932867/;Санкт-Петербург;sale;flat;3;4;3;126.0;17100000;Пушкинский;Набережная ;1;Купчино;
КВС;developer;https://spb.cian.ru/sale/flat/294620981/;Санкт-Петербург;sale;flat;1;4;3;83.07;17187900;Пушкинский;;;;Дубровский ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298589064/;Санкт-Петербург;sale;flat;4;23;3;76.82;17300440;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298650966/;Санкт-Петербург;sale;flat;3;8;3;87.22;17348767;Приморский;Коломяги;;Проспект Просвещения;Окла ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295774774/;Санкт-Петербург;sale;flat;1;4;3;96.82;17250274;Красносельский;проспект Буденного;13;Ленинский проспект;Солнечный город. Резиденции
Росстройинвест;developer;https://spb.cian.ru/sale/flat/280432443/;Санкт-Петербург;sale;flat;12;12;3;77.78;17392182;Красногвардейский;Полюстрово;;Академическая;Академик
Лидер Групп;developer;https://spb.cian.ru/sale/flat/299556060/;Санкт-Петербург;sale;flat;2;18;3;90.55;17204500;Невский; Тельмана;37;Ломоносовская;ИСКРА-Сити
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295827644/;Санкт-Петербург;sale;flat;1;4;3;95.17;17250752;Красносельский;проспект Буденного;15;Проспект Ветеранов;Солнечный город. Резиденции
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/293304259/;Санкт-Петербург;sale;flat;17;18;3;75.35;17279511;Московский;м. Ленинский проспект;;Ленинский проспект;Cube
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/293304614/;Санкт-Петербург;sale;flat;15;18;3;77.64;17337064;Московский;м. Ленинский проспект;;Ленинский проспект;Cube
Наталья Жгун;realtor;https://spb.cian.ru/sale/flat/299552430/;Санкт-Петербург;sale;flat;16;26;3;68.5;17290000;Невский; Дыбенко;7к2;Улица Дыбенко;Цивилизация
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298863968/;Санкт-Петербург;sale;flat;2;23;3;106.3;17402148;Выборгский;дорога Ольгинская;;Парнас;Прагма city
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299507674/;Санкт-Петербург;sale;flat;12;22;3;68.45;17510731;Калининский;Финляндский;;Лесная;Беларт ЖК
Росстройинвест;developer;https://spb.cian.ru/sale/flat/294545510/;Санкт-Петербург;sale;flat;12;12;3;75.64;17459764;Красногвардейский;Полюстрово;;Академическая;Академик
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294660580/;Санкт-Петербург;sale;flat;2;14;3;75.11;17500630;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294660748/;Санкт-Петербург;sale;flat;13;14;3;84.14;17492706;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582489/;Санкт-Петербург;sale;flat;4;5;3;99.4;17400715;Московский; Струве;8к3;Звездная;Зеленый квартал
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/299474046/;Санкт-Петербург;sale;flat;4;5;3;97.0;17500000;Центральный; Жуковского;32;Площадь Восстания;
РСТИ;developer;https://spb.cian.ru/sale/flat/280115592/;Санкт-Петербург;sale;flat;4;7;3;67.1;17495348;Калининский;Финляндский;;Выборгская;Master Place
КВС;developer;https://spb.cian.ru/sale/flat/294621013/;Санкт-Петербург;sale;flat;1;4;3;87.05;17481380;Пушкинский;;;Купчино;Дубровский ЖК
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/292425360/;Санкт-Петербург;sale;flat;10;10;3;71.9;17643514;Приморский;Парашютная ;79к1;Комендантский проспект;Veren Next Шуваловский
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299540645/;Санкт-Петербург;sale;flat;12;18;3;80.5;17700179;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651041/;Санкт-Петербург;sale;flat;6;8;3;89.97;17609364;Приморский;Коломяги;;Проспект Просвещения;Окла ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294660484/;Санкт-Петербург;sale;flat;2;14;3;82.46;17588718;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298863977/;Санкт-Петербург;sale;flat;2;23;3;103.7;17683861;Выборгский;дорога Ольгинская;;Парнас;Прагма city
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299508171/;Санкт-Петербург;sale;flat;2;22;3;68.77;17621800;Калининский;Финляндский;;Лесная;БелАрт
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545436/;Санкт-Петербург;sale;flat;15;15;3;78.8;17643320;Василеостровский;проспект Крузенштерна;2;;Морская набережная
Росстройинвест;developer;https://spb.cian.ru/sale/flat/282813222/;Санкт-Петербург;sale;flat;12;12;3;79.67;17661774;Красногвардейский;Полюстрово;;Академическая;Академик
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658248/;Санкт-Петербург;sale;flat;1;4;3;84.4;17658438;Пушкинский;;;Купчино;Пулковский дом ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/290735404/;Санкт-Петербург;sale;flat;2;14;3;83.4;17731674;Фрунзенский;Волковское;1;Обводный канал;Аэронавт ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/287140616/;Санкт-Петербург;sale;flat;12;12;3;69.2;17690841;Фрунзенский;Волковское;5;Обводный канал;Витебский Парк ЖК
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/289712007/;Санкт-Петербург;sale;flat;13;14;3;99.8;17600000;Приморский;проспект Авиаконструкторов;42к3;;
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651134/;Санкт-Петербург;sale;flat;1;7;3;85.49;17718910;Приморский;шоссе Суздальское;18к3;Проспект Просвещения;Окла
;;https://spb.cian.ru/sale/flat/292227245/;Санкт-Петербург;sale;flat;1;16;3;85.3;17550022;Московский; Федора Котанова;5к2;Звездная;Звезды Столиц
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545394/;Санкт-Петербург;sale;flat;5;17;3;72.45;17822700;Василеостровский;Гавань;12;Горный институт;Морская Набережная ЖК
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/285685066/;Санкт-Петербург;sale;flat;3;3;3;81.7;17763033;Петродворцовый;Красносельское шоссе;22;Ленинский проспект;Veren Village Стрельна
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298864192/;Санкт-Петербург;sale;flat;5;23;3;104.5;17820284;Выборгский;дорога Ольгинская;;Парнас;Прагма city
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545449/;Санкт-Петербург;sale;flat;15;15;3;79.6;17822440;Василеостровский;проспект Крузенштерна;2;Горный институт;Морская набережная
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545364/;Санкт-Петербург;sale;flat;2;17;3;73.02;17846088;Василеостровский;Гавань;12;Горный институт;Морская Набережная ЖК
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299507393/;Санкт-Петербург;sale;flat;12;23;3;68.9;17894035;Калининский;Полюстровский проспект;75;Лесная;БелАрт
Унистрой;developer;https://spb.cian.ru/sale/flat/297187941/;Санкт-Петербург;sale;flat;2;5;3;83.82;17892000;Курортный;;;Зенит;Лисино
Лидер Групп;developer;https://spb.cian.ru/sale/flat/299556053/;Санкт-Петербург;sale;flat;9;18;3;88.19;17858475;Невский; Тельмана;37;Ломоносовская;ИСКРА-Сити
Смарт Инновации;real_estate_agent;https://spb.cian.ru/sale/flat/299030517/;Санкт-Петербург;sale;flat;18;18;3;83.77;17800000;Кировский;Ленинский проспект;;Ленинский проспект;Огни Залива
ПИК;developer;https://spb.cian.ru/sale/flat/295643026/;Санкт-Петербург;sale;flat;9;14;3;74.4;17820288;Фрунзенский;Волковское;5;Обводный канал;Витебский Парк ЖК
КВС;developer;https://spb.cian.ru/sale/flat/299153202/;Санкт-Петербург;sale;flat;1;4;3;89.75;17782170;Пушкинский;;;Купчино;Дубровский ЖК
ID 79135833;homeowner;https://spb.cian.ru/sale/flat/298093233/;Санкт-Петербург;sale;flat;4;10;3;82.6;17800000;Калининский;проспект Науки;79к3;Академическая;
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/285685196/;Санкт-Петербург;sale;flat;3;3;3;79.4;18050908;Петродворцовый;Красносельское шоссе;22;Ленинский проспект;Veren Village Стрельна
Лидер Групп;developer;https://spb.cian.ru/sale/flat/299556050/;Санкт-Петербург;sale;flat;9;18;3;89.29;18081225;Невский; Тельмана;37;Ломоносовская;ИСКРА-Сити
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651063/;Санкт-Петербург;sale;flat;1;8;3;80.61;17976030;Приморский;Коломяги;;Проспект Просвещения;Окла ЖК
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298863970/;Санкт-Петербург;sale;flat;4;23;3;106.6;17905718;Выборгский;дорога Ольгинская;;Парнас;Прагма city
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299403319/;Санкт-Петербург;sale;flat;2;12;3;77.5;17980000;Красногвардейский;Партизанская ;5Б;Ладожская;ЛСР. Большая Охта
Унистрой;developer;https://spb.cian.ru/sale/flat/296825963/;Санкт-Петербург;sale;flat;2;5;3;91.14;17937000;Курортный;;;Беговая;Лисино
Самолет;developer;https://spb.cian.ru/sale/flat/299389560/;Санкт-Петербург;sale;flat;14;23;3;74.21;18090621;Невский;Рыбацкое;4;Рыбацкое;Живи в Рыбацком ЖК
Квадратный метр;real_estate_agent;https://spb.cian.ru/sale/flat/295040057/;Санкт-Петербург;sale;flat;21;26;3;80.1;17940000;Приморский;проспект Королева;7;Пионерская;Зенит
Дмитрий Купина;realtor;https://spb.cian.ru/sale/flat/297079059/;Санкт-Петербург;sale;flat;14;15;3;87.3;17998000;Красносельский; Рихарда Зорге;4к2;Ленинский проспект;
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/293835473/;Санкт-Петербург;sale;flat;3;23;3;103.0;18000000;Выборгский;проспект Луначарского;76К2;;
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/299136877/;Санкт-Петербург;sale;flat;4;5;3;87.9;18000000;Колпинский; Анисимова;5к7;Шушары;
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/298641752/;Санкт-Петербург;sale;flat;5;12;3;79.89;17985070;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/278117225/;Санкт-Петербург;sale;flat;2;11;3;74.5;18001584;Фрунзенский;Волковское;3;Обводный канал;Витебский Парк ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/298641887/;Санкт-Петербург;sale;flat;3;12;3;78.45;17988492;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/298609165/;Санкт-Петербург;sale;flat;1;7;3;80.15;18042000;Выборгский;Шувалово-Озерки;;;БФА в Озерках
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651458/;Санкт-Петербург;sale;flat;16;25;3;84.23;18202103;Приморский;Коломяги;;Проспект Просвещения;Окла ЖК
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299507965/;Санкт-Петербург;sale;flat;13;23;3;67.25;18281350;Калининский;Финляндский;;Выборгская;Беларт ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/288160196/;Санкт-Петербург;sale;flat;2;14;3;77.2;18195654;Фрунзенский;Волковское;1;Обводный канал;Аэронавт ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/298813572/;Санкт-Петербург;sale;flat;16;24;3;77.93;18263441;Невский; Славянская;8;Рыбацкое;Живи! в Рыбацком
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298589070/;Санкт-Петербург;sale;flat;4;23;3;82.32;18150037;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295704542/;Санкт-Петербург;sale;flat;4;4;3;95.98;18250117;Красносельский;проспект Буденного;13;Ленинский проспект;Солнечный город. Резиденции
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295922983/;Санкт-Петербург;sale;flat;3;4;3;80.82;18200583;Петродворцовый;;;Проспект Ветеранов;Дворцовый фасад ЖК
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/297024582/;Санкт-Петербург;sale;flat;2;25;3;84.06;18224076;Приморский;Коломяжский проспект;13к2;Пионерская;Приморский квартал
;;https://spb.cian.ru/sale/flat/299120871/;Санкт-Петербург;sale;flat;15;24;3;106.2;18263966;Приморский;проспект Королева;63к1;Комендантский проспект;Юбилейный квартал
ПИК;developer;https://spb.cian.ru/sale/flat/291847028/;Санкт-Петербург;sale;flat;2;13;3;76.3;18237226;Фрунзенский;Волковское;1;Обводный канал;Аэронавт ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/286446544/;Санкт-Петербург;sale;flat;2;12;3;80.93;18197530;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/298402688/;Санкт-Петербург;sale;flat;10;10;3;72.5;18311221;Приморский;Парашютная ;79к1;Комендантский проспект;Veren Next Шуваловский
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298864171/;Санкт-Петербург;sale;flat;10;23;3;107.8;18383031;Выборгский;дорога Ольгинская;;Парнас;Прагма city
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545369/;Санкт-Петербург;sale;flat;5;17;3;75.18;18434136;Василеостровский;Гавань;12;Горный институт;Морская Набережная ЖК
Росстройинвест;developer;https://spb.cian.ru/sale/flat/294545478/;Санкт-Петербург;sale;flat;12;12;3;81.82;18352945;Красногвардейский;Полюстрово;;Академическая;Академик
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/296635104/;Санкт-Петербург;sale;flat;3;14;3;96.17;18406938;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
Росстройинвест;developer;https://spb.cian.ru/sale/flat/291738651/;Санкт-Петербург;sale;flat;12;12;3;79.28;18370627;Красногвардейский;Полюстрово;;Академическая;Академик
Росстройинвест;developer;https://spb.cian.ru/sale/flat/280804756/;Санкт-Петербург;sale;flat;12;12;3;80.81;18446439;Красногвардейский;Полюстрово;;Академическая;Академик
ПИК;developer;https://spb.cian.ru/sale/flat/296793411/;Санкт-Петербург;sale;flat;4;13;3;67.1;18403908;Выборгский;Сампсониевское;;Лесная;Кантемировская 11 ЖК
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/297024482/;Санкт-Петербург;sale;flat;4;25;3;88.44;18380898;Приморский;Коломяжский проспект;13к2;Пионерская;Приморский квартал
ПИК;developer;https://spb.cian.ru/sale/flat/293875621/;Санкт-Петербург;sale;flat;5;11;3;74.2;18434841;Фрунзенский;Волковское;3;Обводный канал;Витебский Парк ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/298641866/;Санкт-Петербург;sale;flat;4;12;3;83.65;18310703;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/298641782/;Санкт-Петербург;sale;flat;4;12;3;84.87;18388239;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/286446776/;Санкт-Петербург;sale;flat;6;12;3;79.25;18432916;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
КВС;developer;https://spb.cian.ru/sale/flat/299153183/;Санкт-Петербург;sale;flat;3;4;3;89.15;18399570;Пушкинский;;;Купчино;Дубровский ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296729934/;Санкт-Петербург;sale;flat;19;23;3;82.69;18450206;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/298257064/;Санкт-Петербург;sale;flat;2;19;3;85.72;18452287;Приморский;Коломяжский проспект;13;Пионерская;Приморский квартал
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294660750/;Санкт-Петербург;sale;flat;13;14;3;85.1;18492230;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299403302/;Санкт-Петербург;sale;flat;4;12;3;76.0;18620000;Красногвардейский;Партизанская ;5Б;Ладожская;ЛСР. Большая Охта
ЮРИСТ  отд.;real_estate_agent;https://spb.cian.ru/sale/flat/299528805/;Санкт-Петербург;sale;flat;3;10;3;95.6;18500000;Приморский; Оптиков;52к2Е;Беговая;
;;https://spb.cian.ru/sale/flat/299252946/;Санкт-Петербург;sale;flat;2;9;3;79.5;18642750;Выборгский;Светлановский проспект;45;Политехническая;Дом-бутик Светлановский, 45
АН Петро-риэлт;real_estate_agent;https://spb.cian.ru/sale/flat/298142159/;Санкт-Петербург;sale;flat;2;6;3;77.2;18500000;Василеостровский;проспект Большой Васильевского острова;87;Василеостровская;
Ольга Терскова;realtor;https://spb.cian.ru/sale/flat/299274353/;Санкт-Петербург;sale;flat;6;7;3;82.5;18500000;Василеостровский;Гаванская ;12к2;Приморская;
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651417/;Санкт-Петербург;sale;flat;19;25;3;88.83;18752013;Приморский;Коломяги;;Проспект Просвещения;Окла ЖК
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297359635/;Санкт-Петербург;sale;flat;12;17;3;80.24;18728738;Невский;Октябрьская набережная;11Б;Пролетарская;Лайнеръ
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298863877/;Санкт-Петербург;sale;flat;11;23;3;110.5;18843459;Выборгский;дорога Ольгинская;;Парнас;Прагма city
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/296594204/;Санкт-Петербург;sale;flat;4;12;3;72.1;18782050;Красногвардейский;Партизанская ;;;ЛСР. Большая Охта
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294539372/;Санкт-Петербург;sale;flat;3;12;3;73.4;18849120;Красногвардейский;Партизанская ;;;ЛСР. Большая Охта
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294539272/;Санкт-Петербург;sale;flat;2;12;3;74.0;18803400;Красногвардейский;Партизанская ;;;ЛСР. Большая Охта
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299507424/;Санкт-Петербург;sale;flat;19;23;3;68.4;18830758;Калининский;Полюстровский проспект;75;Лесная;БелАрт
Самолет;developer;https://spb.cian.ru/sale/flat/291122681/;Санкт-Петербург;sale;flat;2;11;3;79.58;18760587;Невский; Гудиловская;6к1;Обухово;Живи! в Рыбацком
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/297023986/;Санкт-Петербург;sale;flat;3;16;3;84.62;18770021;Приморский;Коломяжский проспект;13к3;Пионерская;Приморский квартал
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296297119/;Санкт-Петербург;sale;flat;1;4;3;106.5;18700654;Красносельский;проспект Буденного;15;Проспект Ветеранов;Солнечный город. Резиденции
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/293304486/;Санкт-Петербург;sale;flat;17;18;3;78.97;18766813;Московский;м. Ленинский проспект;;Ленинский проспект;Cube
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297359447/;Санкт-Петербург;sale;flat;12;17;3;74.5;18754941;Невский;Октябрьская набережная;11Б;Пролетарская;Лайнеръ
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/297024498/;Санкт-Петербург;sale;flat;13;25;3;88.72;18796359;Приморский;Коломяжский проспект;13к2;Пионерская;Приморский квартал
;;https://spb.cian.ru/sale/flat/292227298/;Санкт-Петербург;sale;flat;2;17;3;94.0;18651908;Московский; Федора Котанова;5к1;Звездная;Звезды Столиц
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298634626/;Санкт-Петербург;sale;flat;2;5;3;109.33;18900205;Московский;Пулковское шоссе;95к3;Звездная;Парадный ансамбль
