author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298655345/;Санкт-Петербург;sale;flat;3;12;2;58.3;9200119;Пушкинский;;;Звездная;Монография ЖК
АН Петро-риэлт;real_estate_agent;https://spb.cian.ru/sale/flat/296649065/;Санкт-Петербург;sale;flat;4;5;2;43.8;6700000;Невский;Ново-Александровская ;15;Пролетарская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/286460756/;Санкт-Петербург;sale;flat;4;12;2;65.84;17200535;Московский;м. Ленинский проспект;;Ленинский проспект;Сенат
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/297999294/;Санкт-Петербург;sale;flat;1;5;2;33.2;9000000;Петроградский;Петрозаводская ;3Е;Чкаловская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753704/;Санкт-Петербург;sale;flat;5;10;2;61.8;17520300;Выборгский;Светлановское;;Удельная;Svetlana Park
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/299344732/;Санкт-Петербург;sale;flat;11;13;2;52.4;10799000;Приморский;Комендантский проспект;31К1;Комендантский проспект;
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/293384155/;Санкт-Петербург;sale;flat;3;12;2;63.98;15062108;Выборгский;Светлановское;;Удельная;ID Svetlanovskiy
Акрополь СПб РК БагИра;real_estate_agent;https://spb.cian.ru/sale/flat/291278086/;Санкт-Петербург;sale;flat;3;5;2;45.0;6950000;Калининский;Тимуровская ;18;Гражданский проспект;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298405639/;Санкт-Петербург;sale;flat;12;12;2;54.36;16050116;Московский;м. Ленинский проспект;;Ленинский проспект;Сенат
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/296518584/;Санкт-Петербург;sale;flat;18;25;2;55.0;10000000;Кировский;проспект Маршала Жукова;48к1;Ленинский проспект;Полежаевские дома
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998523/;Санкт-Петербург;sale;flat;3;10;2;62.14;22749454;Приморский;Лисичанская ;22;Черная речка;Лисичанская, 22
Sever Group;real_estate_agent;https://spb.cian.ru/sale/flat/298835361/;Санкт-Петербург;sale;flat;3;9;2;45.0;8800000;Невский; Крыленко;21К2;Улица Дыбенко;
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998314/;Санкт-Петербург;sale;flat;9;9;2;71.61;33520641;Приморский;Чёрная речка;;Черная речка;Черная речка, 41
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/299243380/;Санкт-Петербург;sale;flat;6;8;2;110.2;26000000;Василеостровский;17-я Васильевского острова линия;14;Василеостровская;
RBI;developer;https://spb.cian.ru/sale/flat/295748139/;Санкт-Петербург;sale;flat;7;23;2;68.2;16417370;Выборгский; Шостаковича;8к2Б2;Проспект Просвещения;Струны
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/296115449/;Санкт-Петербург;sale;flat;6;6;2;80.0;29400000;Центральный;2-я Советская ;12;Площадь Восстания;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/293263807/;Санкт-Петербург;sale;flat;6;9;2;68.86;28374295;Центральный;проспект Бакунина;;Площадь Восстания;Bakunina 33
АТЛАНТ;real_estate_agent;https://spb.cian.ru/sale/flat/298071185/;Санкт-Петербург;sale;flat;6;12;2;50.0;8500000;Красногвардейский;проспект Маршала Блюхера;42;Лесная;
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998511/;Санкт-Петербург;sale;flat;2;10;2;64.26;23152878;Приморский;Лисичанская ;22;Черная речка;Лисичанская, 22
Сити-Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/299435000/;Санкт-Петербург;sale;flat;3;7;2;45.0;18800000;Адмиралтейский;Галерная ;40;Василеостровская;Голландия
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296754050/;Санкт-Петербург;sale;flat;5;8;2;44.99;29153520;Василеостровский;;;Горный институт;Империал Клаб ЖК
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/286808660/;Санкт-Петербург;sale;flat;8;12;2;93.1;32900000;Петроградский;Корпусная ;9;Чкаловская;Lumiere
Стоун;developer;https://spb.cian.ru/sale/flat/297264894/;Санкт-Петербург;sale;flat;2;6;2;52.3;8559900;Московский;Пулковский меридиан;;Звездная;Перспектива ЖК
Загородный стиль;real_estate_agent;https://spb.cian.ru/sale/flat/297424191/;Санкт-Петербург;sale;flat;7;12;2;54.7;9990000;Приморский;проспект Королева;49;Комендантский проспект;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296492923/;Санкт-Петербург;sale;flat;4;12;2;68.82;20850085;Василеостровский;Уральская ;;Василеостровская;Amber Club
АРИН;real_estate_agent;https://spb.cian.ru/sale/flat/298483799/;Санкт-Петербург;sale;flat;1;5;2;51.3;9979000;Центральный; Моисеенко;8/1А;Площадь Восстания;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299266585/;Санкт-Петербург;sale;flat;1;9;2;56.78;16450443;Невский;Невская застава;;Елизаровская;Астра Марин ЖК
АРИН;real_estate_agent;https://spb.cian.ru/sale/flat/288654816/;Санкт-Петербург;sale;flat;5;5;2;42.7;7200000;Кировский; Маршала Говорова;24;Кировский завод;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/294487321/;Санкт-Петербург;sale;flat;4;12;2;63.9;19750020;Василеостровский;Уральская ;;Василеостровская;Amber Club
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/289712319/;Санкт-Петербург;sale;flat;5;8;2;65.7;22000000;Московский; Севастьянова;14;Парк Победы;
Стоун;developer;https://spb.cian.ru/sale/flat/294086834/;Санкт-Петербург;sale;flat;6;10;2;70.69;8235040;Пушкинский;;;Шушары;Полет ЖК
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/297756919/;Санкт-Петербург;sale;flat;5;15;2;55.1;13100000;Невский;Союзный проспект;4;Проспект Большевиков;RIO
AAG;developer;https://spb.cian.ru/sale/flat/298267769/;Санкт-Петербург;sale;flat;1;7;2;89.8;39654333;Василеостровский;20-я Васильевского острова линия;5;Горный институт;Маленькая Франция
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298963201/;Санкт-Петербург;sale;flat;5;9;2;74.0;32350000;Василеостровский;18-я Васильевского острова линия;49;Василеостровская;
Красная стрела;developer;https://spb.cian.ru/sale/flat/292053293/;Санкт-Петербург;sale;flat;7;7;2;55.8;27220000;Адмиралтейский;Звенигородская ;7к2;Звенигородская;Артхаус
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/298225441/;Санкт-Петербург;sale;flat;18;24;2;67.1;16997000;Невский; Архивная;11к1;Улица Дыбенко;Цивилизация
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/293261128/;Санкт-Петербург;sale;flat;6;19;2;68.4;23800000;Адмиралтейский;Московский проспект;73к5;Фрунзенская;Времена года
SaFri;real_estate_agent;https://spb.cian.ru/sale/flat/295916812/;Санкт-Петербург;sale;flat;1;4;2;69.0;24150000;Адмиралтейский; Якубовича;14;Адмиралтейская;
Lange and Smith;real_estate_agent;https://spb.cian.ru/sale/flat/296747692/;Санкт-Петербург;sale;flat;8;8;2;61.72;24520280;Петроградский;Ремесленная ;;Спортивная;Neva Residence
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298156829/;Санкт-Петербург;sale;flat;5;15;2;59.64;24500000;Красногвардейский;Магнитогорская ;3к2;;Magnifika Lifestyle
ИП Шутикова Е. С.;real_estate_agent;https://spb.cian.ru/sale/flat/299575711/;Санкт-Петербург;sale;flat;4;4;2;81.8;24900000;Петроградский; Чапаева;11/4;Горьковская;
Алина Петлёваная;realtor;https://spb.cian.ru/sale/flat/299021839/;Санкт-Петербург;sale;flat;5;9;2;58.8;25000000;Московский;Черниговская ;17;Московские ворота;Квартал Che
Lange and Smith;real_estate_agent;https://spb.cian.ru/sale/flat/297119542/;Санкт-Петербург;sale;flat;3;5;2;84.45;25625442;Курортный; Инструментальщиков;;Беговая;BEREG.Курортный
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/299315514/;Санкт-Петербург;sale;flat;5;9;2;53.8;25850733;Петроградский;Лодейнопольская ;7;Чкаловская;Авторский дом Tesoro by Akvilon
Ваш Дом;real_estate_agent;https://spb.cian.ru/sale/flat/298509406/;Санкт-Петербург;sale;flat;3;7;2;74.4;26000000;Центральный;9-я Советская ;5;Площадь Восстания;
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/297844203/;Санкт-Петербург;sale;flat;8;20;2;70.8;27500000;Приморский;Ушаковская набережная;3к4;Черная речка;Riverside
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/286478517/;Санкт-Петербург;sale;flat;2;8;2;83.0;27990000;Петроградский;Малая Разночинная ;10;Чкаловская;Биография
М16;real_estate_agent;https://spb.cian.ru/sale/flat/295874599/;Санкт-Петербург;sale;flat;19;24;2;104.0;28990000;Московский; Типанова;27/39;;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/299336896/;Санкт-Петербург;sale;flat;7;8;2;75.0;29490000;Адмиралтейский;12-я Красноармейская ;24;;Созидатели
М16;real_estate_agent;https://spb.cian.ru/sale/flat/287402990/;Санкт-Петербург;sale;flat;2;3;2;93.7;29500000;Василеостровский;8-я Васильевского острова линия;19;;
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/297246870/;Санкт-Петербург;sale;flat;7;8;2;75.5;29900000;Петроградский;Петровский проспект;22к2;Чкаловская;Familia
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/296569745/;Санкт-Петербург;sale;flat;1;5;2;60.0;29990000;Центральный;Невский проспект;109;Площадь Восстания;
Илья Мерчук;realtor;https://spb.cian.ru/sale/flat/295995431/;Санкт-Петербург;sale;flat;4;7;2;70.0;30000000;Василеостровский;канал Масляный;;Василеостровская;Imperial Club
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298260786/;Санкт-Петербург;sale;flat;9;14;2;73.5;30400000;Московский;Заозерная ;3к2;Фрунзенская;Time Дом у Московского
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/297426812/;Санкт-Петербург;sale;flat;5;10;2;80.8;30990000;Красногвардейский;Пискаревский проспект;1;Площадь Ленина;Четыре горизонта
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/292596205/;Санкт-Петербург;sale;flat;2;9;2;65.3;31800000;Петроградский;Петровский проспект;24к3;Крестовский остров;Петровская ривьера
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/288901989/;Санкт-Петербург;sale;flat;23;23;2;92.0;31900000;Невский;проспект Обуховской обороны;195;Пролетарская;Дом-Мегалит на Неве
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/293021766/;Санкт-Петербург;sale;flat;8;10;2;70.1;31900000;Петроградский;Ждановская ;45;Спортивная;Леонтьевский мыс
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/286808734/;Санкт-Петербург;sale;flat;7;8;2;68.0;32000000;Приморский;Приморский проспект;78к2;Беговая;Лахта Плаза
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/284015152/;Санкт-Петербург;sale;flat;2;4;2;81.3;32650000;Курортный; Первого Мая;3;Беговая;
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/296560059/;Санкт-Петербург;sale;flat;4;14;2;76.2;33490000;Петроградский;Дивенская ;5;Горьковская;Серебряные зеркала
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/298944202/;Санкт-Петербург;sale;flat;5;5;2;86.9;35000000;Петроградский;Каменноостровский проспект;19/13;Петроградская;
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/297809474/;Санкт-Петербург;sale;flat;4;5;2;75.4;35500000;Центральный;Миллионная ;12;Адмиралтейская;
Недвижимость Двух Столиц;real_estate_agent;https://spb.cian.ru/sale/flat/299604120/;Санкт-Петербург;sale;flat;2;14;2;62.0;35800000;Петроградский;Петрозаводская ;13;Чкаловская;Петроградский эталон
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/298751122/;Санкт-Петербург;sale;flat;4;8;2;70.0;35900000;Петроградский;Петровский проспект;24к2;Крестовский остров;Петровский квартал на воде
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/294853703/;Санкт-Петербург;sale;flat;3;5;2;66.1;36999000;Курортный; Максима Горького;2Ас2;Беговая;Russian seasons
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/296250144/;Санкт-Петербург;sale;flat;3;10;2;79.0;37400000;Центральный;Кирочная ;70;Чернышевская;Монополист
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/298613089/;Санкт-Петербург;sale;flat;8;12;2;70.0;38000000;Петроградский;Пионерская ;50;Чкаловская;Премьер Палас
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/299604796/;Санкт-Петербург;sale;flat;2;3;2;93.5;39000000;Василеостровский;1-я Васильевского острова линия;8;Василеостровская;
Винтеко;developer;https://spb.cian.ru/sale/flat/291458158/;Санкт-Петербург;sale;flat;2;7;2;119.7;40231768;Василеостровский;13-я Васильевского острова линия;50;Василеостровская;Клубный дом Манхэттен
М16;real_estate_agent;https://spb.cian.ru/sale/flat/280464382/;Санкт-Петербург;sale;flat;2;6;2;99.3;40000000;Московский;Московский проспект;200;Парк Победы;
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/287406880/;Санкт-Петербург;sale;flat;2;4;2;92.9;41900000;Центральный; Рубинштейна;11;Владимирская;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/295800988/;Санкт-Петербург;sale;flat;5;8;2;75.6;45300000;Петроградский;Ремесленная ;17литЗ;Спортивная;17/33 Петровский остров
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/299336690/;Санкт-Петербург;sale;flat;7;7;2;91.9;46239000;Петроградский; Рентгена;25;Петроградская;White House
Yard Group;developer;https://spb.cian.ru/sale/flat/299107649/;Санкт-Петербург;sale;flat;7;9;2;67.59;47313000;Петроградский;проспект Добролюбова;18а;Спортивная;Zen Garden
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/299336128/;Санкт-Петербург;sale;flat;5;6;2;84.2;50000000;Центральный;Захарьевская ;41;Чернышевская;
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/299336281/;Санкт-Петербург;sale;flat;6;6;2;81.98;53280000;Центральный;Захарьевская ;41;Чернышевская;
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/299126204/;Санкт-Петербург;sale;flat;7;11;2;101.7;55000000;Центральный; Восстания;6а;Площадь Восстания;
SaFri;real_estate_agent;https://spb.cian.ru/sale/flat/298086502/;Санкт-Петербург;sale;flat;5;8;2;82.3;59000000;Центральный;Дегтярный переулок;26;Площадь Александра Невского;Дом у ратуши
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/298673862/;Санкт-Петербург;sale;flat;5;5;2;88.0;62400000;Петроградский;проспект Добролюбова;21а;Спортивная;
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/292011737/;Санкт-Петербург;sale;flat;4;8;2;150.0;79900000;Петроградский;Морской проспект;33;Крестовский остров;Морской 33
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/299336151/;Санкт-Петербург;sale;flat;6;9;2;107.14;80410106;Петроградский;набережная Адмирала Лазарева;22;Чкаловская;One Trinity Place
Yard Group;developer;https://spb.cian.ru/sale/flat/297046767/;Санкт-Петербург;sale;flat;1;6;2;126.91;95182500;Петроградский; Эсперова;8;Крестовский остров;ASTRVM
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/298617681/;Санкт-Петербург;sale;flat;5;5;2;42.0;4600000;Колпинский;Павловская ;54;Шушары;
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/299005772/;Санкт-Петербург;sale;flat;5;5;2;43.0;5190000;Колпинский;Пролетарская ;5;Шушары;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/290914274/;Санкт-Петербург;sale;flat;1;2;2;35.0;5200000;Петродворцовый; Юты Бондаровской;20;Ленинский проспект;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297311184/;Санкт-Петербург;sale;flat;5;5;2;51.5;5325000;Пушкинский;шоссе Колпинское;53;Купчино;
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/298726797/;Санкт-Петербург;sale;flat;3;5;2;45.4;5500000;Невский; Новоселов;27;Ломоносовская;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286951200/;Санкт-Петербург;sale;flat;2;12;2;39.02;5657900;Пушкинский;Аэросити 4 жилой квартал;;;Аэросити 4
Технополис;developer;https://spb.cian.ru/sale/flat/299599944/;Санкт-Петербург;sale;flat;2;8;2;35.92;5819040;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
Технополис;developer;https://spb.cian.ru/sale/flat/299599937/;Санкт-Петербург;sale;flat;1;8;2;37.22;5899370;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280454/;Санкт-Петербург;sale;flat;4;12;2;39.94;5991000;Пушкинский;;;;Аэросити Клаб ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280410/;Санкт-Петербург;sale;flat;2;12;2;40.87;5926150;Пушкинский;;;;Аэросити Клаб ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280415/;Санкт-Петербург;sale;flat;2;12;2;42.4;6148000;Пушкинский;;;;Аэросити Клаб ЖК
Технополис;developer;https://spb.cian.ru/sale/flat/299600126/;Санкт-Петербург;sale;flat;5;8;2;36.75;6192375;Красносельский; Лермонтова;15к2Ж;Проспект Ветеранов;Новикола
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286951246/;Санкт-Петербург;sale;flat;2;12;2;42.47;6158150;Пушкинский;Аэросити 4 жилой квартал;;;Аэросити 4
Самолет;developer;https://spb.cian.ru/sale/flat/298629865/;Санкт-Петербург;sale;flat;1;8;2;32.01;6286981;Курортный;;581;Проспект Просвещения;Курортный квартал ЖК
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/296118537/;Санкт-Петербург;sale;flat;4;5;2;42.0;6200000;Красносельский;Авангардная ;23;Проспект Ветеранов;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280656/;Санкт-Петербург;sale;flat;2;12;2;41.85;6277500;Пушкинский;;;;Аэросити 5 ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286951285/;Санкт-Петербург;sale;flat;2;12;2;42.78;6203100;Пушкинский;Аэросити 4 жилой квартал;;;Аэросити 4
;;https://spb.cian.ru/sale/flat/298961718/;Санкт-Петербург;sale;flat;11;11;2;45.98;6207300;Пушкинский;Ленсоветовский тер.;;Шушары;Смарт
ID 114045118;homeowner;https://spb.cian.ru/sale/flat/299372478/;Санкт-Петербург;sale;flat;1;5;2;44.2;6200000;Калининский;проспект Культуры;29К3;Гражданский проспект;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280706/;Санкт-Петербург;sale;flat;5;12;2;40.93;6344150;Пушкинский;;;;Аэросити 5 ЖК
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/294737864/;Санкт-Петербург;sale;flat;1;5;2;43.0;6300000;Калининский; Верности;46К2;;
Самолет;developer;https://spb.cian.ru/sale/flat/284756126/;Санкт-Петербург;sale;flat;1;9;2;32.01;6398952;Курортный;;582;Парнас;Курортный квартал ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/295183524/;Санкт-Петербург;sale;flat;6;10;2;50.58;6368578;Пушкинский;;;;Ап-квартал Новый Московский ЖК
ID 111347613;homeowner;https://spb.cian.ru/sale/flat/299434758/;Санкт-Петербург;sale;flat;21;23;2;36.6;6400000;Красногвардейский; Чарушинская;24к1;Девяткино;Цветной Город
ID 51348645;homeowner;https://spb.cian.ru/sale/flat/296485716/;Санкт-Петербург;sale;flat;3;5;2;43.4;6400000;Петродворцовый;бульвар Разведчика;12к1;;
ID 81185522;realtor;https://spb.cian.ru/sale/flat/299255191/;Санкт-Петербург;sale;flat;2;12;2;42.6;6490000;Красногвардейский;Пискаревский проспект;9к1;Выборгская;
Самолет;developer;https://spb.cian.ru/sale/flat/296760111/;Санкт-Петербург;sale;flat;1;10;2;37.8;6547040;Курортный;;;Парнас;Курортный квартал ЖК
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/290407202/;Санкт-Петербург;sale;flat;8;9;2;50.0;6500000;Колпинский;бульвар Трудящихся;4;Шушары;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299364767/;Санкт-Петербург;sale;flat;5;25;2;39.8;6567000;Красногвардейский;Полюстрово;;Академическая;Цветной Город
Самолет;developer;https://spb.cian.ru/sale/flat/284756076/;Санкт-Петербург;sale;flat;1;9;2;35.81;6594468;Курортный;;582;Парнас;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/299577854/;Санкт-Петербург;sale;flat;7;9;2;33.21;6622374;Курортный;;582;Парнас;Курортный квартал ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299364764/;Санкт-Петербург;sale;flat;5;25;2;40.6;6678700;Красногвардейский;Полюстрово;;Академическая;Цветной Город
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280766/;Санкт-Петербург;sale;flat;4;12;2;43.27;6706850;Пушкинский;;;;Аэросити 5 ЖК
Технополис;developer;https://spb.cian.ru/sale/flat/299600082/;Санкт-Петербург;sale;flat;4;8;2;41.21;6676020;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
Самолет;developer;https://spb.cian.ru/sale/flat/299577836/;Санкт-Петербург;sale;flat;3;9;2;32.71;6763603;Курортный;;581;Проспект Просвещения;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/296290985/;Санкт-Петербург;sale;flat;5;8;2;36.1;6794775;Курортный;;6;Проспект Просвещения;Курортный квартал ЖК
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/295296988/;Санкт-Петербург;sale;flat;5;9;2;44.0;6750000;Невский;проспект Солидарности;10к1Б1;Проспект Большевиков;
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/294522924/;Санкт-Петербург;sale;flat;2;9;2;45.5;6800000;Красногвардейский;проспект Маршала Блюхера;65;;
ПетербургНедвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/280811824/;Санкт-Петербург;sale;flat;1;5;2;45.5;6850000;Красногвардейский;Гранитная ;46;Ладожская;
Самолет;developer;https://spb.cian.ru/sale/flat/296291013/;Санкт-Петербург;sale;flat;3;8;2;38.0;6858079;Курортный;;5;Парнас;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/296759862/;Санкт-Петербург;sale;flat;1;9;2;40.4;6898430;Курортный;;;Беговая;Курортный квартал ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/295796097/;Санкт-Петербург;sale;flat;8;10;2;54.36;6889640;Пушкинский;;;;Ап-квартал Новый Московский ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/299502655/;Санкт-Петербург;sale;flat;7;10;2;40.37;6903270;Пушкинский;;;;Аэросити Фемили ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/296627185/;Санкт-Петербург;sale;flat;22;25;2;42.1;6967550;Красногвардейский;Полюстрово;;Академическая;Цветной Город
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299364660/;Санкт-Петербург;sale;flat;4;25;2;42.5;6991250;Красногвардейский;Полюстрово;;Академическая;Цветной Город
Самолет;developer;https://spb.cian.ru/sale/flat/299577826/;Санкт-Петербург;sale;flat;3;8;2;39.9;6956828;Курортный;;5;Парнас;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/299173185/;Санкт-Петербург;sale;flat;5;8;2;36.41;7042965;Курортный;;581;Проспект Просвещения;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/299577832/;Санкт-Петербург;sale;flat;2;8;2;36.93;7099946;Курортный;;581;Проспект Просвещения;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/299577852/;Санкт-Петербург;sale;flat;7;9;2;36.81;7025666;Курортный;;582;Парнас;Курортный квартал ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/295183451/;Санкт-Петербург;sale;flat;3;10;2;55.34;7059779;Пушкинский;;;;Ап-квартал Новый Московский ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295100619/;Санкт-Петербург;sale;flat;6;12;2;39.45;7101000;Пушкинский;;;;Аэросити 6 ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295100550/;Санкт-Петербург;sale;flat;2;12;2;40.6;7105000;Пушкинский;;;;Аэросити 6 ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/295183012/;Санкт-Петербург;sale;flat;5;10;2;56.27;7131716;Пушкинский;;;;Ап-квартал Новый Московский ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/284754904/;Санкт-Петербург;sale;flat;1;8;2;37.65;7145399;Курортный;;581;Проспект Просвещения;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/289257037/;Санкт-Петербург;sale;flat;8;9;2;34.89;7117941;Курортный;;582;Парнас;Курортный квартал ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/295183437/;Санкт-Петербург;sale;flat;2;10;2;56.98;7127115;Пушкинский;;;;Ап-квартал Новый Московский ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/295182931/;Санкт-Петербург;sale;flat;2;10;2;57.67;7165555;Пушкинский;;;;Ап-квартал Новый Московский ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295100588/;Санкт-Петербург;sale;flat;11;12;2;40.2;7236000;Пушкинский;;;;Аэросити 6 ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299364665/;Санкт-Петербург;sale;flat;4;25;2;45.5;7161700;Красногвардейский;Полюстрово;;Академическая;Цветной Город
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299364632/;Санкт-Петербург;sale;flat;2;25;2;43.8;7161300;Красногвардейский;Полюстрово;;Академическая;Цветной Город
Альдога;real_estate_agent;https://spb.cian.ru/sale/flat/299059243/;Санкт-Петербург;sale;flat;6;9;2;44.3;7200000;Фрунзенский;Бухарестская ;33К5;Международная;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297023674/;Санкт-Петербург;sale;flat;2;25;2;48.15;7222500;Красногвардейский;Полюстрово;69;;Старлайт
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/282388326/;Санкт-Петербург;sale;flat;3;9;2;63.5;7150000;Пушкинский; Центральная;12;Шушары;
Самолет;developer;https://spb.cian.ru/sale/flat/296789039/;Санкт-Петербург;sale;flat;2;9;2;41.7;7257575;Курортный;;;Проспект Просвещения;Курортный квартал ЖК
