floor,floors_count,rooms_count,total_meters,price,distance_to_subway,distance_to_center,district_rank
1,9,3,97.5,30611100,0.00028644279695535005,3777.4871944371807,3
2,9,3,111.6,30700490,0.0008967610293599994,4118.140588414935,6
7,11,3,107.72,30700200,0.0008598427095825661,7328.485835206947,7
11,11,3,106.96,30483600,0.0008598427095825661,7328.485835206947,7
3,5,3,86.1,30500000,0.006967960043910951,2639.526957808615,2
3,5,3,76.77,31008938,0.0,26192.15240244402,5
6,9,3,114.3,30861000,0.0008824509967031884,8105.376344101968,6
4,10,3,91.8,30915248,0.0008758100456837509,4444.159814164203,9
1,7,3,89.1,31005730,0.00028644279695535005,3777.4871944371807,3
1,9,3,102.29,30758603,0.0008667257292285963,2749.465268207675,1
2,9,3,93.51,30839598,0.0008667257292285963,2749.465268207675,1
6,9,3,86.37,30998193,0.0008667257292285963,2749.465268207675,1
13,13,3,100.3,31344000,0.0008162079842342783,9880.013777271046,6
4,4,3,194.0,31300000,0.0,21326.768997328174,5
8,9,3,115.8,31050264,0.0011254875375892395,4304.738370012683,6
4,9,3,89.43,31228956,0.0008667257292285963,2749.465268207675,1
12,13,3,100.5,31407000,0.0008162079842342783,9880.013777271046,6
19,20,3,96.2,31509999,0.0,6973.704459245435,4
10,11,3,99.43,31538202,0.0008598427095825661,7328.485835206947,7
7,11,3,92.57,31895480,0.002691499980391655,5337.23626028407,10
4,4,3,189.5,31900000,0.0,21326.768997328174,5
1,4,3,108.6,31711200,0.0,12709.398031718927,13
8,16,3,113.8,31896342,0.00992381616594971,3970.4491865509517,3
11,26,3,143.0,31990000,0.0010082161762881604,9337.010424418419,6
12,12,3,103.71,31735260,0.00026808539679687833,11481.157584312961,9
12,12,3,105.21,31720815,0.00026804218010236387,11533.389034449223,9
1,8,3,108.6,31719888,0.0,12709.398031718927,13
2,9,3,96.12,31700376,0.0008667257292285963,2749.465268207675,1
1,9,3,105.55,31738885,0.0008667257292285963,2749.465268207675,1
1,9,3,105.42,31699794,0.0008667257292285963,2749.465268207675,1
10,14,3,92.0,31900000,0.0004852665188459701,3703.327704703221,4
6,10,3,94.9,32247742,0.0008758100456837509,4444.159814164203,9
12,12,3,106.29,32046435,0.00026804218010236387,11533.389034449223,9
2,8,3,112.6,32042992,0.0,12867.669865201253,13
4,4,3,101.3,32618600,0.0,12709.398031718927,13
4,12,3,118.0,32312500,0.0011961205477479906,5006.838569585699,9
12,12,3,106.31,32530860,0.00026808539679687833,11481.157584312961,9
2,11,3,118.97,32478810,0.005560196517484369,5562.690188221356,7
6,11,3,102.34,32902500,0.002691499980391655,5337.23626028407,10
1,5,3,93.73,32732625,0.0,26192.15240244402,5
3,10,3,108.1,32705436,0.001809267428977409,5113.850529863661,9
12,12,3,108.81,32806215,0.00026804218010236387,11533.389034449223,9
1,4,3,130.8,32961600,0.0,12709.398031718927,13
6,10,3,84.1,33486543,0.0008758100456837509,4444.159814164203,9
12,12,3,108.99,33547122,0.0002443202332049146,11930.967202371161,9
1,7,3,99.6,33864000,0.0019217993387368993,3236.420320870265,1
2,9,3,112.8,33727200,0.0004969811736658589,3673.0205801863285,1
4,9,3,74.99,33745500,0.003556913949613382,1432.9172232560145,1
4,16,3,127.1,33733859,0.003450008380711524,3954.0878849097885,3
12,12,3,109.83,33607980,0.00026808539679687833,11481.157584312961,9
1,7,3,100.6,34204000,0.0019217993387368993,3236.420320870265,1
5,16,3,127.5,34110860,0.003450008380711524,3954.0878849097885,3
1,8,3,96.8,34066425,0.0007796067408117638,3531.0111824615014,1
5,7,3,93.6,34631991,0.0005812649649151012,3236.420320870265,1
9,11,3,116.31,34523134,0.0008598427095825661,7328.485835206947,7
4,11,3,126.38,34501740,0.005560196517484369,5562.690188221356,7
2,8,3,77.2,34836036,0.0017169116406143784,3259.869239767524,1
3,10,3,94.12,34824400,0.005233786065658821,3896.0540483730765,7
9,10,3,97.1,34846342,0.001809267428977409,5113.850529863661,9
2,9,3,142.9,34867600,0.0008824509967031884,8105.376344101968,6
2,9,3,113.2,35103320,0.0005839236475528783,3372.3078697533624,1
2,9,3,144.2,35184800,0.0008824509967031884,8105.376344101968,6
12,12,3,117.23,35344845,0.00026804218010236387,11533.389034449223,9
3,7,3,101.5,35525000,0.0007731067265926452,3236.420320870265,1
10,12,3,113.0,36000000,0.0011961205477479906,5006.838569585699,9
8,10,3,89.63,35852000,0.005233786065658821,3896.0540483730765,7
12,12,3,117.26,35881560,0.00026808539679687833,11481.157584312961,9
2,9,3,109.9,36376900,0.0008494885513084245,3693.05383697214,1
2,11,3,113.62,36119798,0.002691499980391655,5337.23626028407,10
7,9,3,118.7,36797000,0.0008494885513084245,3693.05383697214,1
4,11,3,109.63,36638346,0.002691499980391655,5337.23626028407,10
4,8,3,76.1,36900694,0.0017169116406143784,3259.869239767524,1
1,9,3,140.7,37004100,0.0005839236475528783,3372.3078697533624,1
2,5,3,86.03,36921065,0.0,26192.15240244402,5
8,9,3,109.3,37200000,0.0019684453787024154,3340.968492819099,6
1,5,3,104.87,37505445,0.0,26192.15240244402,5
2,8,3,93.21,37545375,0.0027167605928378087,2612.434051709723,1
3,7,3,85.8,37754247,0.0017169116406143784,3259.869239767524,1
2,9,3,108.8,37851520,0.0004969811736658589,3673.0205801863285,1
6,6,3,116.7,38000000,0.002127706718808685,2446.5549135771976,2
2,9,3,108.92,38259999,0.00024131935475818608,4386.753252758496,3
1,8,3,106.3,38268000,0.00046367804768863627,3918.5140509483917,1
9,10,3,88.84,38201200,0.005233786065658821,3896.0540483730765,7
6,9,3,101.1,38377560,0.0005839236475528783,3372.3078697533624,1
2,9,3,147.1,38334260,0.0005839236475528783,3372.3078697533624,1
3,8,3,110.4,38353197,0.0007796067408117638,3531.0111824615014,1
2,9,3,103.6,38435288,0.0010544613260160182,3599.2432295105223,1
3,16,3,144.6,38547396,0.003450008380711524,3954.0878849097885,3
11,12,3,110.0,38430000,0.0011961205477479906,5006.838569585699,9
2,7,3,124.02,38569227,0.001873124201333252,2427.235424631879,4
4,7,3,84.9,38786811,0.0017169116406143784,3259.869239767524,1
8,9,3,105.29,39000000,0.0019684453787024154,3340.968492819099,6
7,11,3,103.88,38937600,0.002691499980391655,5337.23626028407,10
4,8,3,88.04,38787523,0.0027167605928378087,2612.434051709723,1
6,9,3,106.86,38870325,0.0008667257292285963,2749.465268207675,1
7,10,3,97.07,38828000,0.005233786065658821,3896.0540483730765,7
2,9,3,151.0,39229800,0.0005839236475528783,3372.3078697533624,1
2,9,3,121.0,39385500,0.0004969811736658589,3673.0205801863285,1
5,9,3,67.67,39079425,0.003556913949613382,1432.9172232560145,1
4,8,3,88.83,39055320,0.0027167605928378087,2612.434051709723,1
7,8,3,103.7,39342526,0.0007796067408117638,3531.0111824615014,1
2,9,3,116.5,39813749,0.0008001889571493832,4451.82331868231,1
8,9,3,100.3,39839160,0.0005839236475528783,3372.3078697533624,1
6,8,3,107.0,39590000,0.000797014911166779,4033.544608364312,1
7,11,3,108.83,39853546,0.002691499980391655,5337.23626028407,10
4,8,3,121.2,40359600,0.0008494885513084245,3693.05383697214,1
3,9,3,155.9,40705490,0.0005839236475528783,3372.3078697533624,1
2,6,3,132.0,41000000,0.0014871364019534048,3335.402717852028,1
2,10,3,127.56,40819200,0.005233786065658821,3896.0540483730765,7
8,9,3,109.89,40954904,0.0012671506381348664,2431.4119256350064,4
6,9,3,112.5,41062500,0.0008494885513084245,3693.05383697214,1
7,9,3,120.36,43197204,0.0008667257292285963,2749.465268207675,1
5,8,4,120.0,39900000,0.0008494885513084245,3693.05383697214,1
5,8,4,120.0,39900000,0.0008494885513084245,3693.05383697214,1
7,9,4,168.96,60639744,0.0008667257292285963,2749.465268207675,1
7,9,4,168.96,60639744,0.0008667257292285963,2749.465268207675,1
7,9,4,141.0,83500000,0.0020205996219657793,3072.4086932167406,2
3,7,4,131.63,40936415,0.001873124201333252,2427.235424631879,4
4,4,4,135.0,165000000,0.0,1772.9243496356016,2
4,4,4,135.0,165000000,0.0008518089698951117,1772.9243496356016,2
2,4,4,443.0,400000000,0.0,4605.4861024518505,1
5,8,4,212.3,101990000,0.0,3757.2182489329252,1
2,8,4,99.72,50358600,0.0027167605928378087,2612.434051709723,1
4,6,4,127.6,67000000,0.0013032808098129304,2435.2987978062,1
2,7,4,129.7,61866900,0.000797014911166779,4033.544608364312,1
7,7,4,222.0,104900000,0.0,3383.648793290104,1
6,6,4,140.7,78510600,0.0014486231604305111,9303.52686532759,7
6,6,4,200.0,275000000,0.0,1668.9757503066862,1
19,20,4,106.6,31679999,0.0,6973.704459245435,4
3,3,4,122.7,22000000,0.0,2224.308862616537,5
4,5,4,93.2,18700000,0.0022249576296002205,3486.8074783134507,3
3,23,4,108.2,19208081,0.0,13695.060398941205,9
9,11,4,248.0,300000000,0.0005499837701337888,3461.327499486661,1
7,8,4,120.7,88256202,0.0017169116406143784,3259.869239767524,1
5,6,4,170.0,85000000,0.0,3677.7575208208427,2
9,9,4,189.2,87852239,0.0024977195314226856,2853.7814454790096,1
7,7,4,133.7,60200000,0.0,2511.1923625889776,2
3,27,4,112.2,18299820,0.0,16294.364783025174,6
9,9,4,153.0,92500000,0.0,3673.0205801863285,1
2,5,4,190.5,140000000,0.0,4313.2736344603445,1
8,9,4,109.71,40976685,0.0012671506381348664,2431.4119256350064,4
1,5,4,178.5,105000000,0.0,4605.4861024518505,1
7,9,4,168.96,60639744,0.0008667257292285963,2749.465268207675,1
7,9,4,168.96,60639744,0.0008667257292285963,2749.465268207675,1
3,4,4,280.0,392000000,0.0,1772.9243496356016,2
5,12,4,122.0,37149000,0.0011961205477479906,5006.838569585699,9
4,8,4,228.13,200000000,0.0009622054747303848,3564.606901672357,1
4,8,4,204.0,83950000,0.0,3693.05383697214,1
4,8,4,118.1,37792000,0.00046367804768863627,3918.5140509483917,1
16,16,4,260.0,100000000,0.0,3305.9163734200265,1
2,10,4,112.6,26855100,0.0009110784384702303,7802.482307922911,6
4,4,4,310.0,116900000,0.0024111341452982995,4219.593856325788,1
2,11,4,142.64,39939200,0.0008598427095825661,7328.485835206947,7
1,6,4,78.1,18490000,0.002728450431516803,2199.2145866720034,3
2,9,4,146.8,38217912,0.0005839236475528783,3372.3078697533624,1
3,4,4,152.9,38900000,0.001175975720736092,1382.1005721203203,3
4,4,4,129.7,140000000,0.0012066860393311841,4605.4861024518505,1
2,9,4,142.1,142000000,0.0010960334586016364,3229.846786518408,1
2,7,4,100.34,32130000,0.0017541423339332972,3391.171221789887,3
3,6,4,130.0,39990000,0.0012883349715514221,1633.7570685649555,3
7,18,4,93.1,14200000,0.0006000159099681303,12873.016661490987,10
15,25,4,115.31,27489801,0.0022092997571388586,6516.88336096182,9
3,5,4,90.0,17300000,0.0030004322468262417,2072.2368205204225,2
13,14,4,107.7,23780160,0.0,6320.613088896074,4
3,7,4,238.0,118000000,0.0,4451.82331868231,1
7,23,4,160.3,41000000,0.002328641413325417,11967.262951966453,7
3,4,4,102.7,13900000,0.0,21119.172207274765,5
3,8,4,204.67,98241600,0.0021384483396120297,3220.8379309852594,1
3,15,4,106.0,25000000,0.0011286642976248225,7650.268229145627,7
5,20,4,114.7,29700000,0.00036792410631883763,6973.704459245435,4
4,5,4,134.0,20494000,0.0,28103.05730671425,18
6,7,4,145.5,39800000,0.001623739973775394,1209.443565839567,1
2,7,4,138.13,41172864,0.001873124201333252,2427.235424631879,4
1,10,4,90.0,11900000,0.0008238633991424778,11297.336591085666,15
13,14,4,139.0,31800000,0.0007636654406046186,6711.794376955849,9
3,7,4,187.0,89900000,0.001623739973775394,1209.443565839567,1
5,8,4,96.7,51665843,0.0027167605928378087,2612.434051709723,1
3,5,4,88.5,11200000,0.0028068056496199853,4819.961990699325,6
7,9,4,142.5,63012570,0.0008001889571493832,4451.82331868231,1
3,4,4,97.4,18500000,0.0026283880642138943,1722.1251753662798,4
5,7,4,192.1,69710886,0.0008001889571493832,4451.82331868231,1
3,6,4,84.3,16950000,0.0018045864626633355,2040.566910480497,1
3,10,4,111.9,27695250,0.0009920364536725808,7753.977042357422,6
5,5,4,91.6,10900000,0.0032005554384048414,4871.885698573055,6
4,10,4,129.1,41701307,0.001809267428977409,5113.850529863661,9
4,4,4,237.7,55000000,0.00068595586922675,5694.998931695449,4
6,10,4,112.1,28753650,0.0009110784384702303,7802.482307922911,6
4,5,4,133.7,27500000,0.002233397087885773,2084.148264404248,1
3,4,4,182.0,69000000,0.0,13108.90338790202,13
6,27,4,112.5,20175863,0.0,16294.364783025174,6
3,4,4,153.5,70000000,0.0013366012017639632,3326.1564973145237,2
4,4,4,254.7,195000000,0.0011463100278875343,3806.8096443883423,1
7,9,4,75.7,11000000,0.002004792485635211,9158.661830291823,14
7,9,4,112.25,41622300,0.0012671506381348664,2431.4119256350064,4
4,5,4,157.0,59000000,0.002109826621031468,1679.6648239030012,3
17,19,4,135.0,49900000,0.001706535539347832,4477.493214967072,7
8,9,4,112.6,36000000,0.0008967610293599994,4118.140588414935,6
15,25,4,117.87,27874981,0.0022092997571388586,6516.88336096182,9
2,2,4,121.0,34000000,0.0009295203598952378,2946.36344489579,4
3,8,4,163.1,92106484,0.0007960440990986843,3259.869239767524,1
4,4,4,240.5,79990000,0.0011982207214361372,1666.1884679454117,2
7,9,4,154.38,67386870,0.0008667257292285963,2749.465268207675,1
2,7,4,105.9,26500000,0.0010818465082909085,3730.2895603360657,2
4,7,4,141.3,37500000,0.014129554220281185,2854.875055239142,1
6,21,4,112.8,23500000,0.0014953938442555752,12268.078809106364,6
3,7,4,159.3,66289509,0.0017629605680533039,2480.8356667947337,4
7,22,4,91.5,32500000,0.0,12860.458373976677,13
11,11,4,144.75,40530000,0.0008598427095825661,7328.485835206947,7
7,7,4,157.0,46000000,0.0008193502757974854,3744.0062827297556,2
8,17,4,104.4,48450000,0.0011497423066221203,4614.727033263814,9
3,18,4,128.3,25660000,0.0,6049.536638927263,4
2,3,4,81.3,10990000,0.0010585568585860133,6963.531230716736,10
8,10,4,82.9,19580238,0.0002674137506171582,11806.833771985788,9
2,4,4,96.0,31490000,0.0011363528152592167,1770.7763714468579,2
8,10,4,240.0,74000000,0.0007143460929466075,2756.5880768986144,1
1,18,4,132.8,32098800,0.0015581376427141864,8030.66369512074,15
7,14,4,108.0,15500000,0.00036085417847113254,14979.44083142981,18
3,3,4,105.5,22023119,0.0,20631.09824345016,11
16,23,4,98.0,22300000,0.0,11913.320766152678,13
23,23,4,159.4,51000000,0.002328641413325417,11967.262951966453,7
19,20,4,99.8,16000000,0.00021763912965382998,11247.722522119675,13
6,9,4,197.8,83076000,0.0004969811736658589,3673.0205801863285,1
2,8,4,90.0,20650000,0.00066554959006603,4911.141740806739,17
7,8,4,168.62,111289200,0.0021384483396120297,3220.8379309852594,1
16,25,4,120.0,26480000,0.0012828087047868054,11401.95145148139,8
13,13,4,144.3,45094000,0.0008162079842342783,9880.013777271046,6
3,5,4,182.6,79990000,0.002098811869411429,2378.92887306118,1
13,14,4,168.8,53647880,0.0010167035462024957,5836.44503935723,10
14,14,4,147.7,29300000,0.0007062307819611445,10277.538136304805,6
6,8,4,153.0,85000000,0.0020205996219657793,3072.4086932167406,2
3,4,4,142.2,50000080,0.0,12709.398031718927,13
2,9,4,73.8,9500000,0.0,27394.326575948682,16
4,7,4,119.0,22000000,0.001366329663720619,2158.7980985980334,4
3,4,4,137.8,31700000,0.001606267773465668,2568.2560358413734,3
9,15,4,112.0,38200000,0.001469596306167666,8674.658092209736,9
2,4,4,108.5,43500000,0.0007933170853794225,1482.3530445585773,3
3,3,4,166.0,35000000,0.0,28477.432773759156,18
24,24,4,216.0,65000000,0.0013472266157002692,11719.144620524665,7
4,4,4,117.4,20990000,0.0016585658507369122,2062.7957895194813,1
8,9,4,172.6,68633066,0.0008001889571493832,4451.82331868231,1
3,6,4,150.0,48800000,0.0016513590781212144,7541.420482237377,7
17,18,4,141.1,29900000,0.0018780060274468094,8138.651644059545,9
9,12,4,122.0,38398500,0.0011961205477479906,5006.838569585699,9
7,7,4,173.6,96000000,0.0011464578966014802,3570.4667329067024,1
8,9,4,135.9,61138067,0.0008001889571493832,4451.82331868231,1
4,8,4,157.2,75000000,0.0011146908616350999,8749.244220156093,9
7,9,4,135.1,54621680,0.0008001889571493832,4451.82331868231,1
2,3,4,220.0,55000000,0.0,26378.17229423129,5
2,17,4,104.0,22700000,0.004239776687669652,8730.84551401748,15
5,6,4,141.8,58000000,0.002313366751424041,1492.0038334177123,4
18,18,4,156.9,85000000,0.0015581376427141864,8030.66369512074,15
14,23,4,77.1,17968855,0.0,11775.989545988597,15
5,6,4,110.0,75000000,0.0023067114649227356,3212.9092587157047,1
6,6,4,133.0,94000000,0.0017405304951443581,825.3214046695211,2
2,9,4,179.4,110000000,0.006388272754761097,4619.6920389545385,1
4,7,4,125.15,51679240,0.0012135110455428345,3227.854346727955,1
9,14,4,120.6,39000000,0.002431996948750897,4194.952239042572,7
7,9,4,171.4,66897627,0.0008001889571493832,4451.82331868231,1
14,14,4,207.0,64900000,0.002091916776597476,5249.6660487092,10
4,7,4,140.3,55519771,0.0008001889571493832,4451.82331868231,1
1,9,4,110.0,14500000,0.0,12090.802195200155,13
4,5,4,212.0,251600557,0.0009325712040608985,5530.706153118401,1
2,9,4,180.0,125000000,0.006388272754761097,4619.6920389545385,1
3,6,4,88.1,25108500,0.0005349043072034245,6648.747781525431,6
2,4,4,443.0,400000000,0.0012066860393311841,4605.4861024518505,1
5,10,4,170.0,220000000,0.0009622054747303848,3564.606901672357,1
8,9,4,167.9,70598152,0.0008001889571493832,4451.82331868231,1
3,10,4,118.1,37790000,0.00046367804768863627,3918.5140509483917,1
9,9,4,171.7,70375965,0.0008001889571493832,4451.82331868231,1
6,8,4,180.0,89000000,0.012322870052150468,4439.673837499486,1
16,16,4,262.2,100000000,0.0,3305.9163734200265,1
3,4,4,280.0,392000000,0.00088465762655686,1786.3094131979217,2
2,7,4,219.5,70391933,0.0008001889571493832,4451.82331868231,1
4,4,4,254.7,195000000,0.0,3806.8096443883423,1
6,17,4,128.12,32350300,0.0016350647387596547,5263.563942306938,6
5,8,4,264.5,185000000,0.001438078532214325,3854.7636125616514,1
11,11,4,102.7,31323500,0.0008071183745330478,7245.556460348521,7
14,14,4,82.53,24750000,0.0,6320.613088896074,4
6,6,4,91.9,27432150,0.0005349043072034245,6648.747781525431,6
3,6,4,123.9,17700000,0.001743605841270992,3204.913595806397,2
4,9,4,143.5,51980755,0.0008001889571493832,4451.82331868231,1
1,5,4,60.01,7100000,0.0010321248462203997,9692.398934032826,14
3,5,4,114.9,34000000,0.0032177036242513296,2043.5243784251234,4
2,7,4,190.0,80938900,0.0008001889571493832,4451.82331868231,1
1,6,4,78.8,13790000,0.0,27957.191210343335,18
1,4,4,149.4,42130800,0.0,12709.398031718927,13
3,3,4,250.0,55000000,0.0007588219431107562,10457.209121660106,9
7,10,4,88.1,20206445,0.00022319627489168087,11806.833771985788,9
2,4,4,190.0,129500000,0.0014542841284174528,5166.073569124194,1
2,3,4,176.9,45000000,0.0009295203598952378,2946.36344489579,4
3,12,4,83.0,17790000,0.0011200269578341743,5482.883884280096,9
4,6,4,97.3,15900000,0.00284018486000981,3082.1115029507364,3
1,6,4,122.8,32000000,0.0018059740330128656,2696.285403580366,1
6,7,4,180.6,122638526,0.0008001889571493832,4451.82331868231,1
2,5,4,93.4,19400000,0.0007309522002633685,1821.0188115711617,3
4,7,4,190.2,76103775,0.0017629605680533039,2480.8356667947337,4
4,6,4,110.1,17700000,0.0,1697.1041330383612,2
3,4,4,135.4,47660800,0.0,12709.398031718927,13
7,9,4,89.5,14700000,0.0007810503462005864,2820.8880620640157,4
8,18,4,128.6,25720000,0.0,6049.536638927263,4
7,16,4,135.0,23000000,0.0007015610074207118,7226.101809298409,8
1,3,4,116.8,22557811,0.0,20631.09824345016,11
4,6,4,126.5,21505000,0.0014869054074556907,3570.3254193817243,2
16,16,4,111.4,24800000,0.0009263985113036023,10977.326651250305,8
3,5,4,59.0,8700000,0.0008855515269790638,10926.80784116965,7
4,14,4,79.4,9500000,0.00020277596298106035,8400.570673532635,10
3,3,4,105.1,21939619,0.0,20631.09824345016,11
3,8,4,177.7,56000000,0.0010501647739671652,3052.892427903922,2
4,23,4,75.64,16823125,0.0,11775.989545988597,15
2,4,4,125.0,33500000,0.0013609860406749463,3494.5422969165497,2
9,9,4,150.5,66776850,0.0008494885513084245,3693.05383697214,1
16,16,4,132.5,26500000,0.00074352545145373,5121.529396572815,4
1,18,4,151.1,35475660,0.0015581376427141864,8030.66369512074,15
6,7,4,240.0,65000000,0.0015360956338807583,3383.648793290104,1
3,3,4,225.3,157710000,0.0007304038142401565,4051.3253785513693,1
5,5,4,104.3,19000000,0.0012842685372511375,3538.4547766245664,2
2,3,4,257.6,218960000,0.0007304038142401565,4051.3253785513693,1
6,8,4,130.5,41000000,0.001292345982926384,1887.2797292447767,1
3,18,4,134.4,26880000,0.0,6049.536638927263,4
10,15,4,173.4,55000000,0.0016973363663086952,5647.262765118621,9
1,8,4,149.5,42167970,0.0,12709.398031718927,13
1,15,4,124.7,34499000,0.001140434331557724,5895.844544992677,10
2,7,4,138.4,50930000,0.0017541423339332972,3391.171221789887,3
7,9,4,154.6,46843800,0.0008494885513084245,3693.05383697214,1
6,8,4,157.0,69500000,0.0011146908616350999,8749.244220156093,9
2,20,4,113.0,21500000,0.0007371733561702027,8536.53728882809,15
4,7,4,178.0,75000000,0.0008001889571493832,4451.82331868231,1
1,9,4,178.8,60827760,0.0004969811736658589,3673.0205801863285,1
10,16,4,206.8,175000000,0.0014940620127188336,2530.686457934261,6
5,7,4,156.8,72777936,0.0017629605680533039,2480.8356667947337,4
7,7,4,213.4,88117000,0.0009688857226748248,2899.001829799266,1
7,7,4,363.0,350000000,0.004188366994443938,4644.160349750456,1
2,5,4,216.4,207531061,0.0009325712040608985,5530.706153118401,1
7,7,4,212.4,88922000,0.0009688857226748248,2899.001829799266,1
1,4,4,151.6,173893083,0.0011866193000249676,4280.103420965616,1
7,9,4,156.0,160000000,0.0010960334586016364,3229.846786518408,1
4,7,4,211.5,94329000,0.0004969811736658589,3673.0205801863285,1
4,4,4,96.7,13900000,0.006907675717549032,4012.6892939367176,7
7,10,4,85.7,19655985,0.0002674137506171582,11806.833771985788,9
5,12,4,110.0,27000000,0.0015581376427141864,8030.66369512074,15
4,6,4,120.0,30000000,0.004378562953198899,2260.0735404596035,1
2,18,4,137.2,26754000,0.0,6049.536638927263,4
2,5,4,130.0,30000000,0.0020854208710521164,5333.223576673983,9
2,3,4,130.6,19900000,0.00039766181602574383,2724.0760083279315,3
1,3,4,115.7,22345366,0.0,20631.09824345016,11
22,25,4,117.0,20500000,0.0,11957.448964928235,13
7,8,4,175.3,79077830,0.0004969811736658589,3673.0205801863285,1
6,8,4,123.4,61685000,0.00046367804768863627,3918.5140509483917,1
7,9,4,133.3,49135237,0.0008001889571493832,4451.82331868231,1
10,17,4,155.0,42000000,0.002544394616281829,9594.311532568498,7
4,7,4,98.2,12250000,0.0030342753229319216,2034.8641627737366,4
2,9,4,134.3,46156309,0.0008001889571493832,4451.82331868231,1
5,7,4,84.0,14000000,0.00035036046055526745,2820.8880620640157,4
5,8,4,180.7,80339220,0.0004969811736658589,3673.0205801863285,1
11,25,4,120.5,20500000,0.002334855459566069,7299.210804265528,9
1,4,4,251.3,301560000,0.0011866193000249676,4280.103420965616,1
4,4,4,115.3,17500000,0.0016132062792802448,2881.17681889445,3
2,3,4,102.2,20033124,0.0,20631.09824345016,11
5,6,4,100.0,24000000,0.0014128453505136871,9056.01704681076,7
6,7,4,224.9,144682293,0.0008001889571493832,4451.82331868231,1
3,4,4,95.7,20000000,0.000814800388907688,1856.8289133339538,3
1,7,4,155.5,58545750,0.0004969811736658589,3673.0205801863285,1
5,10,4,89.1,16800000,0.0030289100962034173,8038.6420192051555,9
1,18,4,151.9,35663340,0.0015581376427141864,8030.66369512074,15
3,4,4,74.0,11990000,0.0007423919036741991,3717.2073350831624,3
1,4,4,111.3,127666888,0.0011866193000249676,4280.103420965616,1
4,5,4,101.7,16760000,0.0013084214337064444,3894.0252307855835,4
2,4,4,79.4,12300000,0.0005834693733855724,6095.35973790993,15
5,9,4,175.5,71955000,0.0004969811736658589,3673.0205801863285,1
3,6,4,130.6,22900000,0.002332515839379543,2335.3377979688607,4
6,8,4,199.7,80279400,0.0008494885513084245,3693.05383697214,1
5,5,4,175.7,28990000,0.002532910191578013,3074.058359393054,2
21,22,4,85.5,17680000,0.0008534836352793719,9014.062826550784,9
1,18,4,163.0,39392100,0.0015581376427141864,8030.66369512074,15
5,5,4,74.0,18050000,0.010750204767296719,1768.851910136862,1
6,8,4,198.05,122791000,0.0021384483396120297,3220.8379309852594,1
3,5,4,118.9,23700000,0.0016884136724604586,2472.004987364183,1
2,7,4,210.7,83226500,0.0004969811736658589,3673.0205801863285,1
4,4,4,183.5,44500000,0.003651363692121772,1938.3751957031432,1
7,9,4,126.0,45536400,0.0008494885513084245,3693.05383697214,1
4,9,4,73.3,11300000,0.0007146113649920752,10366.218877571393,6
6,18,4,85.0,18800000,0.00021773497422425156,12539.661455100995,9
11,19,4,93.1,15600000,0.0008196637875917472,8335.434881651843,15
2,7,4,227.5,96052947,0.0008001889571493832,4451.82331868231,1
3,6,4,122.0,24900000,0.0015563964046698437,1844.2424146205672,1
5,11,4,108.0,34020000,0.0018036792344307741,7891.957523925804,9
9,9,4,188.5,73326500,0.0008494885513084245,3693.05383697214,1
2,6,4,108.6,19500000,0.000837679444234011,2625.1051351419596,3
3,3,4,99.4,20749744,0.0,20631.09824345016,11
5,9,4,73.9,11350000,0.0009274998245076552,12660.702235103829,14
2,7,4,141.59,55641600,0.0017541423339332972,3391.171221789887,3
5,5,4,75.0,12900000,0.00047270248541685816,2783.489975359721,3
7,7,4,101.99,42269400,0.0017541423339332972,3391.171221789887,3
4,6,4,110.1,17700000,0.0009871325327278553,1697.1041330383612,2
2,7,4,100.69,36382320,0.0017541423339332972,3391.171221789887,3
8,8,4,148.0,57000000,0.0015440265652100801,3082.32546329061,1
1,8,4,183.7,66793320,0.0004969811736658589,3673.0205801863285,1
5,6,4,216.4,45900000,0.001439471053335728,1820.0158949910278,1
2,3,4,107.0,20974014,0.0,20631.09824345016,11
5,5,4,50.0,6390000,0.0007937100033921672,11538.320907948862,17
6,9,4,153.4,63000000,0.00029617947730836583,3296.8224665466396,4
5,5,4,107.5,18900000,0.0013996794544289233,7421.085065447195,7
2,7,4,190.6,68129017,0.0017629605680533039,2480.8356667947337,4
1,3,4,111.7,12295000,0.0012111348237766996,3590.963002986559,8
7,8,4,143.7,61900000,0.0009532689325800367,3757.2182489329252,1
4,17,4,117.0,20000000,0.0002178683180781907,10133.77360713313,10
8,8,4,149.38,134442000,0.0021384483396120297,3220.8379309852594,1
1,3,4,84.7,10200000,0.0,7048.034912723204,8
5,5,4,77.5,14500000,0.0017101026351196331,5229.300703196629,17
3,3,4,100.8,20125353,0.0,20631.09824345016,11
12,14,4,87.0,22000000,0.0003295245004803642,8112.309954428788,15
4,7,4,180.4,102579644,0.0008001889571493832,4451.82331868231,1
9,9,4,73.5,11500000,0.0009069808741208032,11569.717139394843,6
1,3,4,123.1,23774543,0.0,20631.09824345016,11
21,22,4,85.0,17700000,0.0008534836352793719,9014.062826550784,9
3,3,4,230.0,188600000,0.0007304038142401565,4051.3253785513693,1
4,5,4,86.0,14200000,0.0028086247668512123,8383.90973442353,17
7,7,4,201.8,120373700,0.0004969811736658589,3673.0205801863285,1
3,6,4,85.2,17500000,0.001492866363505794,3330.185013575664,3
5,5,4,104.0,18500000,0.004888101715242148,2379.5350890518916,2
